 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"99","AJ Bramah","Robert Morris","Jr.","6-7","F","33","189","5.73"
"","Anthony Lamb","Vermont","Sr.","6-6","F","33","189","5.73"
"101","Tyere Marshall","Rider","Sr.","6-9","F","29","166","5.72"
"102","Jason Preston","Ohio","So.","6-3","G","32","183","5.72"
"103","Tre Mitchell","Massachusetts","Fr.","6-9","C","31","177","5.71"
"","Mason Peatling","Eastern Wash.","Sr.","6-8","F","31","177","5.71"
"","Sayeed Pridgett","Montana","Sr.","6-5","G","31","177","5.71"
"","Austin Wiley","Auburn","Sr.","6-11","C","31","177","5.71"
"107","Braxton Key","Virginia","Sr.","6-8","G","27","154","5.70"
"108","Carter Hendricksen","North Florida","So.","6-7","F","33","188","5.70"
"109","Lamar Stevens","Penn St.","Sr.","6-8","F","31","176","5.68"
"110","Souleymane Diakite","NJIT","So.","6-9","F","30","170","5.67"
"","Jalen Harris","Nevada","Jr.","6-6","G","30","170","5.67"
"112","Josh Mballa","Buffalo","So.","6-7","F","32","181","5.66"
"113","Lindsey Drew","Nevada","Sr.","6-4","G","31","175","5.65"
"","Ben Vander Plas","Ohio","So.","6-8","F","31","175","5.65"
"115","Kameron Edwards","Pepperdine","Sr.","6-6","F","30","169","5.63"
"116","Ian DuBose","Houston Christian","Jr.","6-4","G","29","163","5.62"
"117","Stanley Umude","South Dakota","Jr.","6-6","G","32","179","5.59"
"118","Filip Petrusev","Gonzaga","So.","6-11","F","33","184","5.58"
"119","Dazon Ingram","UCF","Sr.","6-6","G","29","161","5.55"
"120","Steffon Mitchell","Boston College","Jr.","6-8","F","31","172","5.55"
"121","Zeke Nnaji","Arizona","Fr.","6-11","F","32","177","5.53"
"122","Tres Tinkle","Oregon St.","Sr.","6-8","F","31","171","5.52"
"123","Armando Bacot","North Carolina","Fr.","6-10","F","32","176","5.50"
"","Brooks DeBisschop","Northern Ariz.","Sr.","6-9","F","28","154","5.50"
"","Max Mahoney","Boston U.","Sr.","6-8","F","34","187","5.50"
"","Pierre Sarr","Binghamton","Sr.","6-8","F","28","154","5.50"
"","Bryson Williams","UTEP","Jr.","6-8","F","32","176","5.50"
"128","Hayden Koval","Central Ark.","Jr.","7-1","C","31","170","5.48"
"129","Isaac Johnson","App State","Sr.","6-9","F","30","164","5.47"
"","Elyjah Williams","FDU","Jr.","6-7","F","30","164","5.47"
"131","Lacey James","NIU","Sr.","6-9","F","31","169","5.45"
"132","Hunter Woods","Elon","Fr.","6-6","F","34","185","5.44"
"133","Raiquan Clark","LIU","Sr.","6-4","G","32","174","5.44"
"","Trayce Jackson-Davis","Indiana","Fr.","6-9","F","32","174","5.44"
"135","Malik Johnson","Canisius","Sr.","5-10","G","32","173","5.41"
"136","Hunter Maldonado","Wyoming","So.","6-7","G","33","178","5.39"
"137","Keyontae Johnson","Florida","So.","6-5","F","31","167","5.39"
"138","Tajuan Agee","Iona","Sr.","6-9","F","29","156","5.38"
"139","Mike Watkins","Penn St.","Sr.","6-9","C","30","161","5.37"
"140","Ryan Betley","Penn","Sr.","6-5","G","22","118","5.36"
"141","Onyeka Okongwu","Southern California","Fr.","6-9","F","28","150","5.36"
"142","Warith Alatishe","Nicholls","So.","6-8","F","31","166","5.35"
"143","Walter Whyte","Boston U.","So.","6-6","F","34","182","5.35"
"144","George Dixon","Eastern Ill.","Jr.","6-5","G","32","171","5.34"
"","Rayshaun Hammonds","Georgia","Jr.","6-9","F","32","171","5.34"
"146","Ryan Daly","Saint Joseph's","Sr.","6-4","G","30","160","5.33"
"147","Kofi Cockburn","Illinois","Fr.","7-0","C","31","165","5.32"
"","Unique McLean","St. Francis Brooklyn","Sr.","6-2","G","31","165","5.32"
"","Danny Pippen","Kent St.","Jr.","6-9","F","31","165","5.32"
"150","Garrison Brooks","North Carolina","Jr.","6-9","F","32","170","5.31"
"","Roydell Brown","McNeese","Sr.","6-5","G","32","170","5.31"
"152","Jericho Sims","Texas","Jr.","6-10","F","24","127","5.29"
"153","Alex Arians","South Dakota St.","So.","6-4","G","32","169","5.28"
"","Avery Sullivan","Lamar University","Jr.","6-8","C","32","169","5.28"
"","KJ Williams","Murray St.","So.","6-10","F","32","169","5.28"
"156","Sal Nuhu","Portland St.","Sr.","6-8","F","25","132","5.28"
"157","Yahuza Rasas","Texas Southern","Jr.","6-7","F","31","163","5.26"
"158","Tarkus Ferguson","UIC","Sr.","6-4","G","32","168","5.25"
"","Elijah Olaniyi","Stony Brook","Jr.","6-5","G","28","147","5.25"
"160","Nikos Chougkaz","Northwestern St.","Fr.","6-10","G","29","152","5.24"
"","Mo Muhammed","Louisiana Tech","Sr.","6-7","F","29","152","5.24"
"","John Petty Jr.","Alabama","Jr.","6-5","G","29","152","5.24"
"163","Isaac Kante","Hofstra","So.","6-8","F","34","178","5.24"
"164","Caleb Homesley","Liberty","Sr.","6-4","G","30","157","5.23"
"165","Marlon Stewart","North Dakota","Sr.","6-3","G","33","172","5.21"
"166","Mason Faulkner","Western Caro.","Jr.","6-1","G","31","161","5.19"
"","Sean McDermott","Butler","Sr.","6-6","F","31","161","5.19"
"","Moses Wright","Georgia Tech","Jr.","6-9","F","31","161","5.19"
"169","Eli Scott","LMU (CA)","Jr.","6-6","F","32","166","5.19"
"170","Mouhamadou Gueye","Stony Brook","Jr.","6-9","F","33","171","5.18"
"","Jare'l Spellman","Sacred Heart","Sr.","6-10","F","33","171","5.18"
"","Tyson Ward","North Dakota St.","Sr.","6-6","G","33","171","5.18"
"173","Jimbo Lull","San Francisco","Sr.","7-0","C","34","176","5.18"
"174","Eli Abaev","Austin Peay","Jr.","6-8","F","30","155","5.17"
"","Mamadi Diakite","Virginia","Sr.","6-9","F","30","155","5.17"
"","Christion Thompson","Tulane","Sr.","6-4","G","30","155","5.17"
"177","Jonah Radebaugh","Northern Colo.","Sr.","6-2","G","31","160","5.16"
"","Nick Richards","Kentucky","Jr.","6-11","F","31","160","5.16"
"179","Myles Carter","Seattle U","Sr.","6-9","F","25","129","5.16"
"180","Brad Greene","UC Irvine","Jr.","6-10","C","32","165","5.16"
"181","Kaelon Harris","The Citadel","Sr.","6-4","F","29","149","5.14"
"182","Kai Edwards","Northern Colo.","Sr.","6-9","F","31","159","5.13"
"","Naji Marshall","Xavier","Jr.","6-7","F","31","159","5.13"
"","Oscar Tshiebwe","West Virginia","Fr.","6-9","F","31","159","5.13"
"185","Liam Robbins","Drake","So.","7-0","F","34","174","5.12"
"186","Jaime Echenique","Wichita St.","Sr.","6-11","C","27","138","5.11"
"187","Myles Cherry","Lafayette","Sr.","6-9","F","30","153","5.10"
"","Greg Heckstall","Hampton","Jr.","6-6","G","30","153","5.10"
"","Pete Nance","Northwestern","So.","6-10","F","30","153","5.10"
"190","Trey Landers","Dayton","Sr.","6-5","G","31","158","5.10"
"","Trendon Watford","LSU","Fr.","6-7","F","31","158","5.10"
"","Dom Welch","St. Bonaventure","So.","6-5","G","31","158","5.10"
"193","Robert Allen","Samford","So.","6-9","F","32","163","5.09"
"194","Bolden Brace","Northeastern","Sr.","6-6","G","33","168","5.09"
"195","Josh Ajayi","South Alabama","Sr.","6-7","F","29","147","5.07"
"196","Paul Atkinson Jr.","Yale","Jr.","6-10","F","30","152","5.07"
"","Chris Clarke","Texas Tech","Sr.","6-6","F","30","152","5.07"
"","Joe Pridgen","Holy Cross","Fr.","6-5","F","30","152","5.07"
"","Marcus Weathers","Duquesne","Jr.","6-5","F","30","152","5.07"
"200","Kerry Blackshear","Florida","Sr.","6-9","F","31","157","5.06"
"201","Mike Okauru","UNCW","Jr.","6-4","G","32","162","5.06"
"202","Brandon Horvath","UMBC","Jr.","6-10","F","33","167","5.06"
"","Nick Muszynski","Belmont","So.","6-11","C","33","167","5.06"
"204","George Tinsley","Binghamton","Fr.","6-6","F","28","141","5.04"
"205","Javon Greene","George Mason","Jr.","6-2","G","31","156","5.03"
"","Christian Vital","UConn","Sr.","6-2","G","31","156","5.03"
"207","Christian Lutete","UMass Lowell","Sr.","6-4","F","32","161","5.03"
"","Landers Nolley II","Virginia Tech","Fr.","6-7","F","32","161","5.03"
"","Osasumwen Osaghae","FIU","Sr.","6-7","F","32","161","5.03"
"","Kevin Samuel","TCU","So.","7-0","C","32","161","5.03"
"211","Michael Cubbage","Marist","Jr.","6-4","G","30","150","5.00"
"","Kessler Edwards","Pepperdine","So.","6-8","F","32","160","5.00"
"","Derek Hawthorne","UT Martin","Sr.","6-3","G","25","125","5.00"
"","Ade Murkey","Denver","Sr.","6-5","G","31","155","5.00"
"215","DeVante' Jones","Coastal Carolina","So.","6-1","G","32","159","4.97"
"216","Chris Brandon","Detroit Mercy","So.","6-8","F","31","154","4.97"
"","Cory Hightower","Presbyterian","So.","6-7","F","31","154","4.97"
"","Jase Townsend","Denver","So.","6-3","G","31","154","4.97"
"219","Tyrese Martin","Rhode Island","So.","6-6","G","30","149","4.97"
"","Jared Rhoden","Seton Hall","So.","6-6","F","30","149","4.97"
"","Aamir Simms","Clemson","Jr.","6-8","F","30","149","4.97"
"222","Desmond Bane","TCU","Sr.","6-5","G","32","158","4.94"
"223","Austin Phyfe","UNI","So.","6-9","F","31","153","4.94"
"224","Jake Killingsworth","Columbia","Sr.","6-5","G","30","148","4.93"
"","Dimencio Vaughn","Rider","Jr.","6-5","F","30","148","4.93"
"226","Ben Stanley","Hampton","So.","6-6","F","34","167","4.91"
"227","Eric Jamison","Gardner-Webb","Sr.","6-5","G","32","157","4.91"
"","Cheikh Mbacke Diong","UNLV","Jr.","6-11","F","32","157","4.91"
"229","Mitch Ballock","Creighton","Jr.","6-5","G","31","152","4.90"
"","Tyler Stevenson","Southern Miss.","So.","6-8","G","31","152","4.90"
"231","Freddie Gillespie","Baylor","Sr.","6-8","F","30","147","4.90"
"232","Drew Peterson","Rice","So.","6-8","F","32","156","4.88"
"233","Rocky Kreuser","North Dakota St.","Jr.","6-10","F","31","151","4.87"
"234","Jovan Blacksher Jr.","Grand Canyon","Fr.","5-11","G","30","146","4.87"
"","Sam Miller","Col. of Charleston","Sr.","6-9","F","30","146","4.87"
"236","Joel Ayayi","Gonzaga","So.","6-5","G","33","160","4.85"
"","Hunter Marks","Hartford","So.","6-9","F","33","160","4.85"
"238","Jamison Battle","George Washington","Fr.","6-7","F","32","155","4.84"
"","Anthony Smith","Murray St.","Sr.","6-7","F","32","155","4.84"
"240","Trhae Mitchell","South Alabama","Sr.","6-6","F","31","150","4.84"
"241","Cam Alford","Alabama A&M","Fr.","6-1","G","30","145","4.83"
"","Bernie Andre","Northern Ariz.","Jr.","6-6","F","30","145","4.83"
"243","Justin Champagnie","Pittsburgh","Fr.","6-6","F","33","159","4.82"
"","Chandler Vaudrin","Winthrop","Jr.","6-7","G","33","159","4.82"
"245","James Banks III","Georgia Tech","Sr.","6-10","C","31","149","4.81"
"","Brady Manek","Oklahoma","Jr.","6-9","F","31","149","4.81"
"","Nike Sibande","Miami (OH)","Jr.","6-4","G","31","149","4.81"
"248","DeAndre Abram","Milwaukee","Sr.","6-8","G","30","144","4.80"
"249","Jalen Dupree","Samford","Sr.","6-8","F","33","158","4.79"
"250","T.J. Atwood","Lamar University","Sr.","6-6","G","32","153","4.78"
"","Bourama Sidibe","Syracuse","Jr.","6-10","F","32","153","4.78"
Reclassifying
"NR","Manny Littles","North Ala.","So.","6-7","F","27","201","7.44"
"NR","Dejon Davis","California Baptist","Sr.","6-7","F","31","214","6.90"

NCAA Men's Basketball
Division IOffensive Rebounds Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","ORebs","RPG"
"1","Cletrell Pope","Bethune-Cookman","Sr.","6-9","F","29","134","4.62"
"2","Kevin Marfo","Quinnipiac","Sr.","6-9","F","30","134","4.47"
"3","Tyrique Jones","Xavier","Sr.","6-9","F","32","139","4.34"
"4","E.J. Anosike","Sacred Heart","Jr.","6-7","F","33","138","4.18"
"5","Freddie Gillespie","Baylor","Sr.","6-8","F","30","124","4.13"
"6","Oscar Tshiebwe","West Virginia","Fr.","6-9","F","31","128","4.13"
"7","Naz Bohannon","Youngstown St.","Jr.","6-5","F","33","133","4.03"
"8","Terry Taylor","Austin Peay","Jr.","6-5","F","33","132","4.00"
"9","Josh Mballa","Buffalo","So.","6-7","F","32","127","3.97"
"10","Loudon Love","Wright St.","Jr.","6-8","C","27","104","3.85"
"11","Elyjah Goss","IU Indy","Jr.","6-7","F","32","123","3.84"
"12","Omer Yurtseven","Georgetown","Sr.","7-0","C","26","98","3.77"
"13","Quintin Dove","UT Martin","Sr.","6-8","F","29","109","3.76"
"14","James Butler","Drexel","Jr.","6-8","F","33","124","3.76"
"15","Daniel Oturu","Minnesota","So.","6-10","C","31","116","3.74"
"16","Ed Croswell","La Salle","So.","6-8","F","26","95","3.65"
"17","John Mooney","Notre Dame","Sr.","6-9","F","31","113","3.65"
"18","Cyril Langevine","Rhode Island","Sr.","6-8","F","29","104","3.59"
"19","Luka Garza","Iowa","Jr.","6-11","C","31","111","3.58"
"","Austin Wiley","Auburn","Sr.","6-11","C","31","111","3.58"
"21","Willie Jackson","Toledo","Sr.","6-6","F","32","114","3.56"
"22","Justin Bean","Utah St.","So.","6-7","F","34","121","3.56"
"23","Nate Grimes","Fresno St.","Sr.","6-8","F","27","96","3.56"
"24","Shamarkus Kennedy","McNeese","Sr.","6-8","F","31","108","3.48"
"25","Udoka Azubuike","Kansas","Sr.","7-0","C","31","107","3.45"
"","Kofi Cockburn","Illinois","Fr.","7-0","C","31","107","3.45"
"27","George Dixon","Eastern Ill.","Jr.","6-5","G","32","110","3.44"
"28","Hasahn French","Saint Louis","Jr.","6-7","F","30","103","3.43"
"29","Mason Peatling","Eastern Wash.","Sr.","6-8","F","31","106","3.42"
"30","Trevion Williams","Purdue","So.","6-9","F","31","104","3.35"
"31","Kevin Samuel","TCU","So.","7-0","C","32","107","3.34"
"32","Jordan Goodwin","Saint Louis","Jr.","6-3","G","31","103","3.32"
"","Myles Johnson","Rutgers","So.","6-10","C","31","103","3.32"
"34","Austin Phyfe","UNI","So.","6-9","F","31","102","3.29"
"35","Onyeka Okongwu","Southern California","Fr.","6-9","F","28","92","3.29"
"36","Ronald Jackson","N.C. A&T","Sr.","6-8","F","32","105","3.28"
"","Boubacar Toure","Eastern Mich.","Sr.","6-11","C","32","105","3.28"
"38","Paul Reed","DePaul","Jr.","6-9","F","29","95","3.28"
"39","Abdul Ado","Mississippi St.","Jr.","6-11","F","31","100","3.23"
"","Alpha Diallo","Providence","Sr.","6-7","G","31","100","3.23"
"41","Jalen Smith","Maryland","So.","6-10","F","31","99","3.19"
"42","Garrison Brooks","North Carolina","Jr.","6-9","F","32","102","3.19"
"43","Isaiah Crawley","Ga. Southern","Sr.","6-7","F","29","91","3.14"
"","Mo Muhammed","Louisiana Tech","Sr.","6-7","F","29","91","3.14"
"45","Chris Brandon","Detroit Mercy","So.","6-8","F","31","97","3.13"
"","Steffon Mitchell","Boston College","Jr.","6-8","F","31","97","3.13"
"","Reggie Perry","Mississippi St.","So.","6-10","F","31","97","3.13"
"48","Nico Carvacho","Colorado St.","Sr.","6-11","C","32","100","3.13"
"49","Dwight Wilson","James Madison","Jr.","6-8","F","26","81","3.12"
"50","Zeke Nnaji","Arizona","Fr.","6-11","F","32","99","3.09"
"51","Rashaad Goolsby","Portland St.","Sr.","6-7","F","32","98","3.06"
"","Jayveous McKinnis","Jackson St.","So.","6-7","F","32","98","3.06"
"","Osasumwen Osaghae","FIU","Sr.","6-7","F","32","98","3.06"
"54","Mahamadou Diawara","Stetson","Fr.","6-10","C","33","101","3.06"
"55","Emmanuel Nzekwesi","Oral Roberts","Sr.","6-8","F","25","76","3.04"
"56","Marcus Weathers","Duquesne","Jr.","6-5","F","30","91","3.03"
"57","Kamani Johnson","Little Rock","So.","6-7","F","31","94","3.03"
"58","Tommy Burton","Coastal Carolina","Sr.","6-8","F","33","100","3.03"
"59","Precious Achiuwa","Memphis","Fr.","6-9","F","31","93","3.00"
"","Trayce Jackson-Davis","Indiana","Fr.","6-9","F","32","96","3.00"
"","Matt Pile","Omaha","Jr.","6-8","F","32","96","3.00"
"62","James Dickey","UNC Greensboro","Sr.","6-10","F","32","95","2.97"
"","Cheikh Mbacke Diong","UNLV","Jr.","6-11","F","32","95","2.97"
"64","Marcus Santos-Silva","VCU","Jr.","6-7","F","31","92","2.97"
"65","Patrick Harding","Bryant","So.","6-9","F","32","94","2.94"
"66","Warith Alatishe","Nicholls","So.","6-8","F","31","91","2.94"
"","Jayden Gardner","East Carolina","So.","6-6","F","31","91","2.94"
"68","Gavin Kensmil","SFA","Jr.","6-7","F","30","88","2.93"
"69","Mark Vital","Baylor","Jr.","6-5","F","29","85","2.93"
"70","Brooks DeBisschop","Northern Ariz.","Sr.","6-9","F","28","82","2.93"
"71","Yahuza Rasas","Texas Southern","Jr.","6-7","F","31","90","2.90"
"72","Aaron Carver","Old Dominion","Sr.","6-7","F","32","92","2.88"
"","Jericho Sims","Texas","Jr.","6-10","F","24","69","2.88"
"","Avery Sullivan","Lamar University","Jr.","6-8","C","32","92","2.88"
"","Arnaldo Toro","George Washington","Sr.","6-8","F","24","69","2.88"
"","AJ Wilson","George Mason","Jr.","6-7","F","32","92","2.88"
"77","Douglas Wilson","South Dakota St.","Jr.","6-7","F","29","83","2.86"
"78","Richmond Aririguzoh","Princeton","Sr.","6-9","C","27","77","2.85"
"79","Elijah Lufile","Oral Roberts","So.","6-7","F","26","74","2.85"
"80","Kevin Obanor","Oral Roberts","So.","6-8","F","31","88","2.84"
"81","Manny Camper","Siena","Jr.","6-7","G","30","85","2.83"
"82","Yvan Ouedraogo","Nebraska","Fr.","6-9","F","32","90","2.81"
"83","Josh Carlton","UConn","Jr.","6-10","F","31","87","2.81"
"84","Souleymane Diakite","NJIT","So.","6-9","F","30","84","2.80"
"","Carlos Dotson","Western Caro.","Sr.","6-7","F","30","84","2.80"
"86","Scottie James","Liberty","Sr.","6-7","F","34","95","2.79"
"","Max Mahoney","Boston U.","Sr.","6-8","F","34","95","2.79"
"","Will Rayman","Colgate","Sr.","6-9","F","34","95","2.79"
"89","Bourama Sidibe","Syracuse","Jr.","6-10","F","32","89","2.78"
"90","James Banks III","Georgia Tech","Sr.","6-10","C","31","86","2.77"
"91","Tre Scott","Cincinnati","Sr.","6-8","F","30","83","2.77"
"92","Armando Bacot","North Carolina","Fr.","6-10","F","32","88","2.75"
"","Isaiah Stewart","Washington","Fr.","6-9","F","32","88","2.75"
"94","Zion Cousins","Howard","Jr.","6-8","F","31","85","2.74"
"95","Nate Watson","Providence","Jr.","6-10","C","27","74","2.74"
"96","Nathan Knight","William & Mary","Sr.","6-10","C","32","87","2.72"
"97","David Bell","Jacksonville","Sr.","6-10","C","31","84","2.71"
"","Derek Culver","West Virginia","So.","6-10","F","31","84","2.71"
"","Nate Hinton","Houston","So.","6-5","G","31","84","2.71"
"100","Romello White","Arizona St.","Jr.","6-8","F","30","81","2.70"
"101","Andrew Garcia","Stony Brook","Sr.","6-6","G","33","89","2.70"
"","Jare'l Spellman","Sacred Heart","Sr.","6-10","F","33","89","2.70"
"103","Roydell Brown","McNeese","Sr.","6-5","G","32","86","2.69"
"","RJ Williams","Boise St.","Sr.","6-7","F","32","86","2.69"
"105","Ahsan Asadullah","Lipscomb","So.","6-9","C","31","83","2.68"
"","Vernon Carey","Duke","Fr.","6-10","C","31","83","2.68"
"","Unique McLean","St. Francis Brooklyn","Sr.","6-2","G","31","83","2.68"
"","Daeqwon Plowden","Bowling Green","Jr.","6-6","F","31","83","2.68"
"","Xavier Tillman","Michigan St.","Jr.","6-8","F","31","83","2.68"
"110","Chris Harris Jr.","Houston","Sr.","6-10","C","30","80","2.67"
"","Olivier Sarr","Wake Forest","Jr.","7-0","C","30","80","2.67"
"112","Evan Battey","Colorado","So.","6-8","F","32","84","2.63"
"","Anthony Smith","Murray St.","Sr.","6-7","F","32","84","2.63"
"114","Algevon Eichelberger","Cleveland St.","Jr.","6-8","F","29","76","2.62"
"115","Nick Richards","Kentucky","Jr.","6-11","F","31","81","2.61"
"","Sage Tolbert","Southeast Mo. St.","So.","6-8","F","31","81","2.61"
"117","Chris Vogt","Cincinnati","Jr.","7-1","C","30","78","2.60"
"118","Pauly Paulicap","Manhattan","Sr.","6-8","F","31","80","2.58"
"","Nick Rakocevic","Southern California","Sr.","6-11","F","31","80","2.58"
"120","Jalen Dupree","Samford","Sr.","6-8","F","33","85","2.58"
"121","Eli Abaev","Austin Peay","Jr.","6-8","F","30","77","2.57"
"","Jake LaRavia","Indiana St.","Fr.","6-8","G","30","77","2.57"
"123","Malik Jefferson","Mount St. Mary's","So.","6-9","F","32","82","2.56"
"124","Tulio Da Silva","Missouri St.","Sr.","6-8","F","31","79","2.55"
"","Jeremiah Robinson-Earl","Villanova","Fr.","6-9","F","31","79","2.55"
"126","Brad Greene","UC Irvine","Jr.","6-10","C","32","81","2.53"
"","Filip Rebraca","North Dakota","Jr.","6-9","F","32","81","2.53"
"128","Jibri Blount","N.C. Central","Sr.","6-5","F","31","78","2.52"
"","Darius Days","LSU","So.","6-6","F","31","78","2.52"
"130","Dan Oladapo","Oakland","So.","6-8","F","33","83","2.52"
