 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"11","Troy Huff","North Dakota","Sr.","6-4","G","34","79"
"12","Walt Lemon Jr.","Bradley","Sr.","6-3","G","32","78"
"","Jalan West","Northwestern St.","So.","5-11","G","31","78"
"14","Fuquan Edwin","Seton Hall","Sr.","6-6","G","29","77"
"","J.J. Mann","Belmont","Sr.","6-6","G","36","77"
"16","Kendrick Perry","Youngstown St.","Sr.","6-0","G","32","76"
"","Corey Walden","Eastern Ky.","Jr.","6-2","G","34","76"
"18","Jelani Hewitt","Ga. Southern","Jr.","6-2","G","34","75"
"","Austin Hollins","Minnesota","Sr.","6-4","G","38","75"
"20","Russ Smith","Louisville","Sr.","6-0","G","37","74"
"21","Chris Jones","Louisville","Jr.","5-10","G","33","73"
"","Shabazz Napier","UConn","Sr.","6-1","G","40","73"
"","Quinten Rollins","Miami (OH)","Sr.","6-0","G","31","73"
"24","Tyler Ennis","Syracuse","Fr.","6-2","G","34","72"
"25","Shannon Scott","Ohio St.","Jr.","6-1","G","35","71"
"26","Alex Caruso","Texas A&M","So.","6-5","G","34","69"
"","Emanuel Chapman","N.C. Central","Sr.","6-1","G","34","69"
"","Pee Wee Gardner","American","Jr.","5-9","G","33","69"
"","Trevor Releford","Alabama","Sr.","6-0","G","31","69"
"","Fred VanVleet","Wichita St.","So.","5-11","G","36","69"
"31","Jordan Fouse","Green Bay","So.","6-7","G","31","68"
"","Javonte Green","Radford","Jr.","6-4","G","35","68"
"33","Sidney Sanders Jr","FDU","Sr.","5-11","G","31","67"
"","Angelo Warner","Morehead St.","Jr.","6-2","G","34","67"
"35","Brent Arrington","Morehead St.","Jr.","6-3","G","34","66"
"","Anthony Henderson","Bowling Green","Jr.","6-1","G","31","66"
"","Trantell Knight","Middle Tenn.","Sr.","6-1","G","33","66"
"","Cameron Wright","Pittsburgh","Jr.","6-5","G","36","66"
"39","Shaquille Boga","UTRGV","Jr.","5-11","G","31","65"
"","Daniel Mullings","New Mexico St.","Jr.","6-2","G","35","65"
"41","Christopher Anderson","San Diego","Jr.","5-7","G","35","64"
"","Kyle Anderson","UCLA","So.","6-9","G","36","64"
"","Trevor Cooney","Syracuse","So.","6-4","G","34","64"
"","Pierria Henry","Charlotte","Jr.","6-5","G","30","64"
"","T.J. McConnell","Arizona","Jr.","6-1","G","38","64"
"","Jarvis Threatt","Delaware","Jr.","6-2","G","26","64"
"","Marquis Wright","Siena","Fr.","6-1","G","38","64"
"48","Gary Harris","Michigan St.","So.","6-4","G","35","63"
"","R.J. Hunter","Georgia St.","So.","6-6","G","33","63"
"","Tanner Omlid","Army West Point","Fr.","6-3","F","31","63"
"","T.J. Warren","NC State","So.","6-8","F","35","63"
"52","Kevin Hardy","McNeese","Jr.","6-2","G","31","62"
"","Anthony Hickey","LSU","Jr.","5-11","G","34","62"
"","Davon Usher","Delaware","Sr.","6-6","G","35","62"
"55","Alexander Barlow","Butler","Jr.","5-11","G","31","61"
"","Pierre Bland","Purdue Fort Wayne","Sr.","6-2","G","36","61"
"","Ryan Boatright","UConn","Jr.","6-0","G","39","61"
"","Matt Carlino","BYU","Jr.","6-2","G","35","61"
"","Jehvon Clarke","Bowling Green","Jr.","6-1","G","32","61"
"","Shaquille Harrison","Tulsa","So.","6-3","G","34","61"
"","Marcel Mosley","Ark.-Pine Bluff","So.","6-0","G","26","61"
"62","Chris Fowler","Central Mich.","So.","6-1","G","31","60"
"","Chavaughn Lewis","Marist","Jr.","6-5","G","31","60"
"","Roy Devyn Marble","Iowa","Sr.","6-6","G","33","60"
"","Deandre Mathieu","Minnesota","Jr.","5-9","G","38","60"
"","Tymell Murphy","FIU","Sr.","6-5","F","31","60"
"","Craig Sword","Mississippi St.","So.","6-3","G","32","60"
"68","Justin Black","Morgan St.","Sr.","6-2","G","31","59"
"","Quincy Diggs","Akron","Sr.","6-6","F","34","59"
"","Derek Jackson","Kent St.","Jr.","6-1","G","32","59"
"","Rian Pearson","Toledo","Sr.","6-4","G","34","59"
"","QJ Peterson","VMI","Fr.","6-0","G","35","59"
"","Xavier Thames","San Diego St.","Sr.","6-3","G","36","59"
"","R.J. Williams","Loyola Maryland","Jr.","5-8","G","27","59"
"75","Eric Green","Holy Cross","So.","6-4","G","34","58"
"","Rayvonte Rice","Illinois","Jr.","6-4","G","35","58"
"","Jamel Waters","Alabama St.","So.","5-9","G","32","58"
"78","Kyle Collinsworth","BYU","So.","6-6","G","34","57"
"","Markus Kennedy","SMU","So.","6-9","F","37","57"
"","Kenneth Ortiz","Wagner","Sr.","6-0","G","31","57"
"","Cameron Payne","Murray St.","Fr.","6-2","G","34","57"
"","Quinton Pippen","Chicago St.","Sr.","6-4","F","31","57"
"","Tyler Strange","Gardner-Webb","Jr.","5-10","G","33","57"
"","Aaron Thomas","Florida St.","So.","6-5","G","36","57"
"","Neil Watson","Southern Miss.","Sr.","5-11","G","36","57"
"","Jamal Webb","North Dakota","Sr.","6-1","G","34","57"
"","Brandon Young","DePaul","Sr.","6-4","G","32","57"
"88","Billy Baron","Canisius","Sr.","6-2","G","34","56"
"","Warren Gillis","Coastal Carolina","Jr.","6-3","G","34","56"
"","Shaun Lawton","Maine","So.","6-5","G","28","56"
"","Scottie Wilbekin","Florida","Sr.","6-2","G","34","56"
"92","Richard Carter","Drake","Sr.","5-11","G","31","55"
"","Karl Cochran","Wofford","Jr.","6-1","G","33","55"
"","Justin Jackson","Cincinnati","Sr.","6-8","F","34","55"
"","Marcus Lewis","Eastern Ky.","Sr.","6-4","G","34","55"
"","Vince Martin","Jacksonville","Sr.","6-2","G","30","55"
"","James Sinclair","Western Caro.","Jr.","6-2","G","33","55"
"","David Stockton","Gonzaga","Sr.","5-11","G","36","55"
"","J.P. Tokoto","North Carolina","So.","6-5","F","34","55"
"100","Jeremy Ingram","N.C. Central","Sr.","6-3","G","34","54"
"","Myles Mack","Rutgers","Jr.","5-10","G","33","54"
"","Nic Moore","SMU","So.","5-9","G","37","54"
"","Retin Obasohan","Alabama","So.","6-2","G","30","54"
"","Rashad Whack","Mount St. Mary's","Sr.","6-3","G","33","54"
"105","Leron Fisher","Longwood","So.","5-11","G","32","53"
"","Tim Frazier","Penn St.","Sr.","6-1","G","34","53"
"","Alex Hamilton","Louisiana Tech","So.","6-4","G","37","53"
"","Paris Roberts-Campbell","East Carolina","Jr.","6-3","G","34","53"
"","James Robinson","Pittsburgh","So.","6-3","G","36","53"
"","Kendall Williams","New Mexico","Sr.","6-4","G","34","53"
"111","Ke'Ron Brown","Hampton","So.","6-3","G","31","52"
"","Dawon Cummings","Indiana St.","Sr.","6-4","G","34","52"
"","Cezar Guerrero","Fresno St.","So.","6-1","G","39","52"
"","Jarmar Gulley","Missouri St.","Sr.","6-5","F","33","52"
"","Langston Hall","Mercer","Sr.","6-4","G","36","52"
"","Bobby Hunter","Illinois St.","Jr.","5-10","G","34","52"
"","Anthony Ireland","LMU (CA)","Sr.","5-10","G","32","52"
"","Joe Jackson","Memphis","Sr.","6-1","G","34","52"
"","Julian Norfleet","Mount St. Mary's","Sr.","6-2","G","33","52"
"","Wesley Saunders","Harvard","Jr.","6-5","G","30","52"
"","Quinton Upshur","Northern Ariz.","Jr.","6-5","G","32","52"
"","Karrington Ward","Eastern Mich.","Jr.","6-7","F","37","52"
"","Chaz Williams","Massachusetts","Sr.","5-9","G","33","52"
"124","Ron Baker","Wichita St.","So.","6-3","G","36","51"
"","Coty Clarke","Arkansas","Sr.","6-7","F","34","51"
"","Chris Crawford","Memphis","Sr.","6-4","G","34","51"
"","Tyreek Duren","La Salle","Sr.","6-0","G","31","51"
"","Jordair Jett","Saint Louis","Sr.","6-1","G","34","51"
"","Derrick Marks","Boise St.","Jr.","6-3","G","34","51"
"","Dennis Mavin","FIU","Jr.","6-3","G","31","51"
"","Steve McWhorter","Milwaukee","Jr.","6-2","G","35","51"
"","Calvin Newell","UCF","Sr.","6-1","G","30","51"
"","Prince Okoroh","Howard","Jr.","6-5","G","33","51"
"","Marcus Paige","North Carolina","So.","6-2","G","34","51"
"","Lamar Patterson","Pittsburgh","Sr.","6-5","F","36","51"
"","Norman Powell","UCLA","Jr.","6-4","G","37","51"
"","Kaheem Ransom","Sam Houston","Jr.","6-1","C","35","51"
"","Isaiah Sykes","UCF","Sr.","6-5","G","30","51"
"","Brian Voelkel","Vermont","Sr.","6-6","F","33","51"
"","Pendarvis Williams","Norfolk St.","Sr.","6-6","G","34","51"
"","Jerran Young","Wright St.","Sr.","6-6","F","35","51"
"142","Shavon Coleman","LSU","Sr.","6-5","F","34","50"
"","Tekele Cotton","Wichita St.","Jr.","6-2","G","36","50"
"","Stephen Croone","Furman","So.","6-0","G","30","50"
"","Martez Harrison","Kansas City","Fr.","5-11","G","30","50"
"","Joe McDonald","George Washington","So.","6-1","G","32","50"
"","A.J. Merriweather","ETSU","Fr.","6-2","G","35","50"
"","Jarod Oldham","Buffalo","Sr.","6-3","G","29","50"
"","Tomas Sanchez","Idaho St.","Sr.","6-3","G","29","50"
"","David Walker","Northeastern","So.","6-6","G","32","50"
"151","Taylor Braun","North Dakota St.","Sr.","6-7","G","32","49"
"","Nikola Gajic","SFA","Sr.","6-5","F","35","49"
"","John Jordan","A&M-Corpus Christi","Jr.","5-10","G","33","49"
"","Patrick Miller","Tennessee St.","Sr.","6-0","G","30","49"
"","R.J. Price","Radford","Jr.","5-11","G","35","49"
"","James Walker","Saint Mary's (CA)","Sr.","6-3","G","35","49"
"157","Jamie Adams","Florida A&M","Sr.","5-10","G","32","48"
"","Karvel Anderson","Robert Morris","Sr.","6-2","G","36","48"
"","Travon Baker","NIU","So.","5-11","G","32","48"
"","Deonte Burton","Nevada","Sr.","6-1","G","32","48"
"","Brayden Carlson","South Dakota St.","Sr.","6-4","G","32","48"
"","Ledrick Eackles","McNeese","Sr.","6-3","G","31","48"
"","Chris Jones","North Texas","Jr.","6-2","G","31","48"
"","Sean Kilpatrick","Cincinnati","Sr.","6-4","G","34","48"
"","Jacob Parker","SFA","Jr.","6-6","F","35","48"
"","Bernard Thompson","FGCU","Jr.","6-3","G","33","48"
"167","Paul Baxter","Sam Houston","So.","6-1","G","35","47"
"","George Beamon","Manhattan","Sr.","6-4","G","30","47"
"","John Brown","High Point","So.","6-8","F","31","47"
"","David Brown","Western Mich.","Sr.","6-4","G","33","47"
"","Quinn Cook","Duke","Jr.","6-2","G","35","47"
"","DJ Evans","UAlbany","Sr.","5-9","G","34","47"
"","Issiah Grayson","CSU Bakersfield","Sr.","5-11","G","32","47"
"","Arlon Harper","Charleston So.","Jr.","6-1","G","29","47"
"","Stephan Hicks","CSUN","Jr.","6-5","G","35","47"
"","Paris Lee","Illinois St.","Fr.","6-0","G","34","47"
"","Mike McCall Jr.","Saint Louis","Sr.","6-0","G","34","47"
"","Dwight Powell","Stanford","Sr.","6-10","F","36","47"
"","Juvonte Reddic","VCU","Sr.","6-9","F","35","47"
"","Kris Yanku","Northern Ariz.","Fr.","6-4","G","32","47"
"181","Manny Atkins","Georgia St.","Sr.","6-6","F","34","46"
"","Tristan Carey","Longwood","Sr.","6-4","G","31","46"
"","Brandon Clark","Santa Clara","Jr.","6-0","G","33","46"
"","Dylon Cormier","Loyola Maryland","Sr.","6-2","G","21","46"
"","Javier Duren","Yale","Jr.","6-4","G","31","46"
"","Javorn Farrell","UTRGV","Sr.","6-5","F","28","46"
"","Rodney Glasgow","VMI","Sr.","5-10","G","35","46"
"","Tre Hale-Edmerson","CSUN","So.","6-9","F","35","46"
"","Ladontae Henton","Providence","Jr.","6-6","F","35","46"
"","Buddy Hield","Oklahoma","So.","6-4","G","33","46"
"","Allen Huddleston","Fresno St.","Sr.","6-2","C","38","46"
"","Jake Kocher","A&M-Corpus Christi","So.","6-3","G","32","46"
"","Geovonie McKnight","Miami (OH)","So.","6-3","G","31","46"
"","Fred Miller","USC Upstate","Jr.","6-4","G","34","46"
"","Monté Morris","Iowa St.","Fr.","6-2","G","36","46"
"","Carson Puriefoy","Stony Brook","So.","6-0","G","31","46"
"","Clarke Rosenberg","Chicago St.","Jr.","6-4","G","32","46"
"","Earnest Ross","Missouri","Sr.","6-5","G","35","46"
"","Jeremiah Samarrippas","Tennessee Tech","Sr.","5-10","G","33","46"
"","Tyler Thornton","Duke","Sr.","6-2","G","35","46"
"","Chris Udofia","Denver","Sr.","6-6","F","31","46"
"202","Askia Booker","Colorado","Jr.","6-2","G","35","45"
"","Craig Bradshaw","Belmont","So.","6-3","G","35","45"
"","Mike Caffey","Long Beach St.","Jr.","6-0","G","32","45"
"","Semaj Christon","Xavier","So.","6-3","G","34","45"
"","Mo Evans","Purdue Fort Wayne","Fr.","6-1","G","36","45"
"","Marshall Henderson","Ole Miss","Sr.","6-2","G","30","45"
"","Pe'Shon Howard","Southern California","Sr.","6-3","G","31","45"
"","Geron Johnson","Memphis","Sr.","6-3","G","34","45"
"","Cordarius Johnson","Louisiana Tech","Sr.","6-6","G","37","45"
"","Lucky Jones","Robert Morris","Jr.","6-6","F","36","45"
"","Lasan Kromah","UConn","Sr.","6-6","G","40","45"
"","James Michael McAdoo","North Carolina","Jr.","6-9","F","34","45"
"","Akeem Richmond","East Carolina","Sr.","6-0","G","34","45"
"","Montrael Scott","Prairie View","Jr.","6-3","G","34","45"
"","Will Spradling","Kansas St.","Sr.","6-2","G","33","45"
"","Mandell Thomas","Fordham","So.","6-2","G","30","45"
"218","James Bell","Villanova","Sr.","6-6","G","34","44"
"","John Brisco","Prairie View","Jr.","5-11","G","32","44"
"","Malcolm Brogdon","Virginia","So.","6-5","G","37","44"
"","Willie Cauley-Stein","Kentucky","So.","7-0","F","37","44"
"","Reece Chamberlain","Belmont","Jr.","6-1","G","31","44"
"","Chris Eversley","Cal Poly","Sr.","6-7","F","34","44"
"","Shaq Goodwin","Memphis","So.","6-9","F","34","44"
"","Tre Hagood","Prairie View","Jr.","6-2","G","33","44"
"","Daylen Harrison","Eastern Mich.","Sr.","6-6","F","37","44"
"","Corey Hawkins","UC Davis","Jr.","6-3","G","30","44"
"","Dequan Hicks","Northwestern St.","Sr.","6-7","F","31","44"
"","Darrun Hilliard","Villanova","Jr.","6-6","G","34","44"
"","Devarick Houston","UMBC","Jr.","6-7","F","29","44"
"","Jarred Jones","Loyola Maryland","So.","6-5","G","30","44"
"","Deandre Kane","Iowa St.","Sr.","6-4","G","36","44"
"","Caris LeVert","Michigan","So.","6-7","G","37","44"
"","Charlie Lee","Cleveland St.","Jr.","5-8","G","30","44"
"","Delbert Love","Kennesaw St.","Jr.","6-0","G","31","44"
"","Javon McCrea","Buffalo","Sr.","6-6","F","29","44"
"","Julysses Nobles","Jackson St.","Sr.","6-1","G","31","44"
"","Jabari Peters","Sam Houston","Jr.","6-4","G","35","44"
"","Titus Rubles","Cincinnati","Sr.","6-7","F","34","44"
"","Dantrell Thomas","Nicholls","Sr.","6-2","G","29","44"
"","Brandon Venturini","Navy","Jr.","6-0","G","30","44"
"","Tyrone Wallace","California","So.","6-5","G","35","44"
"","Joseph Young","Oregon","Jr.","6-2","G","34","44"
"244","Corey Allen Jr","South Fla.","Jr.","6-1","G","32","43"
"","Michael Alvarado","Manhattan","Sr.","6-2","G","32","43"
"","Kyan Anderson","TCU","Jr.","5-11","G","31","43"
"","Rob Brandenberg","VCU","Sr.","6-2","G","35","43"
"","Justin Childs","UT Martin","Sr.","6-4","G","31","43"
"","Will Cummings","Temple","Jr.","6-2","G","29","43"
"","James Currington","Mississippi Val.","Fr.","6-6","F","29","43"
"","Michael Dixon Jr.","Memphis","Sr.","6-1","G","34","43"
"","C.J. Fair","Syracuse","Sr.","6-8","F","34","43"
"","Michael Frazier","Florida","So.","6-4","G","39","43"
"","Mike Gesell","Iowa","So.","6-2","G","33","43"
"","Cam Griffin","Denver","Jr.","6-3","G","31","43"
"","Aaron Harrison","Kentucky","Fr.","6-6","G","40","43"
"","Ryan Harrow","Georgia St.","Jr.","6-2","G","34","43"
"","Khallid Hart","Marist","So.","6-2","G","31","43"
"","Nick Johnson","Arizona","Jr.","6-3","G","38","43"
"","Tony Kynard","Bethune-Cookman","Fr.","6-1","G","32","43"
"","Corey Littlejohn","UNC Asheville","Jr.","-","G","31","43"
"","Leantwan Luckett","Alcorn","Jr.","6-5","G","31","43"
"","Marese Phelps","Norfolk St.","Sr.","6-1","G","33","43"
"","Rashawn Rembert","ETSU","Jr.","6-3","G","35","43"
Reclassifying
"NR","Denzel Livingston","UIW","Jr.","6-4","G","27","68"
"NR","Devin Patterson","Omaha","So.","5-11","G","32","57"
"NR","Parker Wentz","Abilene Christian","So.","5-9","G","31","50"

NCAA Men's Basketball
Division ITotal Field Goal Attempts
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FGA"
"1","T.J. Warren","NC State","So.","6-8","F","35","342","652"
"2","Doug McDermott","Creighton","Sr.","6-8","F","35","330","627"
"3","Bryce Cotton","Providence","Sr.","6-1","G","35","230","549"
"","QJ Peterson","VMI","Fr.","6-0","G","35","218","549"
"5","Shawn Glover","Oral Roberts","Sr.","6-7","F","33","273","547"
"6","Tyler Haws","BYU","Jr.","6-5","G","33","252","544"
"7","Jordan Downing","Presbyterian","Sr.","6-5","G","32","235","541"
"8","Billy Baron","Canisius","Sr.","6-2","G","34","247","532"
"9","D.J. Balentine","Evansville","So.","6-2","G","33","229","528"
"10","Jelani Hewitt","Ga. Southern","Jr.","6-2","G","34","211","520"
"11","Juwan Howard","Detroit Mercy","Jr.","6-6","F","32","216","515"
"12","Patrick Miller","Tennessee St.","Sr.","6-0","G","30","230","514"
"13","Jordan McRae","Tennessee","Sr.","6-6","G","37","223","512"
"14","C.J. Fair","Syracuse","Sr.","6-8","F","34","217","506"
"","Sean Kilpatrick","Cincinnati","Sr.","6-4","G","34","214","506"
"16","Kareem Canty","Marshall","Fr.","6-1","G","33","187","502"
"17","Torrey Craig","USC Upstate","Sr.","6-6","F","34","204","500"
"","Jabari Parker","Duke","Fr.","6-8","F","35","236","500"
"19","Ryan Harrow","Georgia St.","Jr.","6-2","G","34","222","498"
"20","Shabazz Napier","UConn","Sr.","6-1","G","40","213","496"
"21","Walt Lemon Jr.","Bradley","Sr.","6-3","G","32","210","495"
"22","Jon Severe","Fordham","Fr.","6-3","G","31","163","493"
"23","Aaric Murray","Texas Southern","Sr.","6-10","C","34","241","491"
"24","Zeke Upshaw","Hofstra","Sr.","6-6","G","33","197","489"
"25","Jahii Carson","Arizona St.","So.","5-10","G","33","211","487"
"","Marshall Henderson","Ole Miss","Sr.","6-2","G","30","172","487"
"27","Karvel Anderson","Robert Morris","Sr.","6-2","G","36","248","486"
"","Sidney Sanders Jr","FDU","Sr.","5-11","G","31","202","486"
"29","Rodney Glasgow","VMI","Sr.","5-10","G","35","232","483"
"","Jeremy Ingram","N.C. Central","Sr.","6-3","G","34","212","483"
"31","Russ Smith","Louisville","Sr.","6-0","G","37","225","481"
"32","Travis Bader","Oakland","Sr.","6-5","G","33","185","479"
"","Reger Dowell","UT Arlington","Sr.","6-1","G","30","194","479"
"","Davon Usher","Delaware","Sr.","6-6","G","35","216","479"
"35","Isiah Umipig","Seattle U","Jr.","6-0","G","30","185","475"
"36","Nick Johnson","Arizona","Jr.","6-3","G","38","205","474"
"","J.J. Mann","Belmont","Sr.","6-6","G","36","218","474"
"38","Tristan Carey","Longwood","Sr.","6-4","G","31","206","470"
"","Cameron Payne","Murray St.","Fr.","6-2","G","34","190","470"
"40","Anthony Ireland","LMU (CA)","Sr.","5-10","G","32","191","469"
"41","Jordan Clarkson","Missouri","Jr.","6-5","G","35","209","468"
"","Brandon Frazier","Fordham","Sr.","6-2","G","31","186","468"
"","Georges Niang","Iowa St.","So.","6-7","F","34","222","468"
"44","Troy Huff","North Dakota","Sr.","6-4","G","34","210","467"
"45","Chris Fouch","Drexel","Sr.","6-2","G","30","186","466"
"","Elfrid Payton","Louisiana","Jr.","6-3","G","35","237","466"
"47","Karl Cochran","Wofford","Jr.","6-1","G","33","193","465"
"","Tyler Harvey","Eastern Wash.","So.","6-4","G","31","206","465"
"","Chavaughn Lewis","Marist","Jr.","6-5","G","31","185","465"
"50","Dyami Starks","Bryant","Jr.","6-2","G","30","193","464"
"","Elijah Wilson","Coastal Carolina","Fr.","6-4","G","34","200","464"
"52","D.J. Newbill","Penn St.","Jr.","6-4","G","34","209","462"
"53","Chasson Randle","Stanford","Jr.","6-1","G","36","218","460"
"54","Pablo Bertone","Fla. Atlantic","Sr.","6-3","G","30","207","459"
"55","Shawn Long","Louisiana","So.","6-9","F","34","239","458"
"","Xavier Munford","Rhode Island","Sr.","6-2","G","32","184","458"
"","Lamar Patterson","Pittsburgh","Sr.","6-5","F","36","202","458"
"58","Stephen Madison","Idaho","Sr.","6-5","F","34","218","457"
"","Dalton Pepper","Temple","Sr.","6-5","G","31","198","457"
"","Xavier Thames","San Diego St.","Sr.","6-3","G","36","188","457"
"61","Deonte Burton","Nevada","Sr.","6-1","G","32","215","456"
"62","Gary Harris","Michigan St.","So.","6-4","G","35","195","455"
"","Desmar Jackson","Southern Ill.","Sr.","6-5","G","33","212","455"
"","K.J. McDaniels","Clemson","Jr.","6-5","G","36","209","455"
"65","Mike Caffey","Long Beach St.","Jr.","6-0","G","32","185","452"
"","D.J. Covington","VMI","Sr.","6-9","F","35","268","452"
"67","Akeem Richmond","East Carolina","Sr.","6-0","G","34","181","451"
"","Markel Starks","Georgetown","Sr.","6-2","G","33","186","451"
