 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Emmett Naar","Saint Mary's (CA)","So.","6-1","G","35","45"
"","Retin Obasohan","Alabama","Sr.","6-2","G","33","45"
"","Jake Pemberton","Denver","So.","6-3","G","31","45"
"","Joe Rahon","Saint Mary's (CA)","Jr.","6-2","G","35","45"
"","Kahron Ross","Lehigh","So.","5-11","G","32","45"
"","Aaron Rountree","Iona","Sr.","6-8","F","33","45"
"","Tyler Wilson","Manhattan","Jr.","6-0","G","31","45"
"197","Josh Adams","Wyoming","Sr.","6-2","G","30","44"
"","Brandon Brown","LMU (CA)","Jr.","5-11","G","31","44"
"","Jamaya Burr","McNeese","Jr.","6-0","G","29","44"
"","Khalil Davis","Austin Peay","Sr.","6-5","G","36","44"
"","A.J. English","Iona","Sr.","6-4","G","28","44"
"","Mike Gesell","Iowa","Sr.","6-2","G","33","44"
"","Devonte Hall","Northwestern St.","So.","6-1","G","27","44"
"","Sam Hughes","UNC Asheville","Sr.","6-4","F","34","44"
"","Wesley Iwundu","Kansas St.","Jr.","6-7","F","33","44"
"","James Kelly","Marshall","Sr.","6-7","F","33","44"
"","Tyler Nelson","Fairfield","So.","6-3","G","33","44"
"","Daniel Peace","Troy","Jr.","6-1","G","31","44"
"","Kendrick Ray","Kennesaw St.","Jr.","6-1","G","31","44"
"","Francisco Santiago","Youngstown St.","---","6-1","G","32","44"
"","Kasey Shepherd","Louisiana","Sr.","6-3","G","34","44"
"","Melo Trimble","Maryland","So.","6-3","G","36","44"
"","James Webb III","Boise St.","Jr.","6-9","F","31","44"
"","Isaiah Zierden","Creighton","Jr.","6-3","G","31","44"
"215","Shaq Calhoun","South Alabama","So.","6-4","G","33","43"
"","Thomas Capuano","Manhattan","Fr.","6-0","G","31","43"
"","Quincy Ford","Northeastern","Sr.","6-8","F","29","43"
"","Demetrius Jackson","Notre Dame","Jr.","6-1","G","35","43"
"","Brice Johnson","North Carolina","Sr.","6-9","F","40","43"
"","Iman Johnson","Samford","Sr.","6-5","F","33","43"
"","Chazz Patterson","Saint Peter's","Sr.","6-3","G","30","43"
"","Josh Perkins","Gonzaga","Fr.","6-3","G","36","43"
"","Taurean Prince","Baylor","Sr.","6-8","F","34","43"
"","Malachi Richardson","Syracuse","Fr.","6-6","G","37","43"
"","Isaac Thornton","San Jose St.","Jr.","6-3","G","31","43"
"","Marques Townes","FDU","So.","6-4","G","33","43"
"","Duane Wilson","Marquette","So.","6-3","G","33","43"
"228","Byron Ashe","Mount St. Mary's","Jr.","6-0","G","33","42"
"","Beau Beech","North Florida","Sr.","6-9","G","34","42"
"","Bogdan Bliznyuk","Eastern Wash.","So.","6-6","F","34","42"
"","Mikal Bridges","Villanova","Fr.","6-7","F","40","42"
"","Rasheed Brooks","Ole Miss","Jr.","6-5","G","32","42"
"","Antonius Cleveland","Southeast Mo. St.","Jr.","6-6","G","26","42"
"","Farad Cobb","Cincinnati","Sr.","6-1","G","31","42"
"","Jeremy Combs","North Texas","So.","6-7","F","31","42"
"","D.J. Fenner","Nevada","Jr.","6-6","G","38","42"
"","Shep Garner","Penn St.","So.","6-2","G","32","42"
"","Malik Gill","Dartmouth","Sr.","5-9","G","26","42"
"","Khallid Hart","Marist","Jr.","6-2","G","28","42"
"","Buddy Hield","Oklahoma","Sr.","6-4","G","37","42"
"","Malcolm Hill","Illinois","Jr.","6-6","G","34","42"
"","Zay Jackson","Southeastern La.","Sr.","6-0","G","32","42"
"","Julien Lewis","Fresno St.","Sr.","6-4","G","34","42"
"","Avery Lomax","Prairie View","Sr.","5-9","G","30","42"
"","Tyler Lydon","Syracuse","Fr.","6-9","F","37","42"
"","Quinton Marshall","The Citadel","Sr.","6-5","F","32","42"
"","Joe McDonald","George Washington","Sr.","6-1","G","36","42"
"","Quincy McKnight","Sacred Heart","Fr.","6-4","G","27","42"
"","Nathan Moran","Lipscomb","So.","5-9","G","33","42"
"","QJ Peterson","VMI","Jr.","6-0","G","30","42"
"","Rodney Pryor","Robert Morris","Sr.","6-5","G","29","42"
"","Scoochie Smith","Dayton","Jr.","6-2","G","33","42"
"","Rasheed Sulaimon","Maryland","Sr.","6-4","G","36","42"
"","Christian Terrell","FGCU","So.","6-5","G","35","42"
"","Kevin Vannatta","UNC Asheville","So.","6-3","G","34","42"
"","Wes Washpun","UNI","Sr.","6-1","G","36","42"
"","Quinndary Weatherspoon","Mississippi St.","Fr.","6-4","G","31","42"
Reclassifying
"NR","Jaylen Franklin","Abilene Christian","Fr.","6-2","G","30","52"
"NR","Mitchell Badillo","UIW","Sr.","5-10","G","29","51"
"NR","Dewayne Russell","Grand Canyon","Sr.","5-11","G","34","46"

NCAA Men's Basketball
Division ITotal Field Goal Attempts
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FGA"
"1","Trey Freeman","Old Dominion","Sr.","6-2","G","38","323","753"
"2","Kahlil Felder","Oakland","Jr.","5-9","G","35","269","612"
"3","Buddy Hield","Oklahoma","Sr.","6-4","G","37","301","601"
"4","Marvelle Harris","Fresno St.","Sr.","6-4","G","35","240","589"
"5","James Daniel III","Howard","Jr.","6-0","G","30","226","582"
"6","Anthony 'Cat' Barber","NC State","Jr.","6-2","G","33","248","572"
"7","Jack Gibbs","Davidson","Jr.","6-0","G","31","244","565"
"8","Kori Babineaux","Jacksonville","Sr.","6-4","G","32","257","549"
"9","D.J. Balentine","Evansville","Sr.","6-2","G","34","240","543"
"10","Jamal Murray","Kentucky","Fr.","6-4","G","36","244","538"
"11","Melvin Johnson","VCU","Sr.","6-3","G","36","223","535"
"12","Ben Bentil","Providence","So.","6-9","F","35","246","533"
"13","Cane Broome","Sacred Heart","So.","6-0","G","30","236","530"
"14","Kyle Wiltjer","Gonzaga","Sr.","6-10","F","36","260","529"
"15","Damon Lynn","NJIT","Jr.","5-11","G","35","196","524"
"16","Dikembe Dixson","UIC","Fr.","6-7","F","30","192","520"
"17","Reginald Johnson","Hampton","Sr.","6-2","G","32","192","519"
"18","Georges Niang","Iowa St.","Sr.","6-7","F","35","283","518"
"19","Grayson Allen","Duke","So.","6-5","G","36","239","513"
"20","Isaiah Whitehead","Seton Hall","So.","6-4","G","34","194","512"
"21","Ge'Lawn Guyn","ETSU","Sr.","6-2","G","35","221","510"
"","Pascal Siakam","New Mexico St.","So.","6-9","F","34","275","510"
"23","Chase Fischer","BYU","Sr.","6-3","G","37","209","509"
"","Stefan Moody","Ole Miss","Sr.","5-11","G","31","208","509"
"25","Malcolm Brogdon","Virginia","Sr.","6-5","G","37","230","503"
"26","Jordan Price","La Salle","Jr.","6-5","G","31","195","500"
"27","Deandre Bembry","Saint Joseph's","Jr.","6-6","G","36","238","497"
"28","Dallas Moore","North Florida","Jr.","6-1","G","34","256","496"
"29","Josh Adams","Wyoming","Sr.","6-2","G","30","217","492"
"","Dillon Brooks","Oregon","So.","6-7","F","38","231","492"
"","Adrian Rodgers","Southern U.","Sr.","6-4","G","35","201","492"
"32","Jared Brownridge","Santa Clara","Jr.","6-2","G","31","195","491"
"33","Michael Gbinije","Syracuse","Sr.","6-7","F","37","225","488"
"","Austin McBroom","Eastern Wash.","Sr.","6-0","G","33","212","488"
"","Justin Robinson","Monmouth","Jr.","5-8","G","36","214","488"
"36","Jarrod Uthoff","Iowa","Sr.","6-9","F","33","218","487"
"37","Nathan Boothe","Toledo","Sr.","6-10","C","32","241","486"
"","Dejounte Murray","Washington","Fr.","6-5","G","34","202","486"
"39","Carrington Love","Green Bay","Sr.","6-1","G","36","204","485"
"40","Obi Emegano","Oral Roberts","Sr.","6-3","G","29","210","484"
"","Brandon Ingram","Duke","Fr.","6-9","F","36","214","484"
"42","Anthony Beane","Southern Ill.","Sr.","6-2","G","32","208","481"
"43","Derrick Colter","Duquesne","Sr.","5-11","G","34","193","479"
"","James Kelly","Marshall","Sr.","6-7","F","33","260","479"
"45","Yonel Brown","Kennesaw St.","Sr.","5-9","G","31","198","478"
"","Nick Emery","BYU","Fr.","6-2","G","36","203","478"
"47","D.J. Fenner","Nevada","Jr.","6-6","G","38","174","476"
"48","Tre Demps","Northwestern","Sr.","6-2","G","32","189","475"
"49","Marcus Evans","Rice","Fr.","6-2","G","32","223","474"
"50","Nick Faust","Long Beach St.","Sr.","6-6","G","35","205","471"
"","Jahmal McMurray","South Fla.","Fr.","6-0","G","33","184","471"
"","Marcus Posley","St. Bonaventure","Sr.","6-1","G","31","197","471"
"53","Trey Davis","Massachusetts","Sr.","6-0","G","32","184","470"
"","Kyle Wilson","Army West Point","Sr.","6-4","G","33","175","470"
"55","Eli Carter","Boston College","Sr.","6-2","G","31","174","469"
"56","Danuel House","Texas A&M","Sr.","6-7","G","36","185","467"
"","Maodo Lo","Columbia","Sr.","6-3","G","35","212","467"
"","QJ Peterson","VMI","Jr.","6-0","G","30","189","467"
"59","Mike Brown","Western Caro.","Sr.","6-3","G","34","188","466"
"60","Andrew Andrews","Washington","Sr.","6-2","G","34","181","461"
"","Josh Robinson","Austin Peay","So.","6-3","G","36","185","461"
"62","Kory Holden","Delaware","So.","6-2","G","30","181","459"
"","Devin Watson","San Francisco","So.","6-1","G","30","192","459"
"64","Ladarius Tabb","Alabama A&M","Sr.","6-5","G","29","201","458"
"65","Paris Collins","Jackson St.","So.","6-4","G","35","168","455"
"","Jonathan Williams","Toledo","Jr.","6-4","G","32","207","455"
"67","Elijah Brown","New Mexico","So.","6-4","G","32","194","453"
"68","Ethan Telfair","Idaho St.","Jr.","6-0","G","31","179","450"
"69","Tanner Plomb","Army West Point","Sr.","6-7","F","28","190","449"
"70","Josh Hart","Villanova","Jr.","6-5","G","40","230","448"
"","Jordan Potts","Bethune-Cookman","Jr.","5-10","G","32","156","448"
"72","Darian Anderson","FDU","So.","6-1","G","33","183","446"
"","Frank Eaves","App State","Sr.","6-2","G","31","170","446"
"","Perry Ellis","Kansas","Sr.","6-8","F","38","237","446"
"75","Marcus Colbert","Montana St.","Sr.","5-11","G","31","188","445"
"","Dedric Lawson","Memphis","Fr.","6-9","F","33","182","445"
"77","Kyle Collinsworth","BYU","Sr.","6-6","G","37","206","444"
"","Denzel Valentine","Michigan St.","Sr.","6-5","G","31","205","444"
"79","Shawn Long","Louisiana","Sr.","6-9","F","34","232","443"
"80","Tyler Hall","Montana St.","Fr.","6-5","G","31","202","442"
"","Lamond Murray Jr.","Pepperdine","Jr.","6-5","G","32","207","442"
"","Alec Peters","Valparaiso","Jr.","6-9","F","37","223","442"
"","Tyler Ulis","Kentucky","So.","5-9","G","35","192","442"
"84","Dwayne Bacon","Florida St.","Fr.","6-7","G","34","197","441"
"","Micah Mason","Duquesne","Sr.","6-2","G","33","207","441"
"","Kendrick Ray","Kennesaw St.","Jr.","6-1","G","31","214","441"
"87","Malcolm Hill","Illinois","Jr.","6-6","G","34","192","440"
"88","Chris Clemons","Campbell","Fr.","5-9","G","30","186","439"
"","A.J. English","Iona","Sr.","6-4","G","28","190","439"
"90","Nigel Hayes","Wisconsin","Jr.","6-8","F","35","161","438"
"91","Jeremy Senglin","Weber St.","Jr.","6-2","G","35","213","437"
"92","Isaac Hamilton","UCLA","Jr.","6-4","G","32","206","436"
"93","Henry Ellenson","Marquette","Fr.","6-10","F","33","194","435"
"","Juan'Ya Green","Hofstra","Sr.","6-2","G","34","173","435"
"","Brice Johnson","North Carolina","Sr.","6-9","F","40","267","435"
"96","Jimmy Hall","Kent St.","Jr.","6-8","F","32","212","434"
"","Brandon Taylor","Penn St.","Sr.","6-7","F","32","188","434"
"98","Quinton Hooker","North Dakota","Jr.","6-0","G","32","211","433"
"","Max Landis","Purdue Fort Wayne","Sr.","6-2","G","33","196","433"
"","Taurean Prince","Baylor","Sr.","6-8","F","34","187","433"
"","Braylon Rayson","Central Mich.","Jr.","5-9","G","32","181","433"
"102","Jameel Warney","Stony Brook","Sr.","6-8","F","33","272","432"
"103","Trevor Cooney","Syracuse","Sr.","6-4","G","37","150","431"
"104","Daviyon Draper","FIU","Sr.","6-7","F","31","195","430"
"","Torrance Rowe","Tennessee Tech","Sr.","6-1","G","31","177","430"
"106","Marc-Eddy Norelia","FGCU","Jr.","6-8","F","35","234","429"
"","Marcus Romain","Mississippi Val.","Jr.","6-2","G","30","188","429"
"108","Kevin Yogi Ferrell","Indiana","Sr.","6-0","G","35","196","428"
"","Demetrius Jackson","Notre Dame","Jr.","6-1","G","35","193","428"
"","Yante Maten","Georgia","So.","6-8","F","34","212","428"
"111","Alex Hamilton","Louisiana Tech","Sr.","6-4","G","33","212","427"
"","Cameron Morse","Youngstown St.","So.","6-2","G","30","201","427"
"","Desean Murray","Presbyterian","So.","6-3","F","31","232","427"
"114","Emile Blackman","Niagara","Jr.","6-4","G","32","185","426"
"","Isaiah Miles","Saint Joseph's","Sr.","6-7","F","36","223","426"
"","Dion Wright","St. Bonaventure","Sr.","6-7","F","31","199","426"
"117","Ryan Bowie","UTSA","Sr.","6-1","G","32","188","425"
"118","J.C. Hampton","Lipscomb","Jr.","6-1","G","33","170","424"
"","Devin Patterson","Omaha","Sr.","5-11","G","32","181","424"
"120","Antonio Campbell","Ohio","Jr.","6-9","F","35","237","423"
"121","Jaylen Bland","UC Riverside","Sr.","6-3","G","33","166","422"
"","Michael Bryson","UC Santa Barbara","Sr.","6-4","G","32","202","422"
"","Gary Payton II","Oregon St.","Sr.","6-3","G","32","205","422"
"124","T.J. Cromer","ETSU","Jr.","6-3","G","36","182","421"
"","Cameron Forte","Portland St.","Sr.","6-7","F","31","244","421"
"126","Egor Koulechov","Rice","So.","6-5","F","32","175","420"
"127","Gabe York","Arizona","Sr.","6-3","G","34","177","419"
"128","Ken Williams","South Alabama","Jr.","6-2","G","31","153","418"
"129","Isaiah Cousins","Oklahoma","Sr.","6-4","G","37","169","416"
"","Justin Jackson","North Carolina","So.","6-8","F","40","194","416"
"","D'Vauntes Smith-Rivera","Georgetown","Sr.","6-3","G","33","172","416"
"132","Tyler Cavanaugh","George Washington","Jr.","6-9","F","38","209","414"
"","Chris Horton","Austin Peay","Sr.","6-8","C","36","248","414"
"","Twymond Howard","UT Martin","Sr.","6-6","F","34","187","414"
"135","Louis Dabney","Tulane","Sr.","6-3","G","33","153","413"
"136","Byron Ashe","Mount St. Mary's","Jr.","6-0","G","33","166","412"
"","J.J. Frazier","Georgia","Jr.","5-10","G","34","169","412"
"","Jalen Jones","Texas A&M","Sr.","6-7","F","33","175","412"
"","Luke Nelson","UC Irvine","Jr.","6-3","G","38","177","412"
"","Malachi Richardson","Syracuse","Fr.","6-6","G","37","152","412"
"","B.J. Tyson","East Carolina","So.","6-3","G","32","173","412"
"142","Kris Dunn","Providence","Jr.","6-4","G","33","184","411"
"","Daniel Hamilton","UConn","So.","6-7","F","36","159","411"
"","Jordan Howard","Central Ark.","So.","5-11","G","28","175","411"
"145","Jimmy Gavin","Winthrop","Sr.","6-3","G","32","196","410"
"","Devin Martin","UMES","Sr.","6-4","G","30","174","410"
"","Retin Obasohan","Alabama","Sr.","6-2","G","33","193","410"
"","Rodney Pryor","Robert Morris","Sr.","6-5","G","29","178","410"
"","Alec Wintering","Portland","Jr.","6-0","G","32","182","410"
"150","Kelan Martin","Butler","So.","6-7","F","33","183","409"
"151","Bryce Alford","UCLA","Jr.","6-3","G","32","157","408"
"","Tookie Brown","Ga. Southern","Fr.","5-11","G","31","177","408"
"153","T.J. Cline","Richmond","Jr.","6-9","F","32","227","407"
"","Quenton DeCosey","Temple","Sr.","6-6","G","33","164","407"
"","Cleveland Pancake Thomas","Hartford","Sr.","6-3","G","30","178","407"
"","Zeek Woodley","Northwestern St.","Jr.","6-2","G","28","216","407"
"157","Antwan Scott","Colorado St.","Sr.","6-2","G","33","173","406"
"","Ameen Tanksley","Hofstra","Sr.","6-5","G","34","170","406"
"159","Elgin Cook","Oregon","Sr.","6-6","F","38","191","405"
"","Andrew White III","Nebraska","Sr.","6-7","G","34","195","405"
"","Thomas Wilder","Western Mich.","So.","6-3","G","32","172","405"
"162","Majok Deng","ULM","Sr.","6-10","F","31","193","404"
"163","Wesley Person","Troy","So.","6-3","G","31","171","403"
"164","Anthlon Bell","Arkansas","Sr.","6-3","G","32","172","402"
"165","Trevon Bluiett","Xavier","So.","6-6","G","34","170","401"
"","Gabe Vincent","UC Santa Barbara","So.","6-3","G","33","163","401"
"167","Devin Carter","Arkansas St.","Jr.","6-5","G","31","183","400"
"","Carson Puriefoy","Stony Brook","Sr.","6-0","G","33","156","400"
"169","Craig Bradshaw","Belmont","Sr.","6-3","G","32","176","399"
"","Wayne Selden Jr.","Kansas","Jr.","6-5","G","38","189","399"
"","David Walker","Northeastern","Sr.","6-6","G","33","179","399"
"172","Patricio Garino","George Washington","Sr.","6-6","G","38","203","398"
"","Tucker Haymond","Western Mich.","Jr.","6-5","F","32","169","398"
"","Shane Richards","Manhattan","Sr.","6-5","F","31","154","398"
"175","Dakarai Henderson","Sam Houston","Sr.","6-2","G","32","151","397"
"","Peter Jok","Iowa","Jr.","6-6","G","32","171","397"
"177","Joel Berry II","North Carolina","So.","6-0","G","40","176","396"
"","Cameron Oliver","Nevada","Fr.","6-8","F","38","201","396"
"","Elijah Wilson","Coastal Carolina","Jr.","6-4","G","33","156","396"
"180","Keon Johnson","Winthrop","Jr.","5-7","G","32","178","395"
"181","Malik Beasley","Florida St.","Fr.","6-5","G","34","185","393"
"182","Terry Allen","Richmond","Sr.","6-8","F","32","193","392"
"","Jaron Blossomgame","Clemson","Jr.","6-7","F","31","201","392"
"","Jerome Frink","LIU","Jr.","6-7","F","31","197","392"
"","Marcus Georges-Hunt","Georgia Tech","Sr.","6-5","G","36","178","392"
"","Brenton Scott","Indiana St.","So.","6-1","G","32","158","392"
"187","Donte McGill","FIU","Jr.","6-3","G","31","189","391"
"","Domantas Sabonis","Gonzaga","So.","6-10","F","36","239","391"
"189","Khadeen Carrington","Seton Hall","So.","6-4","G","34","163","390"
"","Aaron Cosby","Western Ky.","Sr.","6-3","G","34","137","390"
"","Shep Garner","Penn St.","So.","6-2","G","32","149","390"
"","Kris Jenkins","Villanova","Jr.","6-6","F","40","179","390"
"","Trey Kell","San Diego St.","So.","6-4","G","38","158","390"
"","Anthony Livingston","Arkansas St.","Jr.","6-8","F","31","168","390"
"","J-Mychal Reese","North Texas","Jr.","6-2","G","32","164","390"
"196","Brett Bisping","Siena","Jr.","6-8","F","34","180","389"
"","Tre Burnette","South Dakota","Sr.","6-5","G","32","172","389"
"","Tanner Leissner","New Hampshire","So.","6-6","F","30","170","389"
"","Maverick Rowan","NC State","Fr.","6-7","G","33","140","389"
"","Jamel Waters","Alabama St.","Sr.","5-9","G","31","160","389"
"201","Deondre Parks","South Dakota St.","Sr.","6-4","G","33","164","388"
"","Melo Trimble","Maryland","So.","6-3","G","36","159","388"
"","Isaac Williams","Mississippi Val.","Fr.","4-0","G","35","145","388"
"204","Dorian Finney-Smith","Florida","Sr.","6-8","F","36","169","387"
"","Cameron Jones","Radford","Sr.","6-4","G","31","171","387"
"","Jalen Moore","Utah St.","Jr.","6-9","F","31","170","387"
"207","Spencer Collins","Wofford","Sr.","6-4","G","32","152","386"
"","Darell Combs","IU Indy","Jr.","6-2","G","31","165","386"
"","Quincy Ford","Northeastern","Sr.","6-8","F","29","158","386"
"","Zak Irvin","Michigan","Jr.","6-6","G","35","157","386"
"","Monté Morris","Iowa St.","Jr.","6-2","G","35","188","386"
"","Ben Simmons","LSU","Fr.","6-10","F","33","216","386"
"213","Marcus Gilbert","Fairfield","Sr.","6-6","F","31","165","385"
"","Chris Hass","Bucknell","Sr.","6-5","G","30","163","385"
"","Christian Kessee","Coppin St.","Jr.","6-2","G","31","150","385"
"","Bronson Koenig","Wisconsin","Jr.","6-3","G","35","151","385"
"","Kevin Punter Jr.","Tennessee","Sr.","6-2","G","26","177","385"
"","Shavon Shields","Nebraska","Sr.","6-7","F","30","181","385"
"219","Donte Clark","Massachusetts","So.","6-4","G","32","158","384"
"","Matt Morgan","Cornell","Fr.","6-3","G","27","159","384"
"","Derick Newton","Stetson","Fr.","6-7","F","34","171","384"
"","Justin Roberson","ULM","Sr.","6-1","G","34","182","384"
"223","Keron DeShields","Tennessee St.","Sr.","6-2","G","30","166","383"
"","Braxton Ogbueze","Charlotte","Jr.","6-1","G","33","160","383"
"","Malcolm Riley","Texas Southern","Sr.","6-5","F","33","173","383"
"","Ghiavonni Robinson","Ark.-Pine Bluff","Jr.","6-3","G","33","126","383"
"227","Jabarie Hinds","Massachusetts","Sr.","5-11","G","32","175","382"
"228","Seth Allen","Virginia Tech","Jr.","6-1","G","35","150","381"
"","Brandon Brown","LMU (CA)","Jr.","5-11","G","31","144","381"
"","Jordan Fouse","Green Bay","Sr.","6-7","G","36","157","381"
"","Bryant McIntosh","Northwestern","So.","6-3","G","32","161","381"
"","Omar Prewitt","William & Mary","Jr.","6-7","G","31","188","381"
"233","Dusty Hannahs","Arkansas","Jr.","6-3","G","32","174","380"
"","Marcel White","Jacksonville","Jr.","6-6","F","32","160","380"
"235","Troy Caupain","Cincinnati","Jr.","6-4","G","33","142","379"
"","Nico Clareth","Siena","Fr.","6-5","G","34","174","379"
