 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/04/2011


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Kyle Casey","Harvard","So.","6-7","F","26","66","84","78.6"
"190","La'Shard Anderson","Boise St.","Sr.","6-1","G","35","142","181","78.5"
"191","Tim Abromaitis","Notre Dame","Sr.","6-8","F","34","109","139","78.4"
"192","Andrew Young","Texas A&M","So.","6-8","F","33","116","148","78.4"
"193","Sam Willard","Pacific","Sr.","6-9","F","31","105","134","78.4"
"194","Jimmy Butler","Marquette","Sr.","6-6","G","37","188","240","78.3"
"","Ivo Baltic","Ohio","So.","6-8","F","35","94","120","78.3"
"196","Ricky Cadell","St. Francis Brooklyn","Sr.","6-2","G","30","112","143","78.3"
"197","Grant Maxey","Jackson St.","Sr.","6-7","G","31","130","166","78.3"
"198","Kareem Maddox","Princeton","Sr.","6-8","F","32","126","161","78.3"
"","Chris Wright","Georgetown","Sr.","6-1","G","29","90","115","78.3"
"200","Michael Alvarado","Manhattan","Fr.","6-2","G","26","97","124","78.2"
"201","Nic Simpson","N.C. A&T","Jr.","6-3","G","27","79","101","78.2"
"202","Terence Smith","UT Martin","Fr.","6-4","G","33","104","133","78.2"
"203","Byron Mulkey","Buffalo","Sr.","6-0","G","34","100","128","78.1"
"204","Devin Gibson","UTSA","Sr.","6-1","G","34","232","297","78.1"
"205","Devon Baker","Northwestern St.","Sr.","6-1","G","32","139","178","78.1"
"206","Bakari Lewis","Kansas City","Sr.","6-1","G","28","71","91","78.0"
"207","Dominique Morrison","Oral Roberts","Jr.","6-6","F","31","149","191","78.0"
"208","Dairese Gary","New Mexico","Sr.","6-1","G","33","163","209","78.0"
"209","Ravern Johnson","Mississippi St.","Sr.","6-7","G","28","85","109","78.0"
"210","Marquiz Baker","Alcorn","Jr.","6-2","G","28","131","168","78.0"
"211","Lorne Jackson","Pepperdine","Jr.","6-2","G","33","106","136","77.9"
"212","Jared Cunningham","Oregon St.","So.","6-4","G","30","166","213","77.9"
"213","Tyreek Duren","La Salle","Fr.","6-0","G","33","95","122","77.9"
"","Jordan Hamilton","Texas","So.","6-7","G","36","95","122","77.9"
"215","Aaron Johnson","UAB","Sr.","5-7","G","31","116","149","77.9"
"216","Vernon Taylor","Troy","Sr.","6-3","G","27","123","158","77.8"
"217","Erving Walker","Florida","Jr.","5-8","G","37","154","198","77.8"
"","Malcolm Lee","UCLA","Jr.","6-5","G","33","112","144","77.8"
"","N'Gai Evans","Wright St.","Sr.","6-1","G","30","105","135","77.8"
"","D.J. Kennedy","St. John's (NY)","Sr.","6-5","G","32","105","135","77.8"
"","Glen Dean","Eastern Wash.","So.","5-10","G","23","77","99","77.8"
"222","Erick Green","Virginia Tech","So.","6-4","G","32","80","103","77.7"
"223","Mustapha Farrakhan","Virginia","Sr.","6-4","G","31","104","134","77.6"
"224","Kenny Moore","Tennessee St.","Jr.","6-7","F","30","128","165","77.6"
"225","Brad Reese","Texas Tech","Sr.","6-6","F","32","83","107","77.6"
"226","Marcus Jordan","UCF","So.","6-3","G","33","165","213","77.5"
"227","Anthony Raffa","Coastal Carolina","Jr.","6-1","G","34","103","133","77.4"
"228","Jacob Pullen","Kansas St.","Sr.","6-0","G","31","170","220","77.3"
"","D'Angelo Jackson","Mississippi Val.","Sr.","6-1","G","32","102","132","77.3"
"","Terrance Mitchell","Maine","Sr.","6-3","G","26","68","88","77.3"
"231","Elias Harris","Gonzaga","So.","6-8","F","34","95","123","77.2"
"","Mychel Thompson","Pepperdine","Sr.","6-7","F","33","95","123","77.2"
"233","Marshon Brooks","Providence","Sr.","6-5","F","32","169","219","77.2"
"234","Andre Stringer","LSU","Fr.","5-9","G","32","98","127","77.2"
"235","Michael Wilder","UC Irvine","So.","6-2","G","31","81","105","77.1"
"236","Demetrius Ward","Western Mich.","Jr.","6-2","G","34","118","153","77.1"
"237","Seth VanDeest","Drake","So.","6-11","C","29","87","113","77.0"
"238","Shelvin Mack","Butler","Jr.","6-3","G","38","120","156","76.9"
"","Jake Cohen","Davidson","So.","6-10","F","33","100","130","76.9"
"240","Caleb Brown","Austin Peay","Sr.","6-0","G","34","93","121","76.9"
"241","Paul Carter","UIC","Sr.","6-8","F","31","115","150","76.7"
"","Tony Gallo","Coppin St.","Jr.","5-11","G","30","92","120","76.7"
"","B.J. Holmes","Texas A&M","Sr.","5-11","G","33","92","120","76.7"
"","Drew Viney","LMU (CA)","Jr.","6-5","F","27","92","120","76.7"
"245","Wesley Jenkins","Saint Peter's","Sr.","5-11","G","27","72","94","76.6"
"246","LaMarcus Reed","UT Arlington","Jr.","6-5","F","29","75","98","76.5"
"247","Jeremy Price","Georgia","Sr.","6-8","F","33","88","115","76.5"
"248","Tirrell Baines","Marshall","Sr.","6-6","F","34","91","119","76.5"
"","Tim Hardaway Jr.","Michigan","Fr.","6-6","G","35","91","119","76.5"
"","Kareem Nitoto","UC Riverside","Jr.","6-1","G","29","78","102","76.5"
Reclassifying
"NR","Jake Thomas","South Dakota","So.","6-3","G","31","100","120","83.3"
"NR","Andrew Gonzalez","Houston Christian","Sr.","6-6","F","30","220","270","81.5"
"NR","Frankie Dobbs","Bryant","So.","6-3","G","30","87","107","81.3"
"NR","Corey Wickware","SIUE","Jr.","5-10","G","29","92","114","80.7"
"NR","Landon Clement","N.C. Central","Jr.","6-2","G","30","86","107","80.4"
"NR","Aaron Anderson","North Dakota","Fr.","5-10","G","34","116","145","80.0"

NCAA Men's Basketball
Division IRebounds Per Game
Through Games 04/04/2011


"Rank","Name","Team","Cl","Ht","Pos","G","REB","RPG"
"1","Kenneth Faried","Morehead St.","Sr.","6-8","C","35","508","14.5"
"2","Ryan Rossiter","Siena","Sr.","6-9","F","31","408","13.2"
"3","Jordan Williams","Maryland","So.","6-10","C","33","388","11.8"
"4","Chris Gaston","Fordham","So.","6-7","F","28","316","11.3"
"5","Kyle O'Quinn","Norfolk St.","Jr.","6-10","F","32","355","11.1"
"6","Augustine Rubit","South Alabama","Fr.","6-7","C","28","308","11.0"
"7","John Brown","Liberty","Jr.","6-4","G","32","344","10.8"
"8","Kawhi Leonard","San Diego St.","So.","6-6","F","36","380","10.6"
"9","Trevor Mbakwe","Minnesota","Jr.","6-8","F","31","327","10.5"
"","Sam Willard","Pacific","Sr.","6-9","F","31","327","10.5"
"11","Luke Sikma","Portland","Sr.","6-8","F","32","336","10.5"
"12","Thomas Coleman","N.C. A&T","Sr.","6-9","C","31","325","10.5"
"13","George Odufuwa","North Texas","Sr.","6-8","F","32","333","10.4"
"14","P. J. Alawoya","McNeese","Sr.","6-7","F","32","330","10.3"
"15","Nikola Vucevic","Southern California","Jr.","6-10","F","34","350","10.3"
"16","Rick Jackson","Syracuse","Sr.","6-9","F","35","360","10.3"
"17","Jared Sullinger","Ohio St.","Fr.","6-9","C","37","377","10.2"
"18","T.J. Robinson","Long Beach St.","Jr.","6-8","F","34","344","10.1"
"19","Keith Benson","Oakland","Sr.","6-11","C","35","354","10.1"
"20","Mike Glover","Iona","Jr.","6-7","F","37","374","10.1"
"","John Henson","North Carolina","So.","6-11","F","37","374","10.1"
"22","Samme Givens","Drexel","Jr.","6-5","F","31","313","10.1"
"23","Greg Mangano","Yale","Jr.","6-10","F","28","281","10.0"
"24","Rashad Savage","CSU Bakersfield","Jr.","6-6","F","28","276","9.9"
"25","Jeff Allen","Virginia Tech","Sr.","6-7","F","34","330","9.7"
"26","Dario Hunt","Nevada","Jr.","6-8","F","32","309","9.7"
"27","Reggie Johnson","Miami (FL)","So.","6-10","C","36","347","9.6"
"28","Brian Voelkel","Vermont","Fr.","6-6","F","32","307","9.6"
"29","Papa Dia","SMU","Sr.","6-9","F","35","335","9.6"
"30","Eli Holman","Detroit Mercy","Jr.","6-9","C","32","306","9.6"
"31","Brandon Bowdry","Eastern Mich.","Sr.","6-6","F","30","284","9.5"
"32","Antwan Carter","Longwood","Jr.","6-6","C","31","293","9.5"
"33","Frank Hassell","Old Dominion","Sr.","6-9","F","34","321","9.4"
"34","Spencer Johnson","Kansas City","Sr.","6-6","F","30","283","9.4"
"35","Lenny Daniel","CSUN","Sr.","6-7","F","32","301","9.4"
"36","Geddes Robinson","Utah Valley","Jr.","6-5","F","30","282","9.4"
"37","Justin Rutty","Quinnipiac","Sr.","6-7","C","25","234","9.4"
"38","Cameron Moore","UAB","Jr.","6-10","F","28","261","9.3"
"39","Bernard Toombs","Troy","Sr.","6-10","C","29","268","9.2"
"40","Alex Stepheson","Southern California","Sr.","6-10","F","34","313","9.2"
"41","Andrew Keister","Holy Cross","Sr.","6-9","C","26","239","9.2"
"42","Kevin Thompson","Morgan St.","Jr.","6-9","F","31","283","9.1"
"43","Juan Pattillo","Western Ky.","Sr.","6-6","F","32","290","9.1"
"44","Reeves Nelson","UCLA","So.","6-8","F","34","307","9.0"
"45","Kelvin Martin","Charleston So.","Jr.","6-5","F","30","269","9.0"
"46","Julian Boyd","LIU","So.","6-7","F","33","295","8.9"
"47","Will Donahue","Cal Poly","Jr.","6-8","C","30","268","8.9"
"48","Ken Horton","Central Conn. St.","Jr.","6-6","F","31","275","8.9"
"","Demond Watt","A&M-Corpus Christi","Sr.","6-7","F","31","275","8.9"
"50","Terrence Jones","Kentucky","Fr.","6-9","F","38","336","8.8"
"51","Denzel Bowles","James Madison","Sr.","6-10","F","33","290","8.8"
"52","Brian Qvale","Montana","Sr.","6-11","C","32","281","8.8"
"53","William Mosley","Northwestern St.","Jr.","6-7","C","32","280","8.8"
"54","Josh Harrellson","Kentucky","Sr.","6-10","F","38","329","8.7"
"55","Draymond Green","Michigan St.","Jr.","6-7","F","34","294","8.6"
"56","Lavoy Allen","Temple","Sr.","6-9","F","33","283","8.6"
"57","JaJuan Johnson","Purdue","Sr.","6-10","F","34","291","8.6"
"58","LaDaris Green","Kennesaw St.","So.","6-9","F","30","255","8.5"
"59","Tim Johnson","Wofford","Sr.","6-6","G","34","288","8.5"
"60","Jamel McLean","Xavier","Sr.","6-8","F","31","261","8.4"
"61","Jarrod Jones","Ball St.","Jr.","6-9","F","32","269","8.4"
"62","Chris Wright","Dayton","Sr.","6-8","F","36","301","8.4"
"63","Mason Plumlee","Duke","So.","6-10","F","37","309","8.4"
"64","Justin Greene","Kent St.","Jr.","6-8","F","37","308","8.3"
"65","Markieff Morris","Kansas","Jr.","6-10","C","38","316","8.3"
"66","Kendall Timmons","Tulane","So.","6-5","G","30","249","8.3"
"","Keith Wright","Harvard","Jr.","6-8","F","30","249","8.3"
"68","Brian Benson","New Hampshire","Jr.","6-9","F","30","248","8.3"
"","Devon Lamb","Lamar University","Jr.","6-2","G","30","248","8.3"
"70","Derrick Williams","Arizona","So.","6-8","F","38","314","8.3"
"71","Stephen Lumpkins","American","Jr.","6-8","F","31","255","8.2"
"72","Vander Joaquim","Hawaii","So.","6-10","C","32","263","8.2"
"73","Dane DiLiegro","New Hampshire","Sr.","6-9","C","27","221","8.2"
"74","Julian Mavunga","Miami (OH)","Jr.","6-8","F","32","261","8.2"
"75","Malcolm Thomas","San Diego St.","Sr.","6-9","F","37","301","8.1"
"76","Greg Smith","Fresno St.","So.","6-10","C","31","252","8.1"
"77","Chehales Tapscott","Portland St.","Jr.","6-5","F","24","195","8.1"
"78","Tony Bishop","Texas St.","Sr.","6-6","F","32","259","8.1"
"","Mamadou Seck","Southern Ill.","Jr.","6-7","F","32","259","8.1"
"80","Carl Montgomery","Chicago St.","Sr.","6-7","F","32","258","8.1"
"81","Jordan Glynn","SFA","Sr.","6-7","F","29","233","8.0"
"82","Paul Carter","UIC","Sr.","6-8","F","31","249","8.0"
"","Stan Okoye","VMI","So.","6-6","F","31","249","8.0"
"84","Wil Carter","San Jose St.","Jr.","6-8","F","33","265","8.0"
"85","Matthew Bryan-Amaning","Washington","Sr.","6-9","F","35","281","8.0"
"86","Jack Eggleston","Penn","Sr.","6-8","F","28","224","8.0"
"87","Tai Wesley","Utah St.","Sr.","6-7","F","34","271","8.0"
"88","Braxton Dupree","Towson","Jr.","6-8","F","29","230","7.9"
"89","Sergio Kerusch","Western Ky.","Sr.","6-5","G","32","253","7.9"
"90","Damian Saunders","Duquesne","Sr.","6-7","F","31","245","7.9"
"91","Herb Pope","Seton Hall","Jr.","6-8","F","30","236","7.9"
"92","Delroy James","Rhode Island","Sr.","6-8","F","34","267","7.9"
"93","Amin Stevens","Florida A&M","So.","6-6","F","32","251","7.8"
"94","Tristan Thompson","Texas","Fr.","6-8","F","36","282","7.8"
"95","Damen Bell-Holter","Oral Roberts","So.","6-10","F","35","274","7.8"
"96","Charles Funches","Hampton","Sr.","6-8","F","33","258","7.8"
"97","Andre Roberson","Colorado","Fr.","6-7","G","38","297","7.8"
"98","C.J. McCollum","Lehigh","So.","6-3","G","31","242","7.8"
"","Daryl McCoy","Drexel","So.","6-9","F","31","242","7.8"
"","Keith Rendleman","UNCW","So.","6-8","G","31","242","7.8"
"101","Ben Aird","Utah Valley","Fr.","6-9","C","30","234","7.8"
"102","Mahamoud Jabbi","Binghamton","Sr.","6-7","F","31","241","7.8"
"103","Will Clyburn","Utah","Jr.","6-7","F","30","233","7.8"
"104","Chandler Parsons","Florida","Sr.","6-10","F","36","279","7.8"
"105","Gary Flowers","Southern Miss.","Sr.","6-8","F","31","240","7.7"
"106","Rob Jones","Saint Mary's (CA)","Jr.","6-6","F","34","263","7.7"
"107","Travis McKie","Wake Forest","Fr.","6-7","F","32","247","7.7"
"","Leon Powell","Southeast Mo. St.","Jr.","6-7","F","32","247","7.7"
"109","Matt Howard","Butler","Sr.","6-8","F","37","285","7.7"
"110","Keith Clanton","UCF","So.","6-8","F","33","254","7.7"
"111","David Ndoumba","Southeastern La.","Sr.","6-7","F","29","223","7.7"
"112","Andy Ogide","Colorado St.","Sr.","6-9","F","32","246","7.7"
"113","Gary McGhee","Pittsburgh","Sr.","6-11","C","34","261","7.7"
"114","Jordan Hamilton","Texas","So.","6-7","G","36","276","7.7"
"115","Quincy Acy","Baylor","Jr.","6-7","F","31","237","7.6"
"116","Howard Thompkins III","Georgia","Jr.","6-10","F","30","229","7.6"
"117","Marcus Morris","Kansas","Jr.","6-9","F","38","290","7.6"
"118","Maurice McNeil","Houston","Sr.","6-9","F","29","221","7.6"
"119","Troy Barnies","Maine","Sr.","6-7","F","30","228","7.6"
"","Erik Etherly","Loyola Maryland","So.","6-7","F","30","228","7.6"
"121","Tyler Hines","UMES","Jr.","6-6","F","30","226","7.5"
"122","JaMychal Green","Alabama","Jr.","6-8","F","34","256","7.5"
"123","Robert Covington","Tennessee St.","So.","6-9","F","30","225","7.5"
"124","Adnan Hodzic","Lipscomb","Sr.","6-8","F","30","224","7.5"
"125","Julyan Stone","UTEP","Sr.","6-7","G","35","261","7.5"
"126","Kevin Jones","West Virginia","Jr.","6-8","F","33","246","7.5"
"127","Brian Williams","Tennessee","Sr.","6-10","C","32","238","7.4"
"128","Cliff Ederaine","Eastern Wash.","Jr.","6-7","F","30","223","7.4"
"","Markhuri Sanders-Frison","California","Sr.","6-7","C","30","223","7.4"
"","Carleton Scott","Notre Dame","Sr.","6-8","F","30","223","7.4"
"131","Ryan Bacon","Saint Peter's","Sr.","6-6","F","31","230","7.4"
"","Dartaye Ruffin","Drexel","Fr.","6-8","F","31","230","7.4"
"133","John Galvin","FDU","Sr.","6-8","F","29","215","7.4"
"134","John Fraley","Austin Peay","Jr.","6-9","C","34","251","7.4"
"135","Jerrell Williams","La Salle","Sr.","6-8","F","33","243","7.4"
"136","Lance Goulbourne","Vanderbilt","Jr.","6-7","F","32","235","7.3"
"137","Jamie Skeen","VCU","Sr.","6-9","F","39","286","7.3"
"138","Jamelle Hagins","Delaware","So.","6-9","F","29","212","7.3"
"139","Angelo Caloiaro","San Francisco","Jr.","6-7","F","34","248","7.3"
"","Marshall Moses","Oklahoma St.","Sr.","6-7","F","34","248","7.3"
"","Mike Muscala","Bucknell","So.","6-11","F","34","248","7.3"
"142","Sam Muldrow","South Carolina","Sr.","6-9","F","30","218","7.3"
"143","Tobias Harris","Tennessee","Fr.","6-8","F","34","247","7.3"
"144","Gilberto Clavell","Sam Houston","Sr.","6-7","F","31","225","7.3"
"","Andrew Nicholson","St. Bonaventure","Jr.","6-9","F","31","225","7.3"
"146","Tyler Zeller","North Carolina","Jr.","7-0","F","37","268","7.2"
"147","Jon Leuer","Wisconsin","Sr.","6-10","F","34","246","7.2"
"148","Jyles Smith","Savannah St.","Fr.","6-9","F","30","217","7.2"
"149","Will Hudson","Oakland","Sr.","6-9","F","35","253","7.2"
"150","Kodi Augustus","Mississippi St.","Sr.","6-8","F","31","224","7.2"
"","Andy Polka","Loyola Chicago","Sr.","6-7","F","31","224","7.2"
"152","Martavius Adams","Arkansas St.","Jr.","6-8","F","32","231","7.2"
"","Darion Jake Anderson","Iowa St.","Sr.","6-2","G","32","231","7.2"
"154","Tyler Honeycutt","UCLA","So.","6-8","F","33","238","7.2"
"155","George Valentine","Winthrop","Sr.","6-8","F","29","209","7.2"
"156","C.J. Leslie","NC State","Fr.","6-9","F","30","216","7.2"
"","Mike Phillips","Howard","So.","6-7","F","30","216","7.2"
"158","Bobby Howard","Montana St.","Sr.","6-6","F","31","223","7.2"
"","Delvon Johnson","Arkansas","Sr.","6-9","F","31","223","7.2"
"160","D","UNC Asheville","So.","6-10","C","26","187","7.2"
"161","Travis Leslie","Georgia","Jr.","6-4","G","33","237","7.2"
"162","Doug McDermott","Creighton","Fr.","6-8","F","39","280","7.2"
"163","Isiah Brown","ETSU","Sr.","6-8","F","36","258","7.2"
"","Perry Jones III","Baylor","Fr.","6-11","F","30","215","7.2"
"165","Justin Reynolds","A&M-Corpus Christi","Sr.","6-8","F","31","222","7.2"
"166","Mike Davis","Illinois","Sr.","6-9","F","34","243","7.1"
"167","Kamil Svrdlik","FDU","Sr.","6-8","F","29","207","7.1"
"168","Rhamel Brown","Manhattan","Fr.","6-7","F","31","221","7.1"
"169","Justin Patton","Grambling","Jr.","6-7","G","33","235","7.1"
"","Antonio Pena","Villanova","Sr.","6-8","F","33","235","7.1"
"171","Shane Walker","Loyola Maryland","Jr.","6-10","F","28","199","7.1"
"172","Kenny Frease","Xavier","Jr.","7-0","C","32","226","7.1"
"173","Mouphtaou Yarou","Villanova","So.","6-10","F","33","233","7.1"
"174","Daniel Stewart","Rider","Fr.","6-7","F","34","240","7.1"
"175","Tony Mitchell","Alabama","So.","6-6","F","37","261","7.1"
"176","Marshon Brooks","Providence","Sr.","6-5","F","32","225","7.0"
"177","Kareem Maddox","Princeton","Sr.","6-8","F","32","224","7.0"
"","Isaiah Philmore","Towson","So.","6-7","F","30","210","7.0"
"179","Brady Jardine","Utah St.","Jr.","6-7","F","34","237","7.0"
"","Joe Trapani","Boston College","Sr.","6-8","F","34","237","7.0"
"181","Jer'Vaughn Johnson","Cal St. Fullerton","Sr.","6-6","F","27","188","7.0"
"182","Nikola Cvetinovic","Akron","Jr.","6-8","F","36","250","6.9"
"183","Yancy Gates","Cincinnati","Jr.","6-9","F","34","236","6.9"
"184","Desmond Holloway","Coastal Carolina","Jr.","6-3","G","26","180","6.9"
"185","Justin Harper","Richmond","Sr.","6-10","F","37","256","6.9"
"186","Kevin Galloway","Texas Southern","Sr.","6-7","F","32","221","6.9"
"187","Chris Braswell","Charlotte","So.","6-9","F","30","207","6.9"
"188","Deividas Busma","Idaho St.","Sr.","7-0","C","29","200","6.9"
"","Eric Griffin","Campbell","Jr.","6-8","F","29","200","6.9"
"190","Travele Jones","Texas Southern","Sr.","6-8","F","25","172","6.9"
"191","Christian Siakam","IU Indy","Jr.","6-7","F","33","227","6.9"
"","Nick Winbush","Miami (OH)","Sr.","6-7","F","33","227","6.9"
"193","Luke Devlin","UAlbany","Fr.","6-8","F","32","220","6.9"
"194","Kenny Moore","Tennessee St.","Jr.","6-7","F","30","206","6.9"
"195","Kyle Weems","Missouri St.","Jr.","6-6","F","35","240","6.9"
"196","Travis Bureau","Louisiana","Sr.","6-7","G","27","185","6.9"
"197","Kyle Singler","Duke","Sr.","6-8","F","37","253","6.8"
"198","Mike Smith","ETSU","Sr.","6-6","G","35","239","6.8"
"199","Kervin Bristol","Fordham","Jr.","6-10","F","28","191","6.8"
"","Chris Singleton","Florida St.","Jr.","6-9","F","28","191","6.8"
"201","DeAngelo Casto","Washington St.","Jr.","6-8","F","33","225","6.8"
"202","Rayshawn Goins","James Madison","Jr.","6-6","F","31","211","6.8"
"203","Gary Johnson","Texas","Sr.","6-6","F","36","245","6.8"
"204","Dallis Joyner","Stony Brook","Jr.","6-7","F","30","204","6.8"
"205","Eugene Phelps","Long Beach St.","Jr.","6-6","F","34","231","6.8"
"206","Jamal Olasewere","LIU","So.","6-7","F","33","224","6.8"
"207","Jae Crowder","Marquette","Jr.","6-6","F","37","251","6.8"
"208","O.D. Anosike","Siena","So.","6-8","F","31","210","6.8"
"","Melsahn Basabe","Iowa","Fr.","6-7","F","31","210","6.8"
"210","Laron Griffin","Eastern Wash.","Jr.","6-8","F","30","203","6.8"
"211","David Imes","Hofstra","So.","6-7","F","33","223","6.8"
"","Ryan Olander","Fairfield","Jr.","6-11","F","33","223","6.8"
"213","Ian Hummer","Princeton","So.","6-7","F","32","216","6.8"
"","Asenso Ampim","Columbia","Sr.","6-6","F","28","189","6.8"
"215","Ryan Pearson","George Mason","Jr.","6-6","F","34","229","6.7"
"216","Alexander Starling","Bethune-Cookman","Sr.","6-6","F","33","222","6.7"
"217","DeJuan Wright","FIU","Jr.","6-3","G","29","195","6.7"
"218","Russell Johnson","Robert Morris","So.","6-6","F","32","215","6.7"
"219","Kaimarr Price","Western Ill.","Jr.","6-8","F","28","188","6.7"
"220","Jerai Grant","Clemson","Sr.","6-8","F","34","228","6.7"
"221","Antonio Williams","Coppin St.","Jr.","6-6","G","30","201","6.7"
"222","Melvin Ejim","Iowa St.","Fr.","6-6","F","32","214","6.7"
"","Scott Thomas","Bowling Green","Jr.","6-7","F","32","214","6.7"
"224","Johathan Brooks","Charleston So.","Jr.","6-7","F","31","207","6.7"
"225","Joevan Catron","Oregon","Sr.","6-6","F","37","247","6.7"
"226","Alejo Rodriguez","Iona","Sr.","6-8","F","36","240","6.7"
"227","Corey Raji","Boston College","Sr.","6-5","F","32","213","6.7"
"228","Abner Moreira","Idaho St.","Jr.","6-9","F","29","193","6.7"
"229","Garrius Holloman","Bethune-Cookman","Jr.","6-6","F","34","226","6.6"
"230","Kashief Edwards","Niagara","Jr.","6-6","F","28","186","6.6"
"231","Anthony Hill","Milwaukee","Sr.","6-7","C","32","212","6.6"
"232","Jeromie Hill","UTSA","Fr.","6-8","F","34","225","6.6"
"233","Drew Viney","LMU (CA)","Jr.","6-5","F","27","178","6.6"
"234","Tirrell Baines","Marshall","Sr.","6-6","F","34","224","6.6"
"235","Morgan Sabia","Hartford","Sr.","6-8","F","29","191","6.6"
"236","Tony Lewis","Illinois St.","Sr.","6-7","F","31","204","6.6"
"237","Nick Pascale","Colgate","Jr.","6-10","C","30","197","6.6"
"238","Carl Richard","Indiana St.","Jr.","6-5","G","33","216","6.5"
"239","Richard Howell","NC State","So.","6-8","F","30","196","6.5"
"240","Mike Tisdale","Illinois","Sr.","7-1","C","34","222","6.5"
"241","Quinton Doggett","Southern U.","Jr.","6-8","F","23","150","6.5"
"242","Alec Burks","Colorado","So.","6-6","G","38","247","6.5"
"","Eric Frederick","FIU","Jr.","6-8","F","28","182","6.5"
"244","Dwayne Evans","Saint Louis","Fr.","6-6","F","31","201","6.5"
"","Josh Owens","Stanford","Jr.","6-8","F","31","201","6.5"
"246","Javon McCrea","Buffalo","Fr.","6-6","F","34","220","6.5"
"247","Shane Johannsen","Northern Ariz.","Sr.","6-7","F","32","207","6.5"
"248","Will Creekmore","Missouri St.","Sr.","6-9","C","35","226","6.5"
"249","Amu Saaka","Furman","Sr.","6-6","F","33","213","6.5"
"250","DeAntre Jefferson","Chattanooga","Sr.","6-8","F","32","206","6.4"
Reclassifying
"NR","Alex Francis","Bryant","Fr.","6-6","F","30","239","8.0"
"NR","Aaron Broussard","Seattle U","Jr.","6-5","F","31","239","7.7"
"NR","Torrey Craig","USC Upstate","Fr.","6-6","F","30","216","7.2"
"NR","Nick Chasten","N.C. Central","Jr.","6-7","F","30","214","7.1"
"NR","Trevor Gruis","South Dakota","Fr.","6-9","C","33","223","6.8"
"NR","Terry Bembry","Houston Christian","Jr.","6-7","F","28","187","6.7"
"NR","Jaroslav Tyrna","New Orleans","Sr.","6-10","C","21","138","6.6"

NCAA Men's Basketball
Division IAssists Per Game
Through Games 04/04/2011


"Rank","Name","Team","Cl","Ht","Pos","G","AST","APG"
"1","Aaron Johnson","UAB","Sr.","5-7","G","31","239","7.7"
"2","Scott Machado","Iona","Jr.","6-1","G","37","281","7.6"
"3","D.J. Cooper","Ohio","So.","5-11","G","35","263","7.5"
"4","Hank Thorns","TCU","Jr.","5-9","G","32","225","7.0"
"5","Darius Morris","Michigan","So.","6-4","G","35","235","6.7"
"6","Will Weathers","Troy","So.","6-0","G","27","178","6.6"
"7","Zac Swansey","Tennessee Tech","Sr.","6-1","G","33","211","6.4"
"8","Kevin Galloway","Texas Southern","Sr.","6-7","F","32","201","6.3"
"9","Kendall Marshall","North Carolina","Fr.","6-4","G","37","230","6.2"
"10","Demetri McCamey","Illinois","Sr.","6-3","G","34","208","6.1"
"11","Diante Garrett","Iowa St.","Sr.","6-4","G","32","195","6.1"
"12","Isaiah Thomas","Washington","Jr.","5-9","G","35","213","6.1"
"13","Nate Wolters","South Dakota St.","So.","6-3","G","31","188","6.1"
"14","Mickey McConnell","Saint Mary's (CA)","Sr.","6-0","G","34","206","6.1"
"15","Chris De La Rosa","UMBC","Jr.","5-10","G","30","181","6.0"
"16","Jay Threatt","Delaware St.","Jr.","-","G","30","179","6.0"
"17","Brandyn Curry","Harvard","So.","6-1","G","30","178","5.9"
"18","Vincent Council","Providence","So.","6-2","G","32","189","5.9"
"19","Bryce Cartwright","Iowa","Jr.","6-1","G","31","182","5.9"
"20","Scoop Jardine","Syracuse","Jr.","6-2","G","35","205","5.9"
"21","Chris Long","Elon","Sr.","6-2","G","31","180","5.8"
"22","Chris Wroblewski","Cornell","Jr.","6-0","G","26","149","5.7"
"23","Jesse Sanders","Liberty","Jr.","6-3","G","32","183","5.7"
"24","Keegan Bell","Chattanooga","Jr.","6-1","G","32","182","5.7"
"25","Dairese Gary","New Mexico","Sr.","6-1","G","33","182","5.5"
"26","Zack Rosen","Penn","Jr.","6-1","G","28","153","5.5"
"27","Jason Brickman","LIU","Fr.","6-0","G","33","180","5.5"
"28","Darryl Shazier","Bucknell","Sr.","6-0","G","34","185","5.4"
"29","Tu Holloway","Xavier","Jr.","6-0","G","32","174","5.4"
"30","Stallon Saldivar","Northern Ariz.","So.","6-0","G","32","173","5.4"
"31","Kaylon Williams","Milwaukee","Jr.","6-3","G","33","178","5.4"
"32","Devin Gibson","UTSA","Sr.","6-1","G","34","183","5.4"
"33","Reggie Hamilton","Oakland","Sr.","5-11","G","35","187","5.3"
"34","Aleek Pauline","Norfolk St.","Sr.","6-1","G","31","165","5.3"
"35","Norris Cole","Cleveland St.","Sr.","6-2","G","36","191","5.3"
"36","Matthew Dellavedova","Saint Mary's (CA)","So.","6-4","G","34","180","5.3"
"37","Chris Wright","Georgetown","Sr.","6-1","G","29","153","5.3"
"38","Shemik Thompson","Central Conn. St.","Sr.","6-0","G","31","163","5.3"
"39","Julyan Stone","UTEP","Sr.","6-7","G","35","184","5.3"
"40","Sean McGonagill","Brown","Fr.","6-1","G","28","147","5.3"
"41","Kevin White","UMES","Sr.","6-0","G","31","162","5.2"
