 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"72","Mathias Ward","Montana","Sr.","6-7","F","24","129","253","51.0"
"73","Christian Standhardinger","Hawaii","Jr.","6-8","F","32","184","361","51.0"
"74","Mike Muscala","Bucknell","Sr.","6-11","F","34","227","446","50.9"
"75","Jalen Jones","SMU","So.","6-7","G","32","165","326","50.6"
"76","Malcolm Miller","Southern U.","Jr.","6-6","G","33","184","364","50.5"
"77","Maurice Kemp","East Carolina","Sr.","6-8","G","35","231","457","50.5"
"78","Javonte Green","Radford","So.","6-4","G","32","178","353","50.4"
"79","C.J. Garner","LIU","Sr.","5-10","G","32","180","358","50.3"
"80","Carrick Felix","Arizona St.","Sr.","6-6","G","35","189","378","50.0"
"","De'Mon Brooks","Davidson","Jr.","6-7","F","34","170","340","50.0"
"","Ike Azotam","Quinnipiac","Jr.","6-7","F","31","163","326","50.0"
"83","Shawn Glover","Oral Roberts","Jr.","6-7","F","33","199","399","49.9"
"84","Jake Cohen","Davidson","Sr.","6-10","F","34","171","344","49.7"
"85","Ben McLemore","Kansas","Fr.","6-5","G","37","198","400","49.5"
"86","Tyler Stone","Southeast Mo. St.","Jr.","6-8","F","33","205","417","49.2"
"87","Ray McCallum","Detroit Mercy","Jr.","6-1","G","33","214","436","49.1"
"88","James Ennis","Long Beach St.","Sr.","6-7","G","33","182","371","49.1"
"89","Z. Mason","Chattanooga","Jr.","6-5","F","32","173","354","48.9"
"90","Dwayne Davis","Southern Miss.","Sr.","6-5","F","34","193","395","48.9"
"91","Alasdair Fraser","Maine","Jr.","6-7","F","30","171","350","48.9"
"92","Marshawn Powell","Arkansas","Jr.","6-7","F","32","175","359","48.7"
"93","Elijah Pittman","Marshall","Jr.","6-9","F","32","169","348","48.6"
"94","Nate Wolters","South Dakota St.","Sr.","6-3","G","33","242","499","48.5"
"95","Joel Smith","Northeastern","Sr.","6-4","G","31","161","332","48.5"
"96","Nathan Healy","App State","Sr.","6-7","F","31","168","347","48.4"
"97","Tyler Haws","BYU","So.","6-5","G","36","276","571","48.3"
"98","Dave Dudzinski","Holy Cross","Jr.","6-9","F","30","166","344","48.3"
"99","Jeremy Atkinson","UNC Asheville","Sr.","6-3","F","32","198","411","48.2"
"100","Stephon Carter","CSU Bakersfield","Sr.","6-3","G","30","169","352","48.0"
"101","Rod Rucker","UAB","Jr.","6-5","F","33","204","425","48.0"
"","Augustine Rubit","South Alabama","Jr.","6-7","C","30","192","400","48.0"
"","Vander Joaquim","Hawaii","Sr.","6-10","C","32","168","350","48.0"
"","Otto Porter","Georgetown","So.","6-8","F","31","168","350","48.0"
"105","Johnny O'Bryant III","LSU","So.","6-9","F","29","153","319","48.0"
"106","Shane Larkin","Miami (FL)","So.","5-11","G","36","183","382","47.9"
"107","Cleveland Melvin","DePaul","Jr.","6-8","F","32","216","451","47.9"
"108","Louis Montes","Sacred Heart","Jr.","6-4","G","29","147","307","47.9"
"109","Kadeem Batts","Providence","Jr.","6-10","F","34","188","393","47.8"
"110","Chris Evans","Kent St.","Sr.","6-8","F","35","189","396","47.7"
"111","Stephan Hicks","CSUN","So.","6-5","G","27","142","299","47.5"
"112","Mark Nwakamma","Hartford","So.","6-6","F","31","178","375","47.5"
"113","Elfrid Payton","Louisiana","So.","6-3","G","33","187","394","47.5"
"114","Erick Green","Virginia Tech","Sr.","6-4","G","32","261","550","47.5"
"115","Tarvin Gaines","Jacksonville St.","Sr.","6-6","F","27","139","293","47.4"
"116","Cole Dickerson","San Francisco","Jr.","6-7","F","31","175","369","47.4"
"117","Corey Hawkins","UC Davis","So.","6-3","G","28","183","386","47.4"
"118","Jahii Carson","Arizona St.","Fr.","5-10","G","35","231","488","47.3"
"119","Michael Lyons","Air Force","Sr.","6-5","G","30","191","405","47.2"
"120","D.J. Seeley","Cal St. Fullerton","Sr.","6-4","G","28","166","352","47.2"
"121","Sammy Yeager","Cal St. Fullerton","Sr.","6-4","F","25","146","310","47.1"
"122","Myles Taylor","UT Martin","So.","6-7","F","29","158","336","47.0"
"123","C.J. Fair","Syracuse","Jr.","6-8","F","40","217","462","47.0"
"124","Alan Williams","UC Santa Barbara","So.","6-7","C","28","174","371","46.9"
"125","Demarquelle Tabb","Alabama A&M","Sr.","-","F","31","164","350","46.9"
"126","Ben Averkamp","Loyola Chicago","Sr.","6-8","F","25","126","269","46.8"
"127","Joe Harris","Virginia","Jr.","6-6","G","35","191","408","46.8"
"128","Bernard Thompson","FGCU","So.","6-3","G","37","190","406","46.8"
"129","Sherwood Brown","FGCU","Sr.","6-4","G","37","210","449","46.8"
"130","Dwight Powell","Stanford","Jr.","6-10","F","34","179","383","46.7"
"131","Anthony Raffa","Coastal Carolina","Sr.","6-1","G","29","199","426","46.7"
"132","Chris Eversley","Cal Poly","Jr.","6-7","F","30","172","369","46.6"
"133","Derrick Marks","Boise St.","So.","6-3","G","31","169","363","46.6"
"134","Sherrod Wright","George Mason","Jr.","6-4","G","38","202","434","46.5"
"135","Seth Curry","Duke","Sr.","6-2","G","35","197","424","46.5"
"136","Anthony Drmic","Boise St.","So.","6-6","G","32","185","399","46.4"
"137","Art Bernardi","Houston Christian","Sr.","6-9","F","31","178","384","46.4"
"138","Trey Burke","Michigan","So.","6-0","G","39","259","560","46.3"
"139","Arlon Harper","Charleston So.","So.","6-1","G","32","166","359","46.2"
"140","Nick Minnerath","Detroit Mercy","Sr.","6-8","F","33","177","383","46.2"
"141","Deonte Alexander","Lipscomb","Sr.","6-1","G","29","150","325","46.2"
"142","Allen Crabbe","California","Jr.","6-6","G","33","215","468","45.9"
"143","Isaiah Austin","Baylor","Fr.","7-1","C","35","181","394","45.9"
"144","Amos Olatayo","ULM","Jr.","6-4","G","23","135","294","45.9"
"145","Olivier Hanlan","Boston College","Fr.","6-4","G","33","167","364","45.9"
"146","Joel Wright","Texas St.","Fr.","6-7","F","34","194","423","45.9"
"147","Ryan Cook","UMBC","Sr.","6-2","G","31","166","363","45.7"
"148","Isaiah Sykes","UCF","Jr.","6-5","G","31","182","398","45.7"
"149","Derrell Armstrong","UNC Greensboro","Sr.","6-1","G","30","158","346","45.7"
"150","Brock Motum","Washington St.","Sr.","6-9","F","32","216","474","45.6"
"151","Corey Wilford","Southeast Mo. St.","Sr.","6-2","G","31","156","343","45.5"
"152","Markeith Cummings","Kennesaw St.","Sr.","6-7","G","27","159","350","45.4"
"153","Vander Blue","Marquette","Jr.","6-4","G","34","183","403","45.4"
"154","Rian Pearson","Toledo","Jr.","6-4","G","28","172","380","45.3"
"155","Stan Okoye","VMI","Sr.","6-6","F","31","236","523","45.1"
"156","Walt Lemon Jr.","Bradley","Jr.","6-3","G","35","201","446","45.1"
"157","Jud Dillard","Tennessee Tech","Sr.","6-5","G","29","182","404","45.0"
"158","Treveon Graham","VCU","So.","6-5","G","36","186","413","45.0"
"159","Dyami Starks","Bryant","So.","6-2","G","31","193","429","45.0"
"160","Deonte Burton","Nevada","Jr.","6-1","G","31","159","354","44.9"
"161","Jakarr Sampson","St. John's (NY)","Fr.","6-9","F","33","202","450","44.9"
"162","BJ Young","Arkansas","So.","6-3","G","31","180","401","44.9"
"163","Jackson Stevenett","Southern Utah","Sr.","6-4","F","30","184","410","44.9"
"164","Kwame Vaughn","Cal St. Fullerton","Sr.","6-3","G","32","179","399","44.9"
"165","Alec Brown","Green Bay","Jr.","7-1","C","34","170","379","44.9"
"166","Troy Huff","North Dakota","Jr.","6-4","G","25","174","388","44.8"
"167","Julian Washburn","UTEP","So.","6-8","F","32","160","357","44.8"
"168","Justin Cobbs","California","Jr.","6-2","G","33","172","384","44.8"
"169","Jordan Adams","UCLA","Fr.","6-5","G","33","165","369","44.7"
"170","Shane Gibson","Sacred Heart","Sr.","6-2","G","29","212","475","44.6"
"171","Dewayne Jackson","Morgan St.","Sr.","6-8","F","32","160","359","44.6"
"172","Deshaun Thomas","Ohio St.","Jr.","6-7","F","37","260","584","44.5"
"173","James Michael McAdoo","North Carolina","So.","6-9","F","36","209","470","44.5"
"174","A'Uston Calhoun","Bowling Green","Sr.","6-7","F","32","183","412","44.4"
"175","Semaj Christon","Xavier","Fr.","6-3","G","30","162","365","44.4"
"176","Roberto Nelson","Oregon St.","Jr.","6-4","G","32","179","404","44.3"
"177","Shabazz Muhammad","UCLA","Fr.","6-6","G","32","202","456","44.3"
"178","Laquentin Miles","Central Ark.","Jr.","6-5","G","25","153","346","44.2"
"179","Rodney McGruder","Kansas St.","Sr.","6-4","G","35","204","462","44.2"
"180","Shabazz Napier","UConn","Jr.","6-1","G","28","146","331","44.1"
"181","Fuquan Edwin","Seton Hall","Jr.","6-6","G","33","190","431","44.1"
"182","Tyler Brown","Illinois St.","Sr.","6-4","G","32","181","411","44.0"
"","Marcus Thornton","William & Mary","So.","6-4","G","30","181","411","44.0"
"184","Jay Canty","App State","So.","6-6","G","31","162","368","44.0"
"185","Kendrick Perry","Youngstown St.","Jr.","6-0","G","30","158","359","44.0"
"186","Justin Black","Morgan St.","Jr.","6-2","G","32","165","376","43.9"
"187","Desmar Jackson","Southern Ill.","Jr.","6-5","G","31","168","383","43.9"
"188","R.J. Hunter","Georgia St.","Fr.","6-6","G","31","175","399","43.9"
"189","Billy Baron","Canisius","Jr.","6-2","G","34","189","431","43.9"
"190","Lamont Jones","Iona","Sr.","6-0","G","34","246","561","43.9"
"191","Brandon Young","DePaul","Jr.","6-4","G","32","180","411","43.8"
"192","Warren Niles","Oral Roberts","Sr.","6-4","G","35","222","507","43.8"
"193","Trey Sumler","Western Caro.","Jr.","6-2","G","32","197","450","43.8"
"194","Bryce Cotton","Providence","Jr.","6-1","G","32","195","446","43.7"
"195","Tim Hardaway Jr.","Michigan","Jr.","6-6","G","38","201","460","43.7"
"196","Erik Etherly","Loyola Maryland","Sr.","6-7","F","30","162","371","43.7"
"197","Markel Brown","Oklahoma St.","Jr.","6-3","G","33","169","388","43.6"
"198","Sean Armand","Iona","Jr.","6-5","G","34","189","434","43.5"
"199","Deshawn Painter","Old Dominion","Sr.","6-9","F","30","155","356","43.5"
"200","Keifer Sykes","Green Bay","So.","6-0","G","34","175","402","43.5"
"201","Mark Lyons","Arizona","Sr.","6-1","G","35","177","407","43.5"
"202","Johnny Dee","San Diego","So.","6-0","G","34","172","396","43.4"
"203","Chaz Williams","Massachusetts","Jr.","5-9","G","33","166","383","43.3"
"204","Frank Gaines","Purdue Fort Wayne","Sr.","6-3","G","32","198","457","43.3"
"205","Kentavious Caldwell-Pope","Georgia","So.","6-5","G","32","186","430","43.3"
"206","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","215","499","43.1"
"207","Shawn Long","Louisiana","Fr.","6-9","F","33","195","453","43.0"
"208","Travis Betran","Austin Peay","Jr.","6-3","G","31","178","414","43.0"
"209","Devonta White","Georgia St.","Jr.","5-11","G","31","155","361","42.9"
"210","Ryan Boatright","UConn","So.","6-0","G","30","151","352","42.9"
"211","Murphy Burnatowski","Colgate","Sr.","6-7","F","32","203","474","42.8"
"212","Devon Saddler","Delaware","Jr.","6-2","G","33","216","505","42.8"
"213","Torrey Craig","USC Upstate","Jr.","6-6","F","33","194","454","42.7"
"214","Greg Gantt","Fla. Atlantic","Sr.","6-2","G","32","235","550","42.7"
"215","Pierre Jackson","Baylor","Sr.","5-10","G","36","216","506","42.7"
"216","Khalid Mutakabbir","Presbyterian","Sr.","6-4","G","32","175","410","42.7"
"217","Parker Smith","North Florida","Sr.","6-3","G","32","160","375","42.7"
"218","Elston Turner","Texas A&M","Sr.","6-5","G","32","199","467","42.6"
"219","Tristan Carey","Longwood","Jr.","6-4","G","33","189","446","42.4"
"220","Colt Ryan","Evansville","Sr.","6-5","G","34","219","517","42.4"
"221","Jordan McRae","Tennessee","Jr.","6-6","G","33","170","402","42.3"
"222","Kyle Randall","Central Mich.","Sr.","5-10","G","31","175","414","42.3"
"223","Chavaughn Lewis","Marist","So.","6-5","G","31","190","453","41.9"
"224","C.J. Wilcox","Washington","Jr.","6-5","G","34","201","480","41.9"
"225","Ramon Galloway","La Salle","Sr.","6-2","G","34","193","461","41.9"
"226","Khaliff Wyatt","Temple","Sr.","6-4","G","34","209","501","41.7"
"227","Jarvis Garner","Central Ark.","Sr.","6-7","F","28","156","374","41.7"
"228","Raijon Kelly","Samford","So.","6-4","G","32","161","388","41.5"
"229","Russ Smith","Louisville","Jr.","6-0","G","40","232","560","41.4"
"230","Jamaal Franklin","San Diego St.","Jr.","6-5","G","33","169","409","41.3"
"231","Anthony Ireland","LMU (CA)","Jr.","5-10","G","34","228","552","41.3"
"232","Dylon Cormier","Loyola Maryland","Jr.","6-2","G","34","179","434","41.2"
"233","Rotnei Clarke","Butler","Sr.","6-0","G","33","183","444","41.2"
"234","Kyle Vinales","Central Conn. St.","So.","6-1","G","30","229","557","41.1"
"235","Dantrell Thomas","Nicholls","Jr.","6-2","G","23","116","284","40.8"
"236","Nick Russell","SMU","Sr.","6-4","G","32","178","436","40.8"
"237","Malik Story","Nevada","Sr.","6-5","G","31","173","425","40.7"
"238","Trevis Simpson","UNC Greensboro","Jr.","6-4","G","29","187","461","40.6"
"239","D.J. Newbill","Penn St.","So.","6-4","G","31","175","432","40.5"
"240","Raheem Appleby","Louisiana Tech","So.","6-4","G","34","196","484","40.5"
"241","Terone Johnson","Purdue","Jr.","6-4","G","33","171","425","40.2"
"242","Brandon Paul","Illinois","Sr.","6-4","G","36","184","459","40.1"
"243","Kevin Foster","Santa Clara","Sr.","6-2","G","38","241","602","40.0"
"244","Derick Beltran","Southern U.","Sr.","6-4","G","33","171","428","40.0"
"245","Derek Needham","Fairfield","Sr.","5-11","G","35","175","440","39.8"
"246","Sean Kilpatrick","Cincinnati","Jr.","6-4","G","34","194","488","39.8"
"247","T.J. Price","Western Ky.","So.","6-4","G","33","170","430","39.5"
"248","Jourdan DeMuynck","Prairie View","Sr.","6-6","G","32","185","468","39.5"
"249","Matt Hunter","Central Conn. St.","Jr.","6-5","G","30","168","425","39.5"
"250","D'Angelo Harrison","St. John's (NY)","So.","6-4","G","27","155","393","39.4"
Reclassifying
"NR","John Karhoff","Omaha","Jr.","6-8","C","31","155","315","49.2"
"NR","Justin Simmons","Omaha","Jr.","6-3","G","31","196","414","47.3"

NCAA Men's Basketball
Division IThree-Point Field Goals Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3PG"
"1","Travis Bader","Oakland","Jr.","6-5","G","33","139","4.21"
"2","Omar Strong","Texas Southern","Sr.","5-9","G","31","120","3.87"
"3","Marshall Henderson","Ole Miss","Jr.","6-2","G","36","138","3.83"
"4","Ryan Sypkens","UC Davis","Jr.","6-4","G","29","106","3.66"
"5","Parker Smith","North Florida","Sr.","6-3","G","32","116","3.63"
"6","Rotnei Clarke","Butler","Sr.","6-0","G","33","115","3.48"
"7","Troy Daniels","VCU","Sr.","6-4","G","36","124","3.44"
"8","Sean Armand","Iona","Jr.","6-5","G","34","112","3.29"
"9","Kevin Foster","Santa Clara","Sr.","6-2","G","38","120","3.16"
"10","Marcus Thornton","William & Mary","So.","6-4","G","30","93","3.10"
"11","Ian Clark","Belmont","Sr.","6-3","G","33","102","3.09"
"12","Terry Rose","Grambling","Fr.","6-4","G","28","86","3.07"
"13","Dyami Starks","Bryant","So.","6-2","G","31","95","3.06"
"14","Bryce Cotton","Providence","Jr.","6-1","G","32","98","3.06"
"15","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","94","3.03"
"16","Akeem Richmond","East Carolina","Jr.","6-0","G","35","105","3.00"
"","Shane Gibson","Sacred Heart","Sr.","6-2","G","29","87","3.00"
"","Ryan Woods","NJIT","Sr.","6-5","G","28","84","3.00"
"19","Davon Marshall","Liberty","Jr.","5-11","G","36","107","2.97"
"20","Scott Wood","NC State","Sr.","6-6","F","35","104","2.97"
"21","Gabe Rogers","Northern Ariz.","Sr.","6-2","G","32","95","2.97"
"22","Tate Unruh","Northern Colo.","Jr.","6-2","G","31","92","2.97"
"23","Brian Neller","UMBC","Sr.","6-4","G","31","91","2.94"
"24","Robert Crawford","Central Ark.","Sr.","6-5","G","29","85","2.93"
"25","Connor Hill","Idaho","So.","6-2","G","30","87","2.90"
"26","Jeff Elorriaga","Boise St.","Jr.","6-2","G","29","84","2.90"
"27","Isaac Sosa","Canisius","Sr.","6-3","G","34","95","2.79"
"28","Eric Mosley","St. Bonaventure","Sr.","5-10","G","29","81","2.79"
"29","Scott Bamforth","Weber St.","Sr.","6-2","G","37","103","2.78"
"30","Blake Allen","Youngstown St.","Sr.","6-1","G","34","94","2.76"
"","Ramon Galloway","La Salle","Sr.","6-2","G","34","94","2.76"
"32","Glenn Cosey","Eastern Ky.","Jr.","6-0","G","29","80","2.76"
"33","Tyrus McGee","Iowa St.","Sr.","6-2","G","35","96","2.74"
"","Warren Niles","Oral Roberts","Sr.","6-4","G","35","96","2.74"
"35","Ben Mockford","St. Francis Brooklyn","Jr.","6-2","G","30","82","2.73"
"","R.J. Price","Radford","So.","5-11","G","30","82","2.73"
"37","Malcolm Miller","Southern U.","Jr.","6-6","G","33","90","2.73"
"38","Seth Curry","Duke","Sr.","6-2","G","35","95","2.71"
"39","Travis Betran","Austin Peay","Jr.","6-3","G","31","84","2.71"
"40","Desi Washington","Saint Peter's","So.","6-2","G","30","81","2.70"
"41","Kyle Boswell","UC Santa Barbara","Jr.","6-2","G","29","78","2.69"
"42","Joel Smith","Northeastern","Sr.","6-4","G","31","83","2.68"
"","Malik Story","Nevada","Sr.","6-5","G","31","83","2.68"
"44","Mike DiNunno","Eastern Ky.","Sr.","5-11","G","34","91","2.68"
"45","Marc Sonnen","UNI","Sr.","6-3","G","36","96","2.67"
"","Laurent Rivard","Harvard","Jr.","6-5","G","30","80","2.67"
"","Kyle Vinales","Central Conn. St.","So.","6-1","G","30","80","2.67"
"48","Corey Wilford","Southeast Mo. St.","Sr.","6-2","G","31","82","2.65"
"49","Sammy Yeager","Cal St. Fullerton","Sr.","6-4","F","25","66","2.64"
"50","Jacob Iati","UAlbany","Sr.","5-10","G","35","92","2.63"
"51","Kentavious Caldwell-Pope","Georgia","So.","6-5","G","32","84","2.63"
"","Greg Gantt","Fla. Atlantic","Sr.","6-2","G","32","84","2.63"
"53","P.J. Hairston","North Carolina","So.","6-6","G","34","89","2.62"
"54","Brandon Provost","UTRGV","Sr.","6-3","G","31","81","2.61"
"55","Rashad Whack","Mount St. Mary's","Sr.","6-3","G","32","83","2.59"
"56","Saah Nimley","Charleston So.","So.","5-8","G","30","77","2.57"
"57","Dylan Royer","Cal Poly","Sr.","6-1","G","32","82","2.56"
"58","Kevin Dukes","Bethune-Cookman","Sr.","5-9","G","34","87","2.56"
"59","Randal Holt","Kent St.","Sr.","6-1","G","35","89","2.54"
"60","Ryan Broekhoff","Valparaiso","Sr.","6-7","F","33","83","2.52"
"","Ray Gallegos","Nebraska","Jr.","6-3","G","33","83","2.52"
"62","Reggie Bullock","North Carolina","Jr.","6-7","G","35","88","2.51"
"63","Tyler Brown","Illinois St.","Sr.","6-4","G","32","80","2.50"
"","Anthony Drmic","Boise St.","So.","6-6","G","32","80","2.50"
"","Langston Galloway","Saint Joseph's","Jr.","6-2","G","32","80","2.50"
"","Tom Tankelewicz","Western Caro.","Jr.","6-4","F","32","80","2.50"
"","Javonte Maynor","CSU Bakersfield","So.","6-0","G","30","75","2.50"
"","Pat Swilling Jr.","Tulsa","Jr.","6-3","G","26","65","2.50"
"69","Karvel Anderson","Robert Morris","Jr.","6-2","G","33","82","2.48"
"","Jack Isenbarger","Elon","Jr.","6-2","G","33","82","2.48"
"71","Tony Watson","Buffalo","Sr.","6-2","G","31","77","2.48"
"72","Darien Brothers","Richmond","Sr.","6-3","G","34","84","2.47"
