 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Keith Rendleman","UNCW","Jr.","6-8","G","31","33","1.06"
"208","Michael Starks","Alcorn","Jr.","6-8","F","32","34","1.06"
"","Darren White","Campbell","Jr.","6-4","G","32","34","1.06"
"210","Jake Koch","UNI","Jr.","6-9","F","33","35","1.06"
"211","Jerrell Wright","La Salle","Fr.","6-8","F","34","36","1.06"
"212","Adreian Payne","Michigan St.","So.","6-10","F","37","39","1.05"
"","Jared Sullinger","Ohio St.","So.","6-9","F","37","39","1.05"
"214","Ruslan Pateev","Arizona St.","Jr.","7-0","C","29","30","1.03"
"215","Andre Coimbra","Central Mich.","Sr.","6-9","F","32","33","1.03"
"","Ladontae Henton","Providence","Fr.","6-6","F","32","33","1.03"
"","Daniel Richard","McNeese","Sr.","6-9","F","32","33","1.03"
"","Garrett Stutz","Wichita St.","Sr.","7-0","C","32","33","1.03"
"","Lijah Thompson","Robert Morris","Jr.","6-7","F","32","33","1.03"
"","George Valentine","Winthrop","Sr.","6-9","C","32","33","1.03"
"221","Kevin Jones","West Virginia","Sr.","6-8","F","33","34","1.03"
"","Keith Thompson","Utah Valley","Sr.","6-6","F","33","34","1.03"
"","Brad Waldow","Saint Mary's (CA)","Fr.","6-9","F","33","34","1.03"
"224","Maurice Bolden","Southern Miss.","Sr.","6-10","G","34","35","1.03"
"","Terrance Henry","Ole Miss","Sr.","6-9","F","34","35","1.03"
"","Babatunde Olumuyiwa","USC Upstate","So.","6-8","F","34","35","1.03"
"227","Melsahn Basabe","Iowa","So.","6-7","F","35","36","1.03"
"228","Samme Givens","Drexel","Sr.","6-5","F","36","37","1.03"
"229","Jae Crowder","Marquette","Sr.","6-6","F","35","35","1.00"
"","Toarlyn Fitzpatrick","South Fla.","Jr.","6-8","F","35","35","1.00"
"","Drew Gordon","New Mexico","Sr.","6-9","F","35","35","1.00"
"","Baye Moussa Keita","Syracuse","So.","6-10","C","35","35","1.00"
"","Ricardo Ratliffe","Missouri","Sr.","6-8","F","35","35","1.00"
"","Chris Evans","Kent St.","Jr.","6-8","F","33","33","1.00"
"","Aziz N'Diaye","Washington","Jr.","7-0","C","33","33","1.00"
"","Ike Azotam","Quinnipiac","So.","6-7","F","32","32","1.00"
"","Alex Young","IU Indy","Sr.","6-6","F","32","32","1.00"
"","O.D. Anosike","Siena","Jr.","6-8","F","31","31","1.00"
"","Quincy Ford","Northeastern","Fr.","6-8","F","31","31","1.00"
"","Steven Idlet","Tulsa","Sr.","6-11","C","31","31","1.00"
"","Ryan Kelly","Duke","Jr.","6-11","F","31","31","1.00"
"","Romero Osby","Oklahoma","Jr.","6-8","F","31","31","1.00"
"","Lukas Poderis","ETSU","Jr.","6-8","F","31","31","1.00"
"","Dominique Ferguson","FIU","So.","6-9","F","29","29","1.00"
"","Corbin Moore","Pepperdine","Sr.","6-10","C","29","29","1.00"
"","John Dickson","Sacramento St.","Jr.","6-6","F","28","28","1.00"
"","Akeem Johnson","St. Francis Brooklyn","Jr.","6-7","F","28","28","1.00"
"","B.J. Monteiro","Duquesne","Sr.","6-5","F","28","28","1.00"
"249","Roberto Colonette","Manhattan","Sr.","6-7","F","34","33","0.97"
"","Brandon Peterson","Arkansas St.","Jr.","6-8","F","34","33","0.97"
Reclassifying
"NR","Eric Wallace","Seattle U","Sr.","6-7","F","27","41","1.52"
"NR","Ricardo Andreotti","South Dakota","Sr.","6-8","F","25","35","1.40"
"NR","Patrick Mitchell","North Dakota","Sr.","6-9","F","31","43","1.39"
"NR","Ben Altit","Bryant","Fr.","4-10","F","30","37","1.23"

NCAA Men's Basketball
Division ISteals Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","ST","STPG"
"1","Fuquan Edwin","Seton Hall","So.","6-6","G","34","102","3.00"
"","Jay Threatt","Delaware St.","Sr.","-","G","26","78","3.00"
"3","Jeremy Allen","FIU","Sr.","6-4","G","29","77","2.66"
"4","C.J. McCollum","Lehigh","Jr.","6-3","G","35","91","2.60"
"5","Will Cherry","Montana","Jr.","6-1","G","32","83","2.59"
"6","Pierria Henry","Charlotte","Fr.","6-5","G","28","72","2.57"
"7","D'Aundray Brown","Cleveland St.","Sr.","6-4","G","26","66","2.54"
"8","Jared Cunningham","Oregon St.","Jr.","6-4","G","36","91","2.53"
"9","Jae Crowder","Marquette","Sr.","6-6","F","35","88","2.51"
"10","Aaron Craft","Ohio St.","So.","6-2","G","39","98","2.51"
"11","Sheldon Cooley","ETSU","Jr.","6-3","G","27","67","2.48"
"12","Kendrick Perry","Youngstown St.","So.","6-0","G","31","74","2.39"
"13","Tim Frazier","Penn St.","Jr.","6-1","G","32","76","2.38"
"14","D.J. Cooper","Ohio","Jr.","5-11","G","37","85","2.30"
"15","Scott Thomas","Bowling Green","Sr.","6-7","F","32","73","2.28"
"16","Reggie Willhite","Yale","Sr.","6-4","F","29","65","2.24"
"17","Tommy Hubbard","ETSU","Sr.","6-4","G","30","67","2.23"
"18","Russ Smith","Louisville","So.","6-0","G","39","87","2.23"
"19","Khaliff Wyatt","Temple","Jr.","6-4","G","31","69","2.23"
"20","Dominique Sutton","N.C. Central","Sr.","6-5","F","32","71","2.22"
"21","Savalace Townsend","Ark.-Pine Bluff","Sr.","6-1","G","33","73","2.21"
"22","Chaz Williams","Massachusetts","So.","5-9","G","37","81","2.19"
"23","Zac Swansey","Tennessee Tech","Sr.","6-1","G","33","72","2.18"
"24","Briante Weber","VCU","Fr.","6-2","G","36","77","2.14"
"25","Kent Bazemore","Old Dominion","Sr.","6-5","F","35","74","2.11"
"","Phl Pressey","Missouri","So.","5-11","G","35","74","2.11"
"27","Ken Horton","Central Conn. St.","Sr.","6-6","F","28","59","2.11"
"28","Kelvin Martin","Charleston So.","Sr.","6-5","F","31","65","2.10"
"29","Anthony Hickey","LSU","Fr.","5-11","G","33","69","2.09"
"30","Laquentin Miles","Central Ark.","So.","6-5","G","28","57","2.04"
"31","Christopher Anderson","San Diego","Fr.","5-7","G","31","63","2.03"
"","Arlon Harper","Charleston So.","Fr.","6-1","G","31","63","2.03"
"33","Cashmere Wright","Cincinnati","Jr.","6-0","G","37","74","2.00"
"","Reggie Hamilton","Oakland","Sr.","5-11","G","36","72","2.00"
"","Dee Bost","Mississippi St.","Sr.","6-2","G","33","66","2.00"
"","Trevor Releford","Alabama","So.","6-0","G","32","64","2.00"
"","Issiah Grayson","CSU Bakersfield","Jr.","5-11","G","31","62","2.00"
"38","Darius Theus","VCU","Jr.","6-3","G","36","71","1.97"
"39","James Fields","Georgia St.","Sr.","6-4","G","31","61","1.97"
"40","Ed Townsel","Arkansas St.","So.","6-0","G","34","66","1.94"
"41","Quincy Ford","Northeastern","Fr.","6-8","F","31","60","1.94"
"","Jimmy Gray","Binghamton","Jr.","6-0","G","31","60","1.94"
"","Andres Torres","Hartford","Sr.","5-10","G","31","60","1.94"
"44","Donte Poole","Murray St.","Sr.","6-3","G","33","63","1.91"
"45","Josh Terry","Austin Peay","Sr.","6-5","F","32","61","1.91"
"46","DeShawn Patterson","Southeastern La.","Sr.","6-4","F","29","55","1.90"
"47","Tony Wroten","Washington","Fr.","6-5","G","35","66","1.89"
"48","Pierce Hornung","Colorado St.","Jr.","6-5","F","26","49","1.88"
"49","Earl Pettis","La Salle","Sr.","6-5","G","34","64","1.88"
"","J.P. Primm","UNC Asheville","Sr.","6-1","G","34","64","1.88"
"51","Colt Ryan","Evansville","Jr.","6-5","G","32","60","1.88"
"52","Jameel Grace","Southern U.","Jr.","6-0","G","31","58","1.87"
"","Andrew Lawrence","Col. of Charleston","Jr.","6-1","G","31","58","1.87"
"54","Chase Grabau","Idaho St.","Sr.","6-5","G","28","52","1.86"
"55","Lazeric Jones","UCLA","Sr.","6-0","G","33","61","1.85"
"","Mike Tuitt","Hampton","Sr.","6-3","G","33","61","1.85"
"57","Larry Anderson","Long Beach St.","Sr.","6-5","G","31","57","1.84"
"","Brandon Hall","Saint Peter's","Sr.","6-1","G","31","57","1.84"
"","Kenneth Ortiz","Wagner","So.","6-0","G","31","57","1.84"
"","Anthony Raffa","Coastal Carolina","Jr.","6-1","G","31","57","1.84"
"61","Velton Jones","Robert Morris","Jr.","6-0","G","37","68","1.84"
"62","Melvin Morgan","Idaho St.","Jr.","5-11","G","30","55","1.83"
"63","Kentavious Caldwell-Pope","Georgia","Fr.","6-5","G","32","58","1.81"
"64","Lorenzo Brown","NC State","So.","6-5","G","37","67","1.81"
"","Dion Waiters","Syracuse","So.","6-4","G","37","67","1.81"
"66","Alex Abreu","Akron","So.","5-11","G","31","56","1.81"
"67","Chris Crawford","Memphis","So.","6-4","G","35","63","1.80"
"","Brandon Richardson","Nebraska","Sr.","6-0","G","30","54","1.80"
"69","Jordan Theodore","Seton Hall","Sr.","6-0","G","34","61","1.79"
"70","Pierre Jackson","Baylor","Jr.","5-10","G","38","68","1.79"
"71","Keith Gabriel","VMI","Sr.","6-4","G","33","59","1.79"
"","Rashad Green","San Francisco","Sr.","6-4","G","33","59","1.79"
"","Jake Odum","Indiana St.","So.","6-4","G","33","59","1.79"
"74","Ronald Nored","Butler","Sr.","6-0","G","37","66","1.78"
"75","Jerime Anderson","UCLA","Sr.","6-2","G","32","57","1.78"
"","Bernard Thompson","FGCU","Fr.","6-3","G","32","57","1.78"
"77","Hernst Laroche","New Mexico St.","Sr.","6-1","G","36","64","1.78"
"78","Stephon Carter","CSU Bakersfield","Jr.","6-3","G","31","55","1.77"
"79","Chase Tapley","San Diego St.","Jr.","6-2","G","34","60","1.76"
"","Devonta White","Georgia St.","So.","5-11","G","34","60","1.76"
"81","Rob Belcore","Penn","Sr.","6-6","G","33","58","1.76"
"82","Chehales Tapscott","Portland St.","Sr.","6-5","F","32","56","1.75"
"","Isaiah Wilkerson","NJIT","Sr.","5-10","G","32","56","1.75"
"","Stephen Holt","Saint Mary's (CA)","So.","6-4","G","28","49","1.75"
"85","Nate Wolters","South Dakota St.","Jr.","6-3","G","34","59","1.74"
"86","Vonn Jones","Texas St.","Jr.","5-11","G","30","52","1.73"
"87","A.J. Davis","James Madison","Jr.","6-6","G","32","55","1.72"
"","Kenny Harris","Evansville","Sr.","6-6","F","32","55","1.72"
"","Mike Moore","Hofstra","Sr.","6-5","G","32","55","1.72"
"90","Delbert Love","Kennesaw St.","Fr.","6-0","G","31","53","1.71"
"91","Tyreek Duren","La Salle","So.","6-0","G","34","58","1.71"
"","Anthony Ireland","LMU (CA)","So.","5-10","G","34","58","1.71"
"93","Brian Voelkel","Vermont","So.","6-6","F","36","61","1.69"
"94","Tommy Brenton","Stony Brook","Jr.","6-5","F","32","54","1.69"
"","Luke Martinez","Wyoming","Jr.","6-4","G","32","54","1.69"
"96","Peyton Siva","Louisville","Jr.","6-0","G","38","64","1.68"
"97","Dewayne Jackson","Morgan St.","Jr.","6-8","F","28","47","1.68"
"98","Tanner Smith","Clemson","Sr.","6-5","G","31","52","1.68"
"","Thomas Staton","Kansas City","Jr.","6-6","F","31","52","1.68"
"","D'Andre Williams","Little Rock","Sr.","5-10","G","31","52","1.68"
"","Andre Young","Clemson","Sr.","5-9","G","31","52","1.68"
"102","Devon Lamb","Lamar University","Sr.","6-2","G","35","58","1.66"
"","Anthony Miles","Lamar University","Sr.","6-0","G","35","58","1.66"
"104","Chavaughn Lewis","Marist","Fr.","6-5","G","32","53","1.66"
"","Michael Porrini","Kent St.","Sr.","6-2","G","32","53","1.66"
"106","Angelo Caloiaro","San Francisco","Sr.","6-7","F","34","56","1.65"
"","Michael Craion","Oral Roberts","Sr.","6-5","F","34","56","1.65"
"","Cody Doolin","San Francisco","So.","6-2","G","34","56","1.65"
"","Jodd Maxey","USC Upstate","So.","6-8","F","34","56","1.65"
"","Shabazz Napier","UConn","So.","6-1","G","34","56","1.65"
"111","Malik Cooke","South Carolina","Sr.","6-6","F","31","51","1.65"
"","Adam Sollazzo","ETSU","Sr.","6-6","G","31","51","1.65"
"113","Jason Clark","Georgetown","Sr.","6-2","G","33","54","1.64"
"114","Cliff Colimon","Eastern Wash.","Sr.","6-0","G","32","52","1.63"
"","TyShwan Edmondson","Austin Peay","Sr.","6-3","G","32","52","1.63"
"","D'Angelo Harrison","St. John's (NY)","Fr.","6-4","G","32","52","1.63"
"","Adrian Powell","N.C. A&T","Jr.","6-6","F","32","52","1.63"
"118","Dion Dixon","Cincinnati","Sr.","6-3","G","37","60","1.62"
"119","Wesley Davis","Texas St.","Fr.","6-3","G","29","47","1.62"
"120","Murphy Holloway","Ole Miss","Jr.","6-7","F","31","50","1.61"
"121","Daniel Mullings","New Mexico St.","Fr.","6-2","G","36","58","1.61"
"122","Chris Wroblewski","Cornell","Sr.","6-0","G","28","45","1.61"
"123","Scott Machado","Iona","Sr.","6-1","G","33","53","1.61"
"124","Ben Drayton","Ga. Southern","Sr.","5-10","G","30","48","1.60"
"","Quinten Rollins","Miami (OH)","So.","6-0","G","30","48","1.60"
"126","T.J. Bray","Princeton","So.","6-5","G","32","51","1.59"
"","Dylon Cormier","Loyola Maryland","So.","6-2","G","32","51","1.59"
"","Moe Harkless","St. John's (NY)","Fr.","6-8","F","32","51","1.59"
"","Sir'Dominic Pointer","St. John's (NY)","Fr.","6-6","F","32","51","1.59"
"","Christopher Tolson","Hampton","Sr.","6-0","G","32","51","1.59"
"131","James Ennis","Long Beach St.","Jr.","6-7","G","34","54","1.59"
"","Bruce Massey","Middle Tenn.","Jr.","6-3","G","34","54","1.59"
"133","Ray McCallum","Detroit Mercy","So.","6-1","G","36","57","1.58"
"134","Brandyn Curry","Harvard","Jr.","6-1","G","31","49","1.58"
"","Brandon Young","DePaul","So.","6-4","G","31","49","1.58"
"136","Jake Gollon","Mercer","So.","6-6","F","38","60","1.58"
"137","Rob Jones","Saint Mary's (CA)","Sr.","6-6","F","33","52","1.58"
"138","Chase Hallam","Denver","Jr.","6-5","G","28","44","1.57"
"139","Sammy Zeglinski","Virginia","Sr.","6-1","G","30","47","1.57"
"140","Ceola Clark","Western Ill.","Sr.","6-3","G","32","50","1.56"
"","Jordon Crawford","Bowling Green","Jr.","5-6","G","32","50","1.56"
"","Jontel Evans","Virginia","Jr.","5-11","G","32","50","1.56"
"","Mike James","Lamar University","Sr.","6-1","G","32","50","1.56"
"","Shane Larkin","Miami (FL)","Fr.","5-11","G","32","50","1.56"
"","George Valentine","Winthrop","Sr.","6-9","C","32","50","1.56"
"","David Williams","UNC Greensboro","So.","6-6","G","32","50","1.56"
"","Alex Young","IU Indy","Sr.","6-6","F","32","50","1.56"
"148","Jihad Ali","Georgia St.","Sr.","6-5","F","34","53","1.56"
"","Paul Crosby","Mississippi Val.","Sr.","6-8","C","34","53","1.56"
"150","Rian Pearson","Toledo","So.","6-4","G","36","56","1.56"
"151","Todd Fletcher","Air Force","Jr.","6-2","G","29","45","1.55"
"152","Spencer Dixon","Kennesaw St.","Sr.","6-0","G","31","48","1.55"
"","Jonathan Lewis","Jackson St.","Jr.","5-10","G","31","48","1.55"
"154","Kevin Butler","UT Arlington","Jr.","6-5","F","33","51","1.55"
"","Robert Covington","Tennessee St.","Jr.","6-9","F","33","51","1.55"
"","Holton Hunsaker","Utah Valley","So.","6-1","G","33","51","1.55"
"","Josh Micheaux","Georgia St.","Sr.","6-5","G","33","51","1.55"
"","Kaylon Williams","Milwaukee","Sr.","6-3","G","33","51","1.55"
"159","Marcus Denmon","Missouri","Sr.","6-3","G","35","54","1.54"
"","Justin Hawkins","UNLV","Jr.","6-3","G","35","54","1.54"
"161","Walter Offutt","Ohio","Jr.","6-3","G","37","57","1.54"
"162","Eric Ferguson","Ga. Southern","So.","6-7","G","30","46","1.53"
"","Trian Iliadis","Old Dominion","Sr.","6-4","G","30","46","1.53"
"164","Mike DiNunno","Eastern Ky.","Jr.","5-11","G","32","49","1.53"
"","Stephen Franklin","UTSA","Sr.","6-6","F","32","49","1.53"
"","Antonio Green","Eastern Mich.","Sr.","6-3","G","32","49","1.53"
"","Mardracus Wade","Arkansas","So.","6-2","G","32","49","1.53"
"168","Ty Greene","USC Upstate","Fr.","6-3","G","34","52","1.53"
"","Tu Holloway","Xavier","Sr.","6-0","G","34","52","1.53"
"","Anthony Marshall","UNLV","Jr.","6-3","G","34","52","1.53"
"171","Ramon Galloway","La Salle","Jr.","6-2","G","31","47","1.52"
"172","Patrick Miller","Tennessee St.","So.","6-0","G","33","50","1.52"
"173","Roy Devyn Marble","Iowa","So.","6-6","G","35","53","1.51"
"174","Lance Goulbourne","Vanderbilt","Sr.","6-7","F","36","54","1.50"
"","Jamal Olasewere","LIU","Jr.","6-7","F","34","51","1.50"
"","Derrell Armstrong","UNC Greensboro","Jr.","6-1","G","32","48","1.50"
"","Shane Gibson","Sacred Heart","Jr.","6-2","G","32","48","1.50"
"","Rahlir Hollis-Jefferson","Temple","Jr.","6-6","F","32","48","1.50"
"","Keiton Page","Oklahoma St.","Sr.","5-9","G","32","48","1.50"
"","Trey Finn","Arkansas St.","Jr.","6-2","G","30","45","1.50"
"181","J.R. Cadot","TCU","Sr.","6-5","G","33","49","1.48"
"182","Jonathan Lee","Northeastern","Jr.","6-2","G","31","46","1.48"
"","Jarod Oldham","Buffalo","So.","6-3","G","31","46","1.48"
"184","Matt Dickey","UNC Asheville","Sr.","6-1","G","34","50","1.47"
"185","Damian Lillard","Weber St.","Jr.","6-2","G","32","47","1.47"
"","Stan Okoye","VMI","Jr.","6-6","F","32","47","1.47"
"187","Daniel Barnes","UIC","Jr.","6-2","G","30","44","1.47"
"188","Emil Jones","Troy","Jr.","6-3","G","28","41","1.46"
"189","Draymond Green","Michigan St.","Sr.","6-7","F","37","54","1.46"
"190","Brandon Davies","BYU","Jr.","6-9","F","35","51","1.46"
"191","George Beamon","Manhattan","Jr.","6-4","G","33","48","1.45"
"","Cameron Catlett","UT Arlington","Jr.","6-3","G","33","48","1.45"
"","Wesley Witherspoon","Memphis","Sr.","6-9","F","33","48","1.45"
"194","D.J. Seeley","Cal St. Fullerton","Jr.","6-4","G","31","45","1.45"
"195","Dominique Buckley","Toledo","Jr.","6-2","G","36","52","1.44"
"196","Jordan Clarke","Drake","Jr.","6-8","F","34","49","1.44"
"197","Ian Hummer","Princeton","Jr.","6-7","F","32","46","1.44"
"","Jaron Jones","Eastern Ky.","Sr.","6-5","G","32","46","1.44"
"","Reggie Middleton","Winthrop","Sr.","6-1","G","32","46","1.44"
"","Brandon Paul","Illinois","Jr.","6-4","G","32","46","1.44"
"","Troy Taylor","Evansville","Jr.","6-0","G","32","46","1.44"
"202","Michael Alvarado","Manhattan","So.","6-2","G","30","43","1.43"
"","Mike Groselle","The Citadel","Jr.","6-8","C","30","43","1.43"
"204","Jesse Morgan","Massachusetts","So.","6-5","G","37","53","1.43"
"205","Will Barton","Memphis","So.","6-6","G","35","50","1.43"
"","Harouna Mutombo","Western Caro.","Sr.","6-4","G","35","50","1.43"
"","Marcus Davis","Houston Christian","Jr.","6-5","F","28","40","1.43"
"","Kameron Ritter","Saint Francis","So.","6-3","F","28","40","1.43"
"209","Kevin Dillard","Dayton","Jr.","6-0","G","33","47","1.42"
"","Steven Shepp","Fresno St.","Sr.","6-2","G","33","47","1.42"
"211","Lamont Austin","Morehead St.","Sr.","6-0","G","31","44","1.42"
"","Isiah Brown","ETSU","Sr.","6-8","F","31","44","1.42"
"","Frankie Sullivan","Auburn","Jr.","6-1","G","31","44","1.42"
"214","Kerron Johnson","Belmont","Jr.","6-1","G","34","48","1.41"
"215","Elijah Johnson","Kansas","Jr.","6-4","G","39","55","1.41"
"216","Myles Mack","Rutgers","Fr.","5-10","G","32","45","1.41"
"","Kendrick McDonald","Alcorn","Sr.","6-0","G","32","45","1.41"
"","William Mosley","Northwestern St.","Sr.","6-7","C","32","45","1.41"
"219","Rakim Sanders","Fairfield","Sr.","6-5","G","37","52","1.41"
"220","Griffan Callahan","South Dakota St.","Sr.","6-4","G","35","49","1.40"
"","Brent Jones","St. Francis Brooklyn","So.","5-10","G","30","42","1.40"
"222","Chris Evans","Kent St.","Jr.","6-8","F","33","46","1.39"
"","Marvin Jordan","Niagara","So.","5-11","G","33","46","1.39"
"","Zack Rosen","Penn","Sr.","6-1","G","33","46","1.39"
"225","Kierre Greenwood","Coastal Carolina","Jr.","6-2","G","28","39","1.39"
"226","Ivory White","Alabama St.","Sr.","6-4","G","31","43","1.39"
"227","Chase Plummer","UMBC","So.","6-6","F","29","40","1.38"
"","Bj Shearry","UC Riverside","Sr.","6-7","F","29","40","1.38"
"229","Bradley Beal","Florida","Fr.","6-3","G","37","51","1.38"
"230","Javonte Green","Radford","Fr.","6-4","G","32","44","1.38"
"231","Adrien Coleman","Bethune-Cookman","So.","6-5","G","35","48","1.37"
"","Matt Gatens","Iowa","Sr.","6-5","G","35","48","1.37"
"","Trey Sumler","Western Caro.","So.","6-2","G","35","48","1.37"
"234","Frank Gaines","Purdue Fort Wayne","Jr.","6-3","G","30","41","1.37"
"","D'Mitri Riggs","Eastern Ky.","Jr.","6-1","G","30","41","1.37"
"236","Darryl Bryant","West Virginia","Sr.","6-2","G","33","45","1.36"
"","Isaiah Canaan","Murray St.","Jr.","6-1","G","33","45","1.36"
"","Karl Cochran","Wofford","Fr.","6-1","G","33","45","1.36"
"","Randal Holt","Kent St.","Jr.","6-1","G","33","45","1.36"
"","DeJuan Wright","FIU","Sr.","6-3","G","22","30","1.36"
"241","Victor Oladipo","Indiana","So.","6-5","G","36","49","1.36"
"","Cody Zeller","Indiana","Fr.","7-0","F","36","49","1.36"
"243","Dash Harris","Texas A&M","Sr.","6-1","G","25","34","1.36"
"244","Casey Cantey","Alabama A&M","Sr.","6-5","F","28","38","1.36"
"","Devoe Joseph","Oregon","Sr.","6-4","G","28","38","1.36"
"246","Tony Taylor","George Washington","Sr.","6-1","G","31","42","1.35"
"247","Casper Ware","Long Beach St.","Sr.","5-9","G","34","46","1.35"
"","Kendall Williams","New Mexico","So.","6-4","G","34","46","1.35"
"249","Scoop Jardine","Syracuse","Sr.","6-2","G","37","50","1.35"
"","Kris Joseph","Syracuse","Sr.","6-7","F","37","50","1.35"
Reclassifying
"NR","Jamal Webb","North Dakota","So.","6-1","G","31","57","1.84"
"NR","Charlie Westbrook","South Dakota","Sr.","6-4","G","28","48","1.71"
"NR","Aaron Broussard","Seattle U","Sr.","6-5","F","27","43","1.59"
"NR","Troy Huff","North Dakota","So.","6-4","G","32","50","1.56"
"NR","Louie Krogman","South Dakota","Sr.","6-1","G","28","41","1.46"

NCAA Men's Basketball
Division IDouble Doubles
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","Dbl Dbl"
"1","Thomas Robinson","Kansas","Jr.","6-9","F","39","27"
"2","O.D. Anosike","Siena","Jr.","6-8","F","31","23"
"3","Draymond Green","Michigan St.","Sr.","6-7","F","37","22"
"4","Kevin Jones","West Virginia","Sr.","6-8","F","33","21"
"5","Anthony Davis","Kentucky","Fr.","6-10","F","40","20"
"","Kyle O'Quinn","Norfolk St.","Sr.","6-10","C","36","20"
"","Andre Roberson","Colorado","So.","6-7","G","36","20"
"","Wendell McKines","New Mexico St.","Sr.","6-6","F","35","20"
"","Rob Jones","Saint Mary's (CA)","Sr.","6-6","F","33","20"
"10","Drew Gordon","New Mexico","Sr.","6-9","F","35","19"
"11","John Henson","North Carolina","Jr.","6-11","F","35","18"
"","Arnett Moultrie","Mississippi St.","Jr.","6-11","F","30","18"
"13","Jared Sullinger","Ohio St.","So.","6-9","F","37","17"
"","Chris Cooper","Old Dominion","Sr.","6-9","C","36","17"
"","T.J. Robinson","Long Beach St.","Sr.","6-8","F","34","17"
"","Herb Pope","Seton Hall","Sr.","6-8","F","33","17"
"17","Mike Muscala","Bucknell","Jr.","6-11","F","35","16"
"","Keith Rendleman","UNCW","Jr.","6-8","G","31","16"
"","Chris Gaston","Fordham","Jr.","6-7","F","28","16"
"20","Jackie Carmichael","Illinois St.","Jr.","6-9","F","35","15"
"","Dario Hunt","Nevada","Sr.","6-8","F","35","15"
"","Jamelle Hagins","Delaware","Jr.","6-9","F","32","15"
"","Robert Nwankwo","Towson","Sr.","6-8","F","32","15"
"24","Tyler Zeller","North Carolina","Sr.","7-0","F","38","14"
"","Jae Crowder","Marquette","Sr.","6-6","F","35","14"
"","Julian Boyd","LIU","Jr.","6-7","F","33","14"
"","Ike Azotam","Quinnipiac","So.","6-7","F","32","14"
"","Cameron Moore","UAB","Sr.","6-10","F","31","14"
"","Mike Groselle","The Citadel","Jr.","6-8","C","30","14"
"","Julian Mavunga","Miami (OH)","Sr.","6-8","F","30","14"
"","Greg Mangano","Yale","Sr.","6-10","F","29","14"

NCAA Men's Basketball
Division IAssist Turnover Ratio
Through Games 04/02/2012

Min. 3 assists per game
       
"Rank","Name","Team","Cl","Ht","Pos","G","AST","TO","Ratio"
"1","Kendall Marshall","North Carolina","So.","6-4","G","36","351","101","3.48"
"2","Randy Davis","Ball St.","Sr.","5-11","G","29","144","44","3.27"
"3","Jay Threatt","Delaware St.","Sr.","-","G","26","156","50","3.12"
"4","Scott Machado","Iona","Sr.","6-1","G","33","327","108","3.03"
"5","Michael Bizoukas","Missouri St.","Sr.","6-2","G","32","174","59","2.95"
"6","Jeremiah Kelly","DePaul","Sr.","6-0","G","29","114","39","2.92"
"7","Jesse Sanders","Liberty","Sr.","6-3","G","32","255","88","2.90"
"8","Sam Grooms","Oklahoma","Jr.","6-1","G","31","185","65","2.85"
"9","Andrew Rogers","Maine","Sr.","5-9","G","29","95","34","2.79"
"10","Ceola Clark","Western Ill.","Sr.","6-3","G","32","151","55","2.75"
"11","Jerian Grant","Notre Dame","So.","6-5","G","34","169","62","2.73"
"12","Nate Wolters","South Dakota St.","Jr.","6-3","G","34","202","75","2.69"
"13","Dave Sobolewski","Northwestern","Fr.","6-1","G","33","121","46","2.63"
"14","Jordan Taylor","Wisconsin","Sr.","6-1","G","36","147","56","2.63"
"15","Phl Pressey","Missouri","So.","5-11","G","35","223","85","2.62"
"16","Brian Voelkel","Vermont","So.","6-6","F","36","184","71","2.59"
"17","Jeremiah Ostrowski","Hawaii","Sr.","5-9","G","25","175","68","2.57"
"18","Brandyn Curry","Harvard","Jr.","6-1","G","31","153","60","2.55"
"19","Cody Doolin","San Francisco","So.","6-2","G","34","130","52","2.50"
"","Oliver McNally","Harvard","Sr.","6-3","G","31","100","40","2.50"
"","Perry Webster","Cal St. Fullerton","Sr.","6-1","G","31","100","40","2.50"
"22","Steven Shepp","Fresno St.","Sr.","6-2","G","33","166","67","2.48"
"23","Lewis Jackson","Purdue","Sr.","5-9","G","35","148","60","2.47"
"24","Justin Cobbs","California","So.","6-2","G","34","169","69","2.45"
"25","Abdul Gaddy","Washington","Jr.","6-3","G","35","182","75","2.43"
"26","Grant Gibbs","Creighton","Jr.","6-5","G","35","176","73","2.41"
"27","Antoine Young","Creighton","Sr.","6-0","G","35","156","65","2.40"
"","Ned Cox","Evansville","Jr.","6-1","G","32","96","40","2.40"
"29","Andre Young","Clemson","Sr.","5-9","G","31","97","41","2.37"
"30","Oscar Bellfield","UNLV","Sr.","6-2","G","35","189","80","2.36"
"31","JayDee Luster","Wyoming","Sr.","5-9","G","33","122","52","2.35"
"32","D.J. Irving","Boston U.","So.","6-0","G","29","156","67","2.33"
"33","Jerime Anderson","UCLA","Sr.","6-2","G","32","135","59","2.29"
"34","Jordan Theodore","Seton Hall","Sr.","6-0","G","34","226","99","2.28"
"35","Dylan Garrity","Sacramento St.","Fr.","6-2","G","28","193","85","2.27"
"36","Frantz Massenat","Drexel","So.","6-4","G","36","173","77","2.25"
