 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"14","Keon Johnson","Winthrop","Sr.","5-7","G","32","221","171","715"
"15","Cameron Morse","Youngstown St.","Jr.","6-2","G","31","260","115","711"
"16","Bogdan Bliznyuk","Eastern Wash.","Jr.","6-6","F","34","251","161","701"
"17","Jacob Wiley","Eastern Wash.","Sr.","6-7","F","34","265","159","694"
"18","Jon Elmore","Marshall","Jr.","6-3","G","35","210","188","691"
"","Eric Mika","BYU","So.","6-10","F","34","233","225","691"
"20","Jaylon Brown","Evansville","Sr.","6-0","G","33","220","211","689"
"","Marcus Marshall","Nevada","Sr.","6-3","G","35","205","164","689"
"22","Jack Gibbs","Davidson","Sr.","6-0","G","31","215","161","685"
"23","Jimmy Hall","Kent St.","Sr.","6-8","F","36","267","146","683"
"24","Braylon Rayson","Central Mich.","Sr.","5-9","G","32","209","168","679"
"25","Josh Hart","Villanova","Sr.","6-5","G","36","236","127","673"
"26","T.J. Cromer","ETSU","Sr.","6-3","G","35","224","116","670"
"","Victor Sanders","Idaho","Jr.","6-5","G","32","206","157","670"
"28","Justin Robinson","Monmouth","Sr.","5-8","G","34","212","149","669"
"29","Alec Peters","Valparaiso","Sr.","6-9","F","29","218","172","666"
"30","Trevon Bluiett","Xavier","Jr.","6-6","G","36","212","150","665"
"","Marcus Evans","Rice","So.","6-2","G","35","197","185","665"
"","Semi Ojeleye","SMU","Jr.","6-7","F","35","210","172","665"
"33","Sindarius Thornwell","South Carolina","Sr.","6-5","G","31","195","215","663"
"34","Lamond Murray Jr.","Pepperdine","Sr.","6-5","G","31","251","109","662"
"35","Jonathan Wade","Norfolk St.","Sr.","6-4","G","34","217","163","658"
"36","Peyton Aldridge","Davidson","Jr.","6-7","F","32","233","120","656"
"","Kendrick Ray","Kennesaw St.","Sr.","6-1","G","31","244","82","656"
"38","Tim Kempton","Lehigh","Sr.","6-10","C","32","231","168","653"
"39","Garrison Mathews","Lipscomb","So.","6-5","G","32","202","159","652"
"40","T.J. Cline","Richmond","Sr.","6-9","F","35","243","114","648"
"","Ike Smith","Ga. Southern","So.","6-4","G","33","230","127","648"
"","Michael Young","Pittsburgh","Sr.","6-9","F","33","217","172","648"
"43","Caleb Swanigan","Purdue","So.","6-9","F","35","222","164","646"
"44","T.J. Williams","Northeastern","Sr.","6-3","G","30","202","202","642"
"45","Tyler Cavanaugh","George Washington","Sr.","6-9","F","35","200","173","640"
"","J.J. Frazier","Georgia","Sr.","5-10","G","34","199","187","640"
"","Nigel Williams-Goss","Gonzaga","Jr.","6-3","G","38","220","157","640"
"48","Bonzie Colson","Notre Dame","Jr.","6-5","F","36","236","141","639"
"49","Marcus Foster","Creighton","Jr.","6-3","G","35","245","75","638"
"","Rob Gray","Houston","Jr.","6-1","G","31","233","109","638"
"51","Egor Koulechov","Rice","Jr.","6-5","F","35","208","140","637"
"52","Patrick Cole","N.C. Central","Sr.","6-5","G","33","203","164","636"
"","Peter Jok","Iowa","Sr.","6-6","G","32","199","154","636"
"54","Matt Mooney","South Dakota","So.","6-3","G","34","222","114","634"
"55","John Collins","Wake Forest","So.","6-10","C","33","234","164","632"
"56","Brandon Goodwin","FGCU","Jr.","6-2","G","34","219","136","629"
"","Jordan Washington","Iona","Sr.","6-8","F","35","233","162","629"
"58","Andrew White III","Syracuse","Sr.","6-7","G","34","199","118","628"
"","Jonathan Williams","Toledo","Sr.","6-4","G","32","212","138","628"
"","Nisré Zouzoua","Bryant","So.","6-3","G","31","208","120","628"
"61","David Nichols","UAlbany","So.","6-0","G","35","248","78","625"
"62","Lavell Boyd","Kansas City","Sr.","6-0","G","35","189","158","623"
"","Joe Chealey","Col. of Charleston","Jr.","6-4","G","35","175","208","623"
"","Jordan Howard","Central Ark.","Jr.","5-11","G","32","189","144","623"
"65","Jacorey Williams","Middle Tenn.","Sr.","6-8","F","36","258","103","621"
"66","Jaylen Adams","St. Bonaventure","Jr.","6-5","G","30","168","206","619"
"67","Quinton Hooker","North Dakota","Sr.","6-0","G","32","202","128","616"
"","Erik Thomas","New Orleans","Sr.","6-5","F","32","223","166","616"
"","Thomas Wilder","Western Mich.","Jr.","6-3","G","32","197","159","616"
"70","Derrick White","Colorado","Sr.","6-5","G","34","205","148","615"
"71","Torian Graham","Arizona St.","Sr.","6-4","G","33","230","46","614"
"","Dedric Lawson","Memphis","So.","6-9","F","32","216","152","614"
"73","Jawun Evans","Oklahoma St.","So.","6-1","G","32","211","155","613"
"","Fletcher Magee","Wofford","So.","6-4","G","33","196","109","613"
"75","Jordon Varnado","Troy","So.","6-6","F","37","233","118","612"
"76","Ehab Amin","A&M-Corpus Christi","Jr.","6-4","G","36","225","116","609"
"77","Mark Alstork","Wright St.","Jr.","6-5","G","32","181","176","608"
"","C.J. Bryce","UNCW","So.","6-5","G","35","231","104","608"
"79","Quincy McKnight","Sacred Heart","So.","6-4","G","32","203","172","605"
"80","Jairus Lyles","UMBC","Jr.","6-2","G","32","210","139","604"
"","Tyler Nelson","Fairfield","Jr.","6-3","G","31","196","131","604"
"","Martez Walker","Oakland","Jr.","6-6","G","34","195","143","604"
"83","Dwayne Bacon","Florida St.","So.","6-7","G","35","221","104","603"
"","Nick Dixon","UTRGV","Jr.","6-2","G","32","201","173","603"
"","Malcolm Hill","Illinois","Sr.","6-6","G","35","189","160","603"
"86","Devin Sibley","Furman","Jr.","6-2","G","34","201","121","602"
"87","De'Aaron Fox","Kentucky","Fr.","6-3","G","36","214","156","601"
"88","Isaiah Johnson","Akron","Sr.","6-10","C","36","223","152","598"
"89","Jared Brownridge","Santa Clara","Sr.","6-2","G","33","190","111","597"
"","Kevin Hervey","UT Arlington","Jr.","6-7","F","35","208","113","597"
"","Jerome Robinson","Boston College","So.","6-5","G","32","213","117","597"
"92","Josh Okogie","Georgia Tech","Fr.","6-4","G","37","194","180","596"
"93","Matt Mobley","St. Bonaventure","Jr.","6-3","G","32","176","155","593"
"","Ahmad Thomas","UNC Asheville","Jr.","6-3","G","33","243","70","593"
"95","Bakari Copeland","UMES","Sr.","6-6","F","34","194","164","592"
"","Justin James","Wyoming","So.","6-7","G","37","198","147","592"
"97","Josh Robinson","Austin Peay","Jr.","6-3","G","29","187","145","590"
"98","Johnathan Motley","Baylor","Jr.","6-10","F","34","226","128","589"
"","QJ Peterson","VMI","Sr.","6-0","G","30","200","111","589"
"","Derrick Walton Jr.","Michigan","Sr.","6-1","G","38","171","149","589"
"101","Jon Davis","Charlotte","So.","6-3","G","30","196","147","588"
"102","Shawndre' Jones","Richmond","Sr.","5-11","G","35","198","122","587"
"","Zach Lofton","Texas Southern","Jr.","6-3","G","35","185","184","587"
"104","Erik McCree","Louisiana Tech","Sr.","6-8","F","33","202","127","585"
"105","Jaron Blossomgame","Clemson","Sr.","6-7","F","33","220","120","584"
"106","Fred Sims","Chicago St.","So.","6-4","G","31","210","92","583"
"107","Jamel Artis","Pittsburgh","Sr.","6-7","F","32","196","116","582"
"","Elijah Brown","New Mexico","Jr.","6-4","G","31","166","182","582"
"109","Evan Bradds","Belmont","Sr.","6-7","F","29","233","111","581"
"","Brynton Lemar","UC Davis","Sr.","6-4","G","36","179","143","581"
"111","Demetrius Denzel-Dyson","Samford","Jr.","6-5","G","36","195","104","580"
"","Dennis Smith","NC State","Fr.","6-3","G","32","191","143","580"
"","Justin Wright-Foreman","Hofstra","So.","6-2","G","32","208","97","580"
"114","Markelle Fultz","Washington","Fr.","6-4","G","25","209","109","579"
"","Shawn Prudhomme","Southern U.","Sr.","6-4","F","33","212","80","579"
"116","Rodney Pryor","Georgetown","Sr.","6-5","G","32","212","69","577"
"117","Jeffrey Carroll","Oklahoma St.","Jr.","6-6","G","33","198","121","576"
"","Daniel Dixon","William & Mary","Sr.","6-6","G","30","188","127","576"
"","Jock Landale","Saint Mary's (CA)","Jr.","6-11","C","34","229","114","576"
"","Lauri Markkanen","Arizona","Fr.","7-0","F","37","185","137","576"
"","Marquise Moore","George Mason","Sr.","6-2","G","34","202","162","576"
"","Jalen Ross","Hartford","Sr.","6-0","G","29","173","161","576"
"123","Nick Mayo","Eastern Ky.","So.","6-9","F","31","203","137","575"
"","Monté Morris","Iowa St.","Sr.","6-2","G","35","216","89","575"
"125","Kavin Gilder-Tilbury","Texas St.","Sr.","6-7","F","36","205","92","573"
"","Khallid Hart","Marist","Sr.","6-2","G","32","186","137","573"
"","Drew McDonald","Northern Ky.","So.","6-8","C","35","201","118","573"
"","Shamorie Ponds","St. John's (NY)","Fr.","6-1","G","33","191","116","573"
"129","Josh Jackson","Kansas","---","-","-","35","220","98","572"
"130","Tyler Dorsey","Oregon","So.","6-4","G","39","189","105","571"
"131","Brandon Tabb","Bethune-Cookman","Jr.","6-5","G","32","187","90","570"
"132","TJ Leaf","UCLA","Fr.","6-10","F","35","235","72","569"
"133","Derick Newton","Stetson","So.","6-7","F","32","184","139","568"
"134","Jacolby Mobley","UT Martin","Sr.","6-0","G","29","182","107","566"
"135","J.R. Holder","Jacksonville","Sr.","6-7","F","32","200","120","565"
"136","Dillon Brooks","Oregon","Jr.","6-7","F","35","206","95","564"
"137","Tookie Brown","Ga. Southern","So.","5-11","G","33","177","148","563"
"","Khadeen Carrington","Seton Hall","Jr.","6-4","G","33","189","122","563"
"139","Matt Scott","Niagara","Jr.","6-4","G","33","187","122","561"
"140","Jordan Davis","Northern Colo.","So.","6-2","G","29","210","115","560"
"","Cameron Oliver","Nevada","So.","6-8","F","35","202","90","560"
"142","Blake Hamilton","Buffalo","Sr.","6-6","G","32","189","122","559"
"","Jaylen Shaw","Coastal Carolina","Jr.","6-1","G","39","203","94","559"
"144","Bryce Alford","UCLA","Sr.","6-3","G","36","173","96","558"
"","Joel Berry II","North Carolina","Jr.","6-0","G","38","182","106","558"
"","Zach Thomas","Bucknell","Jr.","6-6","F","35","181","140","558"
"147","Garret Covington","Western Ill.","Sr.","6-5","G","28","178","115","557"
"","Mo Evans","Purdue Fort Wayne","Sr.","6-1","G","33","197","63","557"
"","Chandler Hutchison","Boise St.","Jr.","6-7","G","32","207","117","557"
"150","Damyean Dotson","Houston","Sr.","6-5","G","32","202","44","556"
"","Melo Trimble","Maryland","Jr.","6-3","G","33","180","138","556"
"152","Marquis Wright","Siena","Sr.","6-1","G","33","191","120","555"
"153","Chris Flemmings","UNCW","Sr.","6-5","G","35","193","98","554"
"154","Joe Cremo","UAlbany","So.","6-4","G","35","185","133","553"
"155","Gian Clavell","Colorado St.","Sr.","6-4","G","27","193","88","552"
"","Will Darley","UMBC","Sr.","6-8","G","34","182","98","552"
"","Giddy Potts","Middle Tenn.","Jr.","6-2","G","36","196","84","552"
"158","Ian Baker","New Mexico St.","Sr.","6-0","G","33","164","160","551"
"159","Antonius Cleveland","Southeast Mo. St.","Sr.","6-6","G","33","208","105","549"
"160","Vladimir Brodziansky","TCU","Jr.","6-11","F","39","203","131","548"
"","Wesley Person","Troy","Jr.","6-3","G","37","164","126","548"
"","Kassius Robertson","Canisius","Jr.","6-3","G","34","178","94","548"
"163","Tanner Leissner","New Hampshire","Jr.","6-6","F","32","185","156","547"
"","Ahmaad Rorie","Montana","Jr.","6-1","G","31","192","100","547"
"","Marcus Tyus","Omaha","Sr.","6-1","G","32","171","133","547"
"166","Stevie Browning","Marshall","Sr.","6-3","G","34","204","68","546"
"","J.P. Macura","Xavier","Jr.","6-5","G","38","179","124","546"
"168","Kelan Martin","Butler","Jr.","6-7","F","34","180","120","544"
"169","Deandre Burnett","Ole Miss","Jr.","6-2","G","33","139","192","543"
"","Xavier Cooks","Winthrop","Jr.","6-8","F","33","196","113","543"
"","Zach LeDay","Virginia Tech","Sr.","6-7","F","33","183","166","543"
"","Preston Parks","The Citadel","Fr.","6-2","G","30","185","96","543"
"","Sebastian Saiz","Ole Miss","Sr.","6-9","F","36","181","160","543"
"174","Matt Williams","UCF","Sr.","6-5","G","36","178","60","542"
"175","Jalen Hayes","Oakland","Jr.","6-7","F","34","217","101","540"
"","Elijah Mitrou-Long","Mount St. Mary's","So.","6-1","G","36","180","133","540"
"177","Jermaine Crumpton","Canisius","Jr.","6-6","F","34","195","92","539"
"178","Darell Combs","IU Indy","Sr.","6-2","G","32","187","100","537"
"","Christian Keeling","Charleston So.","Fr.","6-3","G","31","183","146","537"
"","Jaylin Walker","Kent St.","So.","6-1","G","34","185","79","537"
"181","Tra Holder","Arizona St.","Jr.","6-1","G","33","169","152","536"
"182","Terence Davis","Ole Miss","So.","6-4","G","36","200","86","535"
"","Jay Wright","Louisiana","Sr.","6-1","G","33","181","122","535"
"184","Bryant Crawford","Wake Forest","So.","6-3","G","33","169","142","534"
"","Antonio Green","UTRGV","So.","6-2","G","32","177","69","534"
"","Bryant McIntosh","Northwestern","Jr.","6-3","G","36","199","94","534"
"","Chimezie Metu","Southern California","So.","6-11","F","36","202","129","534"
"188","Antonio Blakeney","LSU","So.","6-4","G","31","194","92","533"
"","Ria'N Holland","Mercer","Jr.","6-0","G","31","177","102","533"
"","Michael Weathers","Miami (OH)","Fr.","6-2","G","32","177","160","533"
"191","Bryson Scott","Purdue Fort Wayne","Jr.","6-1","G","33","193","88","532"
"192","Jequan Lewis","VCU","Sr.","6-1","G","35","168","112","531"
"","Charles Williams","Howard","Fr.","6-6","G","34","179","107","531"
"194","Nazareth Mitrou-Long","Iowa St.","Sr.","6-4","G","35","185","62","530"
"195","Terrell Miller","Murray St.","Jr.","6-8","F","33","184","94","529"
"","Donovan Mitchell","Louisville","So.","6-3","G","34","181","87","529"
"197","Jalen Brunson","Villanova","So.","6-3","G","36","183","120","528"
"","Yante Maten","Georgia","Jr.","6-8","F","29","179","149","528"
"","Cameron Reynolds","Tulane","Jr.","6-8","G","31","184","82","528"
"","Tai Webster","Nebraska","Sr.","6-4","G","31","183","122","528"
"201","Deonte Burton","Iowa St.","Sr.","6-4","G","35","203","79","527"
"","Ben Lammers","Georgia Tech","Jr.","6-10","C","37","214","98","527"
"203","Devin Carter","Arkansas St.","Sr.","6-5","G","32","177","70","526"
"","Omega Harris","UTEP","Jr.","6-3","G","31","183","111","526"
"","Chima Moneke","UC Davis","Jr.","6-6","F","36","192","142","526"
"","Jalen Moore","Utah St.","Sr.","6-9","F","31","181","101","526"
"","Tayler Persons","Ball St.","So.","6-3","G","34","183","116","526"
"208","Tre' Coggins","Cal St. Fullerton","Sr.","6-2","G","30","177","82","525"
"209","Lonzo Ball","UCLA","Fr.","6-6","G","36","189","66","524"
"","Jordan Caroline","Nevada","So.","6-7","F","35","174","148","524"
"211","Reggie Upshaw Jr.","Middle Tenn.","Sr.","6-8","F","36","199","92","523"
"212","V.J. Beachem","Notre Dame","Sr.","6-8","F","36","187","61","522"
"","Jeff Beverly","UTSA","Jr.","6-6","F","33","183","134","522"
"","Jerome Frink","LIU","Sr.","6-7","F","31","200","93","522"
"","Jazz Johnson","Portland","So.","5-10","G","33","177","107","522"
"","Bronson Koenig","Wisconsin","Sr.","6-3","G","36","181","57","522"
"","Albert Owens","Oral Roberts","Jr.","6-9","C","30","206","107","522"
"218","L.J. Peak","Georgetown","Jr.","6-5","F","32","168","152","521"
"219","Francis Alonso","UNC Greensboro","So.","6-3","G","35","152","114","520"
"","E.C. Matthews","Rhode Island","Sr.","6-5","G","35","172","112","520"
"221","Rodney Bullock","Providence","Jr.","6-8","F","33","177","119","519"
"","Desi Rodriguez","Seton Hall","Jr.","6-6","F","33","192","85","519"
"223","Brandon Clarke","San Jose St.","So.","6-8","G","30","219","79","518"
"","Dusty Hannahs","Arkansas","Sr.","6-3","G","36","168","108","518"
"","Nate Mason","Minnesota","Jr.","6-2","G","34","169","126","518"
"","Steven Spieth","Brown","Sr.","6-6","G","30","153","162","518"
"227","Ethan Happ","Wisconsin","So.","6-10","F","37","218","81","517"
"","Nigel Hayes","Wisconsin","Sr.","6-8","F","37","180","135","517"
"229","Michael Buchanan","USC Upstate","Sr.","7-0","C","32","207","102","516"
"230","Divine Myles","Stetson","Jr.","5-11","G","31","189","105","513"
"","Jimmie Taylor","Rider","Sr.","6-4","G","33","170","106","513"
"","Colton Weisbrod","Lamar University","Jr.","6-5","F","34","177","158","513"
"233","Mikey Dixon","Quinnipiac","Fr.","6-2","G","31","171","110","512"
"","Khris Lane","Longwood","Jr.","6-6","F","30","208","64","512"
"235","James Blackmon Jr.","Indiana","Jr.","6-4","G","30","174","72","511"
"","Ryan Daly","Delaware","Fr.","6-4","F","32","189","71","511"
"","Rob Edwards","Cleveland St.","So.","6-4","G","31","167","114","511"
"","Nana Foulland","Bucknell","Jr.","6-9","C","34","203","105","511"
"","John Murry","Austin Peay","Sr.","6-4","G","30","165","140","511"
"240","Kahlil Dukes","Niagara","Jr.","6-0","G","33","170","105","510"
"","Denzel Ingram","UNCW","Sr.","6-0","G","35","173","55","510"
"","Elijah Wilson","Coastal Carolina","Sr.","6-4","G","39","174","62","510"
"243","Eric Eaves","South Carolina St.","Sr.","6-3","G","31","175","124","509"
"","B.J. Johnson","La Salle","Jr.","6-7","F","29","168","109","509"
"","MaCio Teague","UNC Asheville","---","6-4","G","33","169","101","509"
"246","Lavone Holland II","Northern Ky.","Jr.","6-2","G","35","172","108","508"
"","Jaron Martin","UC Irvine","Sr.","5-10","G","36","185","58","508"
"","Junior Robinson","Mount St. Mary's","Jr.","5-5","G","36","160","118","508"
"249","Isaac Hamilton","UCLA","Sr.","6-4","G","36","193","47","507"
"","Ervin Mitchell","Grambling","Fr.","6-4","G","30","166","133","507"
Reclassifying
"NR","Dewayne Russell","Grand Canyon","Sr.","5-11","G","28","197","147","593"
"NR","Jahad Thomas","UMass Lowell","Sr.","6-2","G","31","224","117","567"

NCAA Men's Basketball
Division ITotal Rebounds
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","ORebs","DRebs","REB"
"1","Caleb Swanigan","Purdue","So.","6-9","F","35","96","340","436"
"2","Angel Delgado","Seton Hall","Jr.","6-10","F","33","166","265","431"
"3","Sebastian Saiz","Ole Miss","Sr.","6-9","F","36","122","287","409"
"4","Steve Taylor Jr.","Toledo","Sr.","6-9","F","33","78","326","404"
"5","Jimmy Hall","Kent St.","Sr.","6-8","F","36","148","235","383"
"6","Kennedy Meeks","North Carolina","Sr.","6-10","F","40","152","226","378"
"7","Emmanuel Omogbo","Colorado St.","Sr.","6-8","F","36","101","272","373"
"8","Marquise Moore","George Mason","Sr.","6-2","G","34","58","311","369"
"","Bryce Washington","Louisiana","Jr.","6-6","F","33","132","237","369"
"10","Bonzie Colson","Notre Dame","Jr.","6-5","F","36","104","258","362"
"11","Kenrich Williams","TCU","Jr.","6-7","G","37","122","237","359"
"12","James Thompson IV","Eastern Mich.","So.","6-10","C","32","152","206","358"
"13","Alize Johnson","Missouri St.","Jr.","6-9","F","33","110","241","351"
"14","Aubrey Williams","Kennesaw St.","Sr.","6-6","F","32","105","242","347"
"15","Devontae Cacok","UNCW","So.","6-7","F","35","125","218","343"
"","Tacko Fall","UCF","So.","7-6","C","36","129","214","343"
"17","Jordan Bell","Oregon","Jr.","6-9","F","39","112","230","342"
"","Ben Lammers","Georgia Tech","Jr.","6-10","C","37","111","231","342"
"19","Chima Moneke","UC Davis","Jr.","6-6","F","36","92","249","341"
"20","Rokas Gustys","Hofstra","Jr.","6-9","F","28","108","230","338"
"21","Johnathan Motley","Baylor","Jr.","6-10","F","34","126","209","335"
"22","Tim Kempton","Lehigh","Sr.","6-10","C","32","62","271","333"
"23","Ethan Happ","Wisconsin","So.","6-10","F","37","117","215","332"
"24","Brett Bisping","Siena","Sr.","6-8","F","34","87","243","330"
"25","Wyatt Walker","Samford","So.","6-9","C","34","99","230","329"
"26","Obinna Oleka","Arizona St.","Sr.","6-7","F","33","98","229","327"
"27","John Collins","Wake Forest","So.","6-10","C","33","124","200","324"
"","Ivan Rabb","California","So.","6-11","F","31","94","230","324"
"29","Jock Landale","Saint Mary's (CA)","Jr.","6-11","C","34","103","219","322"
"30","Jordan Caroline","Nevada","So.","6-7","F","35","122","199","321"
"31","Dedric Lawson","Memphis","So.","6-9","F","32","92","225","317"
"32","Hayden Dalton","Wyoming","Jr.","6-8","F","38","53","263","316"
"33","Josh Hawkinson","Washington St.","Sr.","6-10","F","31","56","259","315"
"34","Egor Koulechov","Rice","Jr.","6-5","F","35","65","247","312"
"","Eric Mika","BYU","So.","6-10","F","34","104","208","312"
"36","Isaac Neilson","Utah Valley","Jr.","6-11","F","34","114","196","310"
"37","Jacob Wiley","Eastern Wash.","Sr.","6-7","F","34","95","214","309"
"38","Demario Beck","Coastal Carolina","Jr.","6-8","F","39","103","204","307"
"39","Rashawn Thomas","A&M-Corpus Christi","Sr.","6-8","F","34","78","227","305"
"40","Edrice Adebayo","Kentucky","Fr.","6-10","F","38","118","186","304"
