 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Nikola Dragovic","UCLA","Sr.","6-9","F","30","84","108","77.8"
"202","Chris Wright","Georgetown","Jr.","6-1","G","34","108","139","77.7"
"203","Jack Eggleston","Penn","Jr.","6-8","F","28","73","94","77.7"
"204","Chris De La Rosa","UMBC","So.","5-10","G","30","90","116","77.6"
"","Justin Stommes","Eastern Ky.","Jr.","6-7","G","33","90","116","77.6"
"206","Walt Gibler","Loyola Chicago","So.","6-7","F","30","121","156","77.6"
"207","John Shurna","Northwestern","So.","6-9","F","34","107","138","77.5"
"208","James Washington","Middle Tenn.","Jr.","5-10","G","33","110","142","77.5"
"209","Junior Treasure","Texas Southern","Jr.","6-3","G","30","113","146","77.4"
"210","Brandon Long","UT Arlington","Sr.","6-1","G","30","89","115","77.4"
"211","Jordan Crawford","Xavier","So.","6-4","G","35","119","154","77.3"
"","Devin Brown","Holy Cross","So.","6-1","G","30","85","110","77.3"
"213","Wes Johnson","Syracuse","Jr.","6-7","F","35","112","145","77.2"
"214","Jeremy Baker","Quinnipiac","Sr.","6-2","G","32","95","123","77.2"
"215","Omar Johnson","UTSA","Sr.","5-7","G","30","78","101","77.2"
"216","Alec Burks","Colorado","Fr.","6-6","G","30","149","193","77.2"
"217","Mantoris Robinson","Winthrop","Sr.","6-5","F","33","98","127","77.2"
"218","Kalin Lucas","Michigan St.","Jr.","6-1","G","33","125","162","77.2"
"219","Tyler Wilkerson","Marshall","Sr.","6-8","F","33","108","140","77.1"
"220","Corey Fisher","Villanova","Jr.","6-1","G","33","134","174","77.0"
"221","Nathaniel Lester","Hofstra","Jr.","6-4","G","34","87","113","77.0"
"222","Devin Ebanks","West Virginia","So.","6-9","F","34","117","152","77.0"
"","Terrance Mitchell","Maine","Jr.","6-3","G","30","117","152","77.0"
"224","Donald Sloan","Texas A&M","Sr.","6-3","G","34","157","204","77.0"
"225","Dwight Lewis","Southern California","Sr.","6-5","G","30","80","104","76.9"
"226","Will Campbell","Monmouth","So.","5-10","G","28","83","108","76.9"
"","Lance Feurtado","Grambling","Sr.","6-5","F","28","83","108","76.9"
"228","Peter Sullivan","Brown","Jr.","6-5","F","31","116","151","76.8"
"229","Bryquis Perine","Green Bay","Jr.","6-3","G","33","106","138","76.8"
"230","Kemba Walker","UConn","So.","6-1","G","34","155","202","76.7"
"231","Nolan Smith","Duke","Jr.","6-2","G","38","122","159","76.7"
"232","Gabe Knutson","Lehigh","Fr.","6-9","F","33","89","116","76.7"
"233","Garrett Williamson","Saint Joseph's","Sr.","6-5","G","31","135","176","76.7"
"234","Ryan Rossiter","Siena","Jr.","6-9","F","34","125","163","76.7"
"235","Jimmy Butler","Marquette","Jr.","6-6","G","34","187","244","76.6"
"236","D.J. Cooper","Ohio","Fr.","5-11","G","37","121","158","76.6"
"","Shamari Spears","Charlotte","Jr.","6-6","F","30","121","158","76.6"
"238","Sulskis Vytas","Youngstown St.","Jr.","6-7","G","30","101","132","76.5"
"239","Ben Uzoh","Tulsa","Sr.","6-3","G","35","117","153","76.5"
"","Calvin Betts","Buffalo","Sr.","6-4","G","30","78","102","76.5"
"","J.T. Tiller","Missouri","Sr.","6-3","G","31","78","102","76.5"
"242","Wesley Witherspoon","Memphis","So.","6-9","F","34","120","157","76.4"
"243","Tim Ambrose","UAlbany","Jr.","6-0","G","32","81","106","76.4"
"244","Nick Barbour","High Point","So.","6-3","G","29","132","173","76.3"
"245","Howard Thompkins III","Georgia","So.","6-10","F","31","112","147","76.2"
"246","Andrew Nicholson","St. Bonaventure","So.","6-9","F","30","95","125","76.0"
"247","Kevin Palmer","A&M-Corpus Christi","Sr.","6-6","G","32","174","229","76.0"
"248","Craig Brackins","Iowa St.","Jr.","6-10","F","32","117","154","76.0"
"249","Chris Braswell","Charlotte","Fr.","6-9","F","31","98","129","76.0"
"250","Ryan White","Texas St.","Jr.","5-11","G","28","82","108","75.9"
Reclassifying
"NR","Reed Baker","FGCU","Jr.","6-1","G","29","75","88","85.2"
"NR","Roman Gentry","South Dakota","Sr.","6-4","G","32","85","100","85.0"
"NR","Jake Thomas","South Dakota","Fr.","6-3","G","32","96","116","82.8"
"NR","Andrew Gonzalez","Houston Christian","Jr.","6-6","F","32","182","225","80.9"
"NR","Mark Yelovich","SIUE","So.","6-6","F","26","113","142","79.6"
"NR","Travis Bledsoe","North Dakota","Sr.","5-11","G","25","93","121","76.9"
"NR","C.J. Wilkerson","N.C. Central","Jr.","6-3","G","29","146","190","76.8"
"NR","Wendell Preadom","Houston Christian","Sr.","6-1","G","33","153","201","76.1"

NCAA Men's Basketball
Division IRebounds Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","REB","RPG"
"1","Artsiom Parakhouski","Radford","Sr.","6-11","C","31","414","13.4"
"2","Kenneth Faried","Morehead St.","Jr.","6-8","C","35","456","13.0"
"3","Daniel Emerson","Mercer","Sr.","6-8","F","32","385","12.0"
"4","Kevin Thompson","Morgan St.","So.","6-9","F","37","438","11.8"
"5","Chris Gaston","Fordham","Fr.","6-7","F","28","319","11.4"
"6","Damian Saunders","Duquesne","Jr.","6-7","F","32","360","11.3"
"7","Ryan Rossiter","Siena","Jr.","6-9","F","34","379","11.1"
"8","Justin Rutty","Quinnipiac","Jr.","6-7","C","33","359","10.9"
"9","Omar Samhan","Saint Mary's (CA)","Sr.","6-11","C","34","369","10.9"
"10","Herb Pope","Seton Hall","So.","6-8","F","32","343","10.7"
"11","Lavoy Allen","Temple","Jr.","6-9","F","35","375","10.7"
"12","Al-Farouq Aminu","Wake Forest","So.","6-9","F","31","332","10.7"
"13","George Odufuwa","North Texas","Jr.","6-8","F","33","353","10.7"
"14","Keith Benson","Oakland","Jr.","6-11","C","35","367","10.5"
"15","Ben Stywall","UNC Greensboro","Sr.","6-5","F","31","323","10.4"
"16","Damion James","Texas","Sr.","6-7","F","34","350","10.3"
"17","Jarvis Varnado","Mississippi St.","Sr.","6-9","F","36","369","10.3"
"18","Jamine Peterson","Providence","So.","6-6","F","31","315","10.2"
"19","T.J. Robinson","Long Beach St.","So.","6-8","F","33","332","10.1"
"20","Brandon Bowdry","Eastern Mich.","Jr.","6-6","F","32","319","10.0"
"21","Bilal Benn","Niagara","Sr.","6-5","F","30","298","9.9"
"22","Kawhi Leonard","San Diego St.","Fr.","6-6","F","34","336","9.9"
"23","DeMarcus Cousins","Kentucky","Fr.","6-11","F","38","374","9.8"
"24","Cole Aldrich","Kansas","Jr.","6-11","C","36","354","9.8"
"25","Anthony Johnson","Fairfield","Sr.","6-8","F","34","334","9.8"
"26","Ekpe Udoh","Baylor","Jr.","6-10","C","36","351","9.8"
"27","Justin Nabors","Lamar University","Sr.","6-7","F","31","301","9.7"
"28","Tommy Brenton","Stony Brook","So.","6-5","F","32","310","9.7"
"29","Greg Monroe","Georgetown","So.","6-11","C","34","328","9.6"
"30","Joseph Harris","Coastal Carolina","Sr.","6-5","F","35","336","9.6"
"31","Elijah Millsap","UAB","Jr.","6-6","G","34","324","9.5"
"32","Nikola Vucevic","Southern California","So.","6-10","F","30","283","9.4"
"33","Tasmin Mitchell","LSU","Sr.","6-7","F","31","292","9.4"
"34","Marqus Blakely","Vermont","Sr.","6-5","F","35","327","9.3"
"35","Marquis Gilstrap","Iowa St.","Sr.","6-7","F","32","298","9.3"
"36","Darington Hobson","New Mexico","Jr.","6-7","F","35","324","9.3"
"37","William Mosley","Northwestern St.","So.","6-7","C","29","268","9.2"
"38","Denzel Bowles","James Madison","Jr.","6-10","F","25","230","9.2"
"39","Mike Davis","Illinois","Jr.","6-9","F","36","330","9.2"
"40","Evan Turner","Ohio St.","Jr.","6-7","G","31","284","9.2"
"41","Larry Sanders","VCU","Jr.","6-11","F","35","319","9.1"
"42","Ryan Bacon","Saint Peter's","Jr.","6-6","F","29","264","9.1"
"43","Luke Harangody","Notre Dame","Sr.","6-8","F","30","273","9.1"
"44","Adnan Hodzic","Lipscomb","Jr.","6-8","C","30","272","9.1"
"45","Jerome Jordan","Tulsa","Sr.","7-0","C","35","317","9.1"
"46","Chris Oakes","San Jose St.","Sr.","6-10","F","28","253","9.0"
"47","Eli Holman","Detroit Mercy","So.","6-9","C","31","277","8.9"
"","Andrew Keister","Holy Cross","Jr.","6-9","F","31","277","8.9"
"49","Robert Nwankwo","Towson","Jr.","6-8","F","27","241","8.9"
"50","Luke Babbitt","Nevada","So.","6-9","F","34","303","8.9"
"","Hassan Whiteside","Marshall","Fr.","7-0","C","34","303","8.9"
"52","Andy Polka","Loyola Chicago","Sr.","6-7","F","30","267","8.9"
"53","Landry Fields","Stanford","Sr.","6-7","G","32","280","8.8"
"54","Deilvez Yearby","Purdue Fort Wayne","Sr.","6-6","F","30","262","8.7"
"55","Jason Love","Xavier","Sr.","6-9","F","35","305","8.7"
"56","Kyle O'Quinn","Norfolk St.","So.","6-10","F","30","261","8.7"
"57","Alvin Mofunanya","FDU","Sr.","6-8","F","26","226","8.7"
"58","Patrick Sullivan","Southeastern La.","Sr.","6-9","C","31","269","8.7"
"59","Dinma Odiakosa","Illinois St.","Sr.","6-8","F","33","286","8.7"
"60","Zvonko Buljan","TCU","Sr.","6-9","F","31","267","8.6"
"61","Jordan Williams","Maryland","Fr.","6-10","C","33","284","8.6"
"62","Chris Braswell","Charlotte","Fr.","6-9","F","31","266","8.6"
"","Papa Dia","SMU","Jr.","6-9","F","31","266","8.6"
"64","Thomas Coleman","N.C. A&T","Jr.","6-9","C","32","274","8.6"
"65","Antwan Carter","Longwood","So.","6-6","C","31","265","8.5"
"","Stephen Lumpkins","American","So.","6-8","F","31","265","8.5"
"67","Wes Johnson","Syracuse","Jr.","6-7","F","35","299","8.5"
"68","Craig Brackins","Iowa St.","Jr.","6-10","F","32","273","8.5"
"69","Gani Lawal","Georgia Tech","Jr.","6-9","F","36","305","8.5"
"70","Kelvin Martin","Charleston So.","So.","6-5","F","30","253","8.4"
"71","Sam Willard","Pacific","Jr.","6-9","F","35","295","8.4"
"72","Derrick Favors","Georgia Tech","Fr.","6-10","F","36","303","8.4"
"73","Magnum Rolle","Louisiana Tech","Sr.","6-11","F","34","286","8.4"
"74","Carl Montgomery","Chicago St.","Jr.","6-7","F","32","269","8.4"
"75","Trevor Booker","Clemson","Sr.","6-7","F","32","268","8.4"
"76","Jordan Glynn","SFA","Jr.","6-7","F","32","267","8.3"
"77","Howard Thompkins III","Georgia","So.","6-10","F","31","258","8.3"
"78","Liam Potter","Sacred Heart","Sr.","7-0","C","29","241","8.3"
"79","Samme Givens","Drexel","So.","6-5","F","32","265","8.3"
"80","Gary Flowers","Southern Miss.","Jr.","6-8","F","33","273","8.3"
"81","Gordon Hayward","Butler","So.","6-9","F","37","305","8.2"
"82","Tommy Hubbard","ETSU","Jr.","6-4","G","35","286","8.2"
"83","Lazar Trifunovic","Radford","Jr.","6-8","F","27","220","8.1"
"84","Bryan Davis","Texas A&M","Sr.","6-9","F","34","277","8.1"
"","Alex Franklin","Siena","Sr.","6-5","F","34","277","8.1"
"86","Issac Butts","App State","Jr.","6-10","C","37","301","8.1"
"87","Dane DiLiegro","New Hampshire","Jr.","6-9","C","30","244","8.1"
"88","Marshall Moses","Oklahoma St.","Jr.","6-7","F","32","259","8.1"
"89","Devin Ebanks","West Virginia","So.","6-9","F","34","275","8.1"
"90","Randy Berry","Green Bay","Sr.","6-9","F","35","283","8.1"
"91","Derrick Caracter","UTEP","Jr.","6-9","F","27","218","8.1"
"92","Jonathan Rodriguez","Campbell","Sr.","6-5","F","30","242","8.1"
"93","Adam Constantine","Elon","Sr.","6-8","F","32","258","8.1"
"94","Jeff Foote","Cornell","Sr.","7-0","C","34","274","8.1"
"95","Petras Balocka","Hawaii","Sr.","6-8","C","28","225","8.0"
"96","Hamidu Rahman","New Mexico St.","So.","6-11","C","33","264","8.0"
"","Arnold Louis","Savannah St.","So.","6-7","F","26","208","8.0"
"98","Tyren Johnson","Louisiana","Sr.","6-8","F","30","239","8.0"
"","Jordan Sugars","Navy","So.","6-3","G","30","239","8.0"
"100","Jeremy Simmons","Col. of Charleston","Jr.","6-8","F","29","231","8.0"
"101","Willie Reed","Saint Louis","So.","6-9","F","35","278","7.9"
"102","Tiny Gallon","Oklahoma","Fr.","6-9","F","30","238","7.9"
"103","LaDaris Green","Kennesaw St.","Fr.","6-9","F","32","253","7.9"
"104","Cameron Johnson","Texas St.","Jr.","6-7","F","30","237","7.9"
"105","Tim Johnson","Wofford","Jr.","6-6","G","35","276","7.9"
"106","Ike Okoye","Boise St.","Sr.","6-9","F","32","252","7.9"
"107","John Fraley","Austin Peay","So.","6-9","C","32","251","7.8"
"108","Lenny Daniel","CSUN","Jr.","6-7","F","29","227","7.8"
"109","Demond Watt","A&M-Corpus Christi","Jr.","6-7","F","32","250","7.8"
"110","Dwayne Collins","Miami (FL)","Sr.","6-8","F","29","225","7.8"
"111","Calvin Betts","Buffalo","Sr.","6-4","G","30","232","7.7"
"112","Draymond Green","Michigan St.","So.","6-7","F","37","286","7.7"
"113","Brian Zoubek","Duke","Sr.","7-1","C","40","309","7.7"
"114","Jamie Jones","Portland St.","Sr.","6-7","F","32","245","7.7"
"115","Halil Kanacevic","Hofstra","Fr.","6-8","F","34","260","7.6"
"","Stanley Robinson","UConn","Sr.","6-9","F","34","260","7.6"
"","Malcolm Thomas","San Diego St.","Jr.","6-9","F","34","260","7.6"
"118","Yamene Coleman","Troy","Sr.","6-9","C","33","252","7.6"
"119","Murphy Holloway","Ole Miss","So.","6-7","F","34","259","7.6"
"120","Ben Allen","Saint Mary's (CA)","Sr.","6-11","F","34","258","7.6"
"121","Travis Taylor","Monmouth","So.","6-7","F","24","182","7.6"
"122","Corey Hassan","Sacred Heart","Sr.","6-5","F","28","212","7.6"
"123","DeShawn Sims","Michigan","Sr.","6-8","F","32","242","7.6"
"124","Alejo Rodriguez","Iona","Jr.","6-8","F","30","226","7.5"
"125","Jarrid Famous","South Fla.","Jr.","6-11","C","32","241","7.5"
"","Luke Sikma","Portland","Jr.","6-8","F","32","241","7.5"
"127","Lazar Hayward","Marquette","Sr.","6-6","F","34","256","7.5"
"128","Jeremy Buttell","UIC","Sr.","6-7","F","29","218","7.5"
"129","Jamel McLean","Xavier","Jr.","6-8","F","35","262","7.5"
"130","Kevin Ford","Oral Roberts","Sr.","6-9","F","33","247","7.5"
"131","Brandon Moore","Eastern Wash.","Sr.","6-9","C","29","217","7.5"
"132","Novar Gadson","Rider","So.","6-7","G","32","239","7.5"
"133","Martavius Adams","Arkansas St.","So.","6-8","F","31","231","7.5"
"","Michael Freeman","Hampton","Sr.","6-8","F","31","231","7.5"
"135","Patrick Patterson","Kentucky","Jr.","6-9","F","38","283","7.4"
"136","Lamonte Ulmer","Rhode Island","Sr.","6-6","F","36","268","7.4"
"137","Jeff Allen","Virginia Tech","Jr.","6-7","F","34","253","7.4"
"138","Jarrod Jones","Ball St.","So.","6-9","F","30","223","7.4"
"","Sean McNally","Maine","Jr.","6-7","C","30","223","7.4"
"","Brett Royster","Fla. Atlantic","Jr.","6-8","F","30","223","7.4"
"141","Aubrey Coleman","Houston","Sr.","6-4","G","35","259","7.4"
"","P. J. Alawoya","McNeese","Jr.","6-7","F","30","222","7.4"
"143","Kyle Austin","UC Riverside","Jr.","6-8","F","29","214","7.4"
"144","Maurice McNeil","Houston","Jr.","6-9","F","33","243","7.4"
"","Adam Templeton","Drake","Sr.","6-6","F","33","243","7.4"
"146","Quincy Pondexter","Washington","Sr.","6-6","F","36","265","7.4"
"147","Devin Sweetney","Saint Francis","Sr.","6-6","G","28","206","7.4"
"148","Michael Craion","Oral Roberts","Jr.","6-5","F","33","242","7.3"
"149","Tracy Smith","NC State","Jr.","6-8","F","35","256","7.3"
"150","Tim Williams","South Alabama","Jr.","6-2","G","32","234","7.3"
"151","Joshua Henley","Gardner-Webb","So.","6-3","F","29","211","7.3"
"152","Chris Wright","Dayton","Jr.","6-8","F","37","269","7.3"
"153","Eric Boateng","Arizona St.","Sr.","6-10","C","33","239","7.2"
"154","Paul George","Fresno St.","So.","6-8","F","29","210","7.2"
"","Demetrius Monroe","Idaho St.","Sr.","6-8","F","29","210","7.2"
"156","Amu Saaka","Furman","Jr.","6-6","F","30","217","7.2"
"157","Dana Smith","Longwood","Sr.","6-5","F","31","224","7.2"
"","Storm Warren","LSU","So.","6-7","F","31","224","7.2"
"159","Nkem Ojougboh","Northeastern","Sr.","6-9","C","33","238","7.2"
"","Tyler Wilkerson","Marshall","Sr.","6-8","F","33","238","7.2"
"161","Joe Harden","UC Davis","Jr.","6-8","G","30","216","7.2"
"162","Wayne Chism","Tennessee","Sr.","6-9","F","37","266","7.2"
"163","Jordan Eglseder","UNI","Sr.","7-0","C","32","230","7.2"
"164","Mike Scott","Virginia","Jr.","6-8","F","28","201","7.2"
"","Alex Stepheson","Southern California","Jr.","6-10","F","28","201","7.2"
"166","JaMychal Green","Alabama","So.","6-8","F","31","222","7.2"
"167","Kevin Jones","West Virginia","So.","6-8","F","38","272","7.2"
"168","JaJuan Johnson","Purdue","Jr.","6-10","F","35","250","7.1"
"169","Brian Qvale","Montana","Jr.","6-11","C","30","214","7.1"
"170","Hamady Ndiaye","Rutgers","Sr.","7-0","C","32","228","7.1"
"171","Kelly Beidler","Mount St. Mary's","Sr.","6-5","F","30","213","7.1"
"","Andrew Nicholson","St. Bonaventure","So.","6-9","F","30","213","7.1"
"173","Donald Lawson","Western Mich.","Sr.","6-10","C","33","234","7.1"
"174","Elias Harris","Gonzaga","Fr.","6-8","F","34","241","7.1"
"175","James Haarsma","Evansville","So.","6-7","F","28","198","7.1"
"176","Jerrell Williams","La Salle","Jr.","6-8","F","29","205","7.1"
"177","Derrick Williams","Arizona","Fr.","6-8","F","31","219","7.1"
"178","Sean Carter","Massachusetts","So.","6-9","F","32","226","7.1"
"","Drew Viney","LMU (CA)","So.","6-5","F","32","226","7.1"
"180","Nick Murphy","Jacksonville St.","Jr.","6-3","G","29","204","7.0"
"181","Otis Polk","Bowling Green","Sr.","6-9","C","30","211","7.0"
"182","Antonio Pena","Villanova","Jr.","6-8","F","33","232","7.0"
"183","Rick Jackson","Syracuse","Jr.","6-9","F","35","246","7.0"
"184","Kyle Singler","Duke","Jr.","6-8","F","40","280","7.0"
"","Samardo Samuels","Louisville","So.","6-9","F","33","231","7.0"
"","Lucas Hargrove","Auburn","Sr.","6-6","F","32","224","7.0"
"187","Dario Hunt","Nevada","So.","6-8","F","34","237","7.0"
"188","Mike Ringgold","Rider","Jr.","6-7","F","33","230","7.0"
"189","Chris Singleton","Florida St.","So.","6-9","F","32","223","7.0"
"190","DeAngelo Casto","Washington St.","So.","6-8","F","31","216","7.0"
"","Chas McFarland","Wake Forest","Sr.","7-0","C","31","216","7.0"
"192","Chris Johnson","Dayton","So.","6-5","G","36","250","6.9"
"193","Eric Carlson","North Dakota St.","So.","6-6","F","29","201","6.9"
"194","Robbie Hummel","Purdue","Jr.","6-8","F","27","187","6.9"
"195","Jeremy Evans","Western Ky.","Sr.","6-9","F","34","235","6.9"
"196","Alex Tyus","Florida","Jr.","6-8","F","34","234","6.9"
"197","Tremayne Moorer","Alabama St.","Sr.","-","F","31","213","6.9"
"198","Justin Greene","Kent St.","So.","6-8","F","34","233","6.9"
"","Chandler Parsons","Florida","Jr.","6-10","F","34","233","6.9"
"200","Taylor Brown","Bradley","So.","6-6","F","27","185","6.9"
"201","Charles Funches","Hampton","Jr.","6-8","F","32","219","6.8"
"202","Mahamoud Jabbi","Binghamton","Jr.","6-7","F","31","212","6.8"
"","Travis Leslie","Georgia","So.","6-4","G","31","212","6.8"
"204","Mike Singletary","Texas Tech","Jr.","6-5","F","35","239","6.8"
"205","Lehmon Colbert","Jacksonville","Sr.","6-6","F","28","191","6.8"
"206","LaMont Russell","Southeast Mo. St.","Sr.","6-6","F","30","204","6.8"
"207","Keith Clanton","UCF","Fr.","6-8","F","32","217","6.8"
"208","Jamal Olasewere","LIU","Fr.","6-7","F","31","210","6.8"
"209","Kenny Lawson Jr.","Creighton","Jr.","6-9","C","34","230","6.8"
"","Gary McGhee","Pittsburgh","Jr.","6-11","C","34","230","6.8"
"211","J.C. Otero","FIU","Sr.","6-7","F","29","196","6.8"
"212","Lebaron Weathers","Ark.-Pine Bluff","Sr.","6-8","F","34","229","6.7"
"213","Marshawn Powell","Arkansas","Fr.","6-7","F","32","215","6.7"
"214","Jamal Boykin","California","Sr.","6-8","F","35","235","6.7"
"","D","UNC Asheville","Fr.","6-10","C","28","188","6.7"
"216","Jesse Sanders","Liberty","So.","6-3","G","31","208","6.7"
"217","Matt Pilgrim","Oklahoma St.","Jr.","6-8","F","30","201","6.7"
"218","De'Suan Dixon","Jackson St.","Jr.","6-4","G","32","214","6.7"
"219","Joey Lynch-Flohr","Radford","Sr.","6-8","C","31","207","6.7"
"220","Deon Thompson","North Carolina","Sr.","6-8","F","37","247","6.7"
"","Kenneth van Kempen","Ohio","Sr.","6-10","F","37","247","6.7"
"222","Robert Glenn","IU Indy","Sr.","6-7","F","36","240","6.7"
"","Frank Hassell","Old Dominion","Jr.","6-9","F","36","240","6.7"
"","Zahir Carrington","Lehigh","Sr.","6-7","F","30","200","6.7"
"","John Williams","UNC Asheville","Jr.","6-4","F","30","200","6.7"
"226","Jimmy Conyers","Akron","Sr.","6-5","F","35","233","6.7"
"227","T. Vazquez-Simmons","Canisius","Jr.","6-7","C","32","213","6.7"
"228","Ousmane Cisse","Eastern Ill.","Sr.","6-8","C","31","206","6.6"
"229","Tai Wesley","Utah St.","Jr.","6-7","F","35","232","6.6"
"230","Dior Lowhorn","San Francisco","Sr.","6-7","F","29","192","6.6"
"","Stan Okoye","VMI","Fr.","6-6","F","29","192","6.6"
"232","Corey Law","High Point","Fr.","6-6","F","30","198","6.6"
"233","Antwone Snead","Purdue Fort Wayne","Jr.","6-5","F","29","191","6.6"
"234","Kyle Johnson","LIU","Jr.","6-3","G","31","204","6.6"
"235","Shane Walker","Loyola Maryland","So.","6-10","F","30","197","6.6"
"236","Alexander Starling","Bethune-Cookman","Jr.","6-6","F","33","216","6.5"
"237","Larry Gurganious","UC Riverside","Sr.","6-5","G","29","189","6.5"
"238","Gavin Edwards","UConn","Sr.","6-10","F","34","221","6.5"
"","Shannon Behling","Mississippi Val.","Sr.","6-7","G","32","208","6.5"
"","Robert Covington","Tennessee St.","Fr.","6-9","F","32","208","6.5"
"","Andy Ogide","Colorado St.","Jr.","6-9","F","32","208","6.5"
"","Trey Finn","Arkansas St.","Fr.","6-2","G","30","195","6.5"
"","Tyler Honeycutt","UCLA","Fr.","6-8","F","26","169","6.5"
"244","Jer'Vaughn Johnson","Cal St. Fullerton","Jr.","6-6","F","31","201","6.5"
"245","Cason Burk","Jackson St.","Jr.","6-5","G","32","207","6.5"
"246","Korey Bauer","Marist","Jr.","6-9","F","30","194","6.5"
"247","Nick Larson","Northern Ariz.","Sr.","6-8","F","28","181","6.5"
"","Darrius Morrow","East Carolina","So.","6-8","F","28","181","6.5"
"249","Andy Buechert","Winthrop","Sr.","6-9","C","33","213","6.5"
"250","Justin Carter","Creighton","Sr.","6-4","G","31","200","6.5"
Reclassifying
"NR","Tyler Cain","South Dakota","Sr.","6-8","F","32","333","10.4"
"NR","Mario Flaherty","Houston Christian","Sr.","6-9","C","31","285","9.2"
"NR","Charles Garcia","Seattle U","Jr.","6-10","F","31","256","8.3"
"NR","Santwon Latunde","CSU Bakersfield","Sr.","6-6","F","29","227","7.8"
"NR","Paul Davis","Winston-Salem","Jr.","6-9","F","29","226","7.8"
"NR","Tadre Sheppard","Central Ark.","Jr.","6-7","F","30","217","7.2"
"NR","Nick Schneiders","USC Upstate","Sr.","7-3","C","29","198","6.8"
"NR","Anthony Banks","FGCU","Fr.","6-6","F","29","191","6.6"
"NR","Travis Mertens","North Dakota","Sr.","6-5","F","31","203","6.5"
"NR","Mezie Uzochukwu","USC Upstate","Jr.","6-5","F","29","189","6.5"

NCAA Men's Basketball
Division IAssists Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","AST","APG"
"1","Ronald Moore","Siena","Sr.","6-0","G","34","261","7.7"
"2","Demetri McCamey","Illinois","Jr.","6-3","G","36","254","7.1"
"3","John Wall","Kentucky","Fr.","6-4","G","37","241","6.5"
"4","Johnathon Jones","Oakland","Sr.","5-11","G","35","224","6.4"
"5","Greivis Vasquez","Maryland","Sr.","6-6","G","33","208","6.3"
"6","Ishmael Smith","Wake Forest","Sr.","6-0","G","31","185","6.0"
"","Evan Turner","Ohio St.","Jr.","6-7","G","31","185","6.0"
"8","Junard Hartley","Campbell","Jr.","6-3","G","30","178","5.9"
"9","Ronnie Moss","TCU","So.","6-2","G","32","189","5.9"
"10","D.J. Cooper","Ohio","Fr.","5-11","G","37","218","5.9"
"11","Tweety Carter","Baylor","Sr.","5-11","G","32","188","5.9"
"12","O.J. Avworo","Navy","Jr.","6-0","G","29","169","5.8"
"13","Joey Rodriguez","VCU","Jr.","5-10","G","36","208","5.8"
"14","Amir Johnson","Radford","Sr.","5-9","G","29","166","5.7"
"15","Frank Turner","Canisius","Sr.","5-10","G","32","182","5.7"
"16","Marquis Hall","Lehigh","Sr.","6-0","G","33","187","5.7"
"17","Jaytornah Wisseh","LIU","Sr.","6-1","G","29","164","5.7"
"18","T.J. Campbell","Portland","Sr.","5-9","G","32","180","5.6"
"19","Vernon Teel","LMU (CA)","Jr.","6-0","G","34","190","5.6"
"20","Armon Johnson","Nevada","Jr.","6-3","G","34","189","5.6"
"21","J.P. Primm","UNC Asheville","So.","6-1","G","31","172","5.5"
"22","Michael Vogler","Troy","Sr.","6-1","G","33","183","5.5"
"23","Brock Young","East Carolina","Jr.","5-11","G","31","171","5.5"
"24","Willie Powers","Ga. Southern","Jr.","6-2","G","32","175","5.5"
"25","Julyan Stone","UTEP","Jr.","6-7","G","33","180","5.5"
"26","Kevin White","UMES","Jr.","6-0","G","32","174","5.4"
"27","John Roberson","Texas Tech","Jr.","5-11","G","35","190","5.4"
"28","Mike Scott","FDU","Jr.","6-0","G","32","173","5.4"
"29","John Boyer","Buffalo","Sr.","6-1","G","30","159","5.3"
"30","Tory Jackson","Notre Dame","Sr.","5-11","G","35","185","5.3"
"31","Dee Bost","Mississippi St.","So.","6-2","G","36","188","5.2"
"32","Chris Jones","Prairie View","Sr.","6-0","G","24","125","5.2"
"33","Derek Needham","Fairfield","Fr.","5-11","G","34","177","5.2"
"34","Mac Hopson","Idaho","Sr.","6-2","G","30","155","5.2"
"","Josh Slater","Lipscomb","Jr.","6-3","G","30","155","5.2"
"36","Diante Garrett","Iowa St.","Jr.","6-4","G","32","164","5.1"
"37","Mickey McConnell","Saint Mary's (CA)","Jr.","6-0","G","34","174","5.1"
"38","Preston Blackman","Savannah St.","Fr.","6-0","G","26","133","5.1"
"39","Chris De La Rosa","UMBC","So.","5-10","G","30","153","5.1"
"40","Ashton Mitchell","Sam Houston","Sr.","5-10","G","33","168","5.1"
"41","Mikhail Torrance","Alabama","Sr.","6-5","G","32","162","5.1"
"42","Kemba Walker","UConn","So.","6-1","G","34","172","5.1"
"43","Anthony Nelson","Niagara","Jr.","6-1","G","33","165","5.0"
"44","Tommy Mason-Griffin","Oklahoma","Fr.","5-11","G","31","154","5.0"
"45","Jesse Sanders","Liberty","So.","6-3","G","31","152","4.9"
"46","Andy Rautins","Syracuse","Sr.","6-4","G","35","171","4.9"
"47","Erving Walker","Florida","So.","5-8","G","34","166","4.9"
"48","Spencer Stewart","UIC","Sr.","6-4","G","25","122","4.9"
